t	X	z11	Z	dz11	dZ	
2.233	3.86937e-11	-0.0158559	-0.0237852	-0.0278651	-0.0205323	
2.238	3.8679e-11	-0.0159952	-0.0238877	-0.0279661	-0.0205168	
2.23889	3.86763e-11	-0.0160197	-0.0239057	-0.0280545	-0.0205534	
2.24	3.8673e-11	-0.0160507	-0.0239284	-0.028074	-0.0205479	
2.24	3.86732e-11	-0.0160513	-0.0239287	-0.0279631	-0.020486	
2.242	3.86673e-11	-0.0161072	-0.0239697	-0.0279923	-0.0204727	
2.243	3.86643e-11	-0.0161352	-0.0239902	-0.028002	-0.0204635	
2.248	3.86496e-11	-0.0162753	-0.0240923	-0.0281024	-0.0204459	
2.24889	3.86469e-11	-0.0162999	-0.0241103	-0.0281912	-0.0204817	
2.25	3.86436e-11	-0.016331	-0.0241329	-0.0282105	-0.0204758	
2.25	3.86437e-11	-0.0163316	-0.0241332	-0.0280989	-0.0204146	
2.252	3.86379e-11	-0.0163878	-0.0241741	-0.0281278	-0.0204006	
2.253	3.8635e-11	-0.0164159	-0.0241944	-0.0281374	-0.020391	
2.258	3.86201e-11	-0.0165566	-0.0242962	-0.0282372	-0.0203714	
2.25889	3.86174e-11	-0.0165814	-0.0243141	-0.0283263	-0.0204064	
2.26	3.86141e-11	-0.0166126	-0.0243367	-0.0283454	-0.0204	
2.26	3.86143e-11	-0.0166132	-0.024337	-0.0282332	-0.0203395	
2.262	3.86079e-11	-0.0166697	-0.0243777	-0.0282619	-0.0203247	
2.263	3.86049e-11	-0.016698	-0.024398	-0.0282712	-0.0203148	
2.268	3.859e-11	-0.0168394	-0.0244994	-0.0283705	-0.0202932	
2.26889	3.85873e-11	-0.0168642	-0.0245172	-0.0284598	-0.0203273	
2.27	3.85839e-11	-0.0168956	-0.0245397	-0.0284789	-0.0203206	
2.27	3.85841e-11	-0.0168962	-0.02454	-0.028366	-0.0202608	
2.272	3.85784e-11	-0.0169529	-0.0245805	-0.0283943	-0.0202452	
2.273	3.85754e-11	-0.0169814	-0.0246007	-0.0284035	-0.020235	
2.278	3.85604e-11	-0.0171234	-0.0247017	-0.0285022	-0.0202113	
2.27889	3.85576e-11	-0.0171483	-0.0247195	-0.0285918	-0.0202447	
2.28	3.85542e-11	-0.0171799	-0.0247419	-0.0286107	-0.0202375	
2.28	3.85544e-11	-0.0171805	-0.0247422	-0.0284972	-0.0201784	
2.282	3.85485e-11	-0.0172375	-0.0247825	-0.0285252	-0.0201621	
2.283	3.85455e-11	-0.0172661	-0.0248027	-0.0285342	-0.0201516	
2.288	3.85304e-11	-0.0174088	-0.0249033	-0.0286323	-0.0201259	
2.28889	3.85276e-11	-0.0174338	-0.0249209	-0.0287222	-0.0201584	
2.29	3.85242e-11	-0.0174655	-0.0249432	-0.028741	-0.0201508	
2.29	3.85244e-11	-0.0174661	-0.0249435	-0.0286268	-0.0200925	
2.292	3.85184e-11	-0.0175234	-0.0249837	-0.0286546	-0.0200755	
2.293	3.85153e-11	-0.0175521	-0.0250038	-0.0286634	-0.0200646	
2.298	3.85001e-11	-0.0176954	-0.0251039	-0.0287608	-0.0200369	
2.29889	3.84973e-11	-0.0177206	-0.0251215	-0.028851	-0.0200686	
2.3	3.84939e-11	-0.0177524	-0.0251437	-0.0288697	-0.0200606	
2.3	3.84941e-11	-0.017753	-0.025144	-0.0287549	-0.020003	
2.302	3.8488e-11	-0.0178105	-0.025184	-0.0287824	-0.0199853	
2.303	3.84849e-11	-0.0178394	-0.025204	-0.028791	-0.019974	
2.308	3.84696e-11	-0.0179833	-0.0253036	-0.0288878	-0.0199444	
2.30889	3.84668e-11	-0.0180086	-0.0253212	-0.0289782	-0.0199752	
2.31	3.84634e-11	-0.0180406	-0.0253433	-0.0289967	-0.0199668	
2.31	3.84636e-11	-0.0180412	-0.0253436	-0.0288814	-0.01991	
2.312	3.84573e-11	-0.018099	-0.0253834	-0.0289085	-0.0198916	
2.313	3.84543e-11	-0.0181279	-0.0254032	-0.028917	-0.01988	
2.318	3.84389e-11	-0.0182725	-0.0255025	-0.0290131	-0.0198484	
2.31889	3.8436e-11	-0.0182979	-0.0255199	-0.0291038	-0.0198784	
2.32	3.84326e-11	-0.01833	-0.0255419	-0.0291222	-0.0198695	
2.32	3.84328e-11	-0.0183306	-0.0255422	-0.0290063	-0.0198135	
2.322	3.84268e-11	-0.0183886	-0.0255818	-0.0290331	-0.0197944	
2.323	3.84237e-11	-0.0184177	-0.0256016	-0.0290414	-0.0197826	
2.328	3.84082e-11	-0.0185629	-0.0257003	-0.0291369	-0.019749	
2.32889	3.84053e-11	-0.0185884	-0.0257176	-0.0292278	-0.0197781	
2.33	3.84019e-11	-0.0186207	-0.0257395	-0.029246	-0.0197689	
2.33	3.8402e-11	-0.0186213	-0.0257398	-0.0291295	-0.0197137	
2.332	3.83958e-11	-0.0186796	-0.0257792	-0.029156	-0.0196939	
2.333	3.83927e-11	-0.0187087	-0.0257989	-0.0291641	-0.0196817	
2.338	3.83771e-11	-0.0188546	-0.0258971	-0.029259	-0.0196462	
2.33889	3.83743e-11	-0.0188802	-0.0259144	-0.0293502	-0.0196744	
2.34	3.83708e-11	-0.0189126	-0.0259361	-0.0293682	-0.0196648	
2.34	3.83709e-11	-0.0189132	-0.0259364	-0.0292511	-0.0196104	
2.342	3.83644e-11	-0.0189717	-0.0259756	-0.0292773	-0.0195899	
2.343	3.83612e-11	-0.019001	-0.0259952	-0.0292852	-0.0195775	
2.348	3.83456e-11	-0.0191474	-0.0260929	-0.0293794	-0.01954	
2.34889	3.83427e-11	-0.0191731	-0.0261101	-0.0294708	-0.0195674	
2.35	3.83392e-11	-0.0192057	-0.0261317	-0.0294888	-0.0195573	
2.35	3.83393e-11	-0.0192063	-0.026132	-0.0293711	-0.0195038	
2.352	3.83335e-11	-0.019265	-0.026171	-0.029397	-0.0194827	
2.353	3.83304e-11	-0.0192945	-0.0261904	-0.0294047	-0.0194699	
2.358	3.83146e-11	-0.0194415	-0.0262876	-0.0294982	-0.0194306	
2.35889	3.83117e-11	-0.0194673	-0.0263047	-0.0295899	-0.019457	
2.36	3.83082e-11	-0.0195	-0.0263262	-0.0296076	-0.0194466	
2.36	3.83083e-11	-0.0195006	-0.0263265	-0.0294894	-0.0193939	
2.362	3.83018e-11	-0.0195596	-0.0263652	-0.0295149	-0.0193721	
2.363	3.82987e-11	-0.0195891	-0.0263846	-0.0295225	-0.0193591	
2.368	3.82828e-11	-0.0197367	-0.0264812	-0.0296153	-0.0193178	
2.36889	3.82799e-11	-0.0197626	-0.0264982	-0.0297072	-0.0193434	
2.37	3.82763e-11	-0.0197954	-0.0265196	-0.0297248	-0.0193326	
2.37	3.82765e-11	-0.0197961	-0.0265198	-0.0296061	-0.0192808	
2.372	3.82702e-11	-0.0198553	-0.0265584	-0.0296313	-0.0192583	
2.373	3.8267e-11	-0.0198849	-0.0265776	-0.0296386	-0.019245	
2.378	3.82511e-11	-0.0200331	-0.0266736	-0.0297308	-0.0192019	
2.37889	3.82481e-11	-0.0200591	-0.0266905	-0.0298228	-0.0192265	
2.38	3.82445e-11	-0.0200921	-0.0267118	-0.0298403	-0.0192153	
2.38	3.82447e-11	-0.0200927	-0.026712	-0.029721	-0.0191644	
2.382	3.82383e-11	-0.0201521	-0.0267504	-0.0297459	-0.0191413	
2.383	3.82351e-11	-0.0201819	-0.0267695	-0.0297531	-0.0191277	
2.388	3.8219e-11	-0.0203307	-0.0268649	-0.0298445	-0.0190827	
2.38889	3.82161e-11	-0.0203568	-0.0268817	-0.0299368	-0.0191065	
2.39	3.82125e-11	-0.0203898	-0.0269028	-0.0299541	-0.0190949	
2.39	3.82126e-11	-0.0203905	-0.0269031	-0.0298343	-0.0190449	
2.392	3.82061e-11	-0.0204501	-0.0269412	-0.0298588	-0.0190212	
2.393	3.82029e-11	-0.02048	-0.0269602	-0.0298658	-0.0190072	
2.398	3.81867e-11	-0.0206293	-0.027055	-0.0299565	-0.0189605	
2.39889	3.81837e-11	-0.0206555	-0.0270717	-0.030049	-0.0189833	
2.4	3.81801e-11	-0.0206887	-0.0270927	-0.0300662	-0.0189714	
2.4	3.81803e-11	-0.0206893	-0.0270929	-0.0299458	-0.0189223	
2.402	3.81738e-11	-0.0207492	-0.0271308	-0.02997	-0.0188979	
2.403	3.81705e-11	-0.0207792	-0.0271496	-0.0299768	-0.0188837	
2.408	3.81542e-11	-0.0209291	-0.0272438	-0.0300669	-0.0188351	
2.40889	3.81513e-11	-0.0209554	-0.0272604	-0.0301595	-0.018857	
2.41	3.81476e-11	-0.0209887	-0.0272813	-0.0301765	-0.0188447	
2.41	3.81478e-11	-0.0209893	-0.0272815	-0.0300557	-0.0187966	
2.412	3.81413e-11	-0.0210495	-0.0273191	-0.0300795	-0.0187716	
2.413	3.81381e-11	-0.0210796	-0.0273378	-0.0300861	-0.0187571	
2.418	3.81217e-11	-0.02123	-0.0274314	-0.0301754	-0.0187067	
2.41889	3.81187e-11	-0.0212564	-0.0274479	-0.0302683	-0.0187277	
2.42	3.8115e-11	-0.0212898	-0.0274686	-0.0302851	-0.018715	
2.42	3.81151e-11	-0.0212904	-0.0274688	-0.0301637	-0.0186678	
2.422	3.81084e-11	-0.0213508	-0.0275061	-0.0301873	-0.0186422	
2.423	3.81051e-11	-0.021381	-0.0275248	-0.0301937	-0.0186274	
2.428	3.80886e-11	-0.0215319	-0.0276177	-0.0302822	-0.0185753	
2.42889	3.80856e-11	-0.0215584	-0.027634	-0.0303753	-0.0185953	
2.43	3.80819e-11	-0.021592	-0.0276546	-0.0303919	-0.0185823	
2.43	3.80821e-11	-0.0215926	-0.0276548	-0.0302701	-0.0185361	
2.432	3.80757e-11	-0.0216531	-0.0276919	-0.0302933	-0.0185098	
2.433	3.80724e-11	-0.0216835	-0.0277104	-0.0302995	-0.0184948	
2.438	3.80557e-11	-0.0218349	-0.0278026	-0.0303873	-0.0184409	
2.43889	3.80527e-11	-0.0218615	-0.0278189	-0.0304805	-0.01846	
2.44	3.8049e-11	-0.0218952	-0.0278393	-0.030497	-0.0184466	
2.44	3.80491e-11	-0.0218958	-0.0278395	-0.0303747	-0.0184014	
2.442	3.80424e-11	-0.0219566	-0.0278763	-0.0303975	-0.0183746	
2.443	3.8039e-11	-0.021987	-0.0278946	-0.0304035	-0.0183593	
2.448	3.80223e-11	-0.022139	-0.0279862	-0.0304906	-0.0183036	
2.44889	3.80192e-11	-0.0221657	-0.0280023	-0.030584	-0.0183218	
2.45	3.80155e-11	-0.0221994	-0.0280226	-0.0306003	-0.0183081	
2.45	3.80157e-11	-0.0222001	-0.0280228	-0.0304775	-0.0182638	
2.452	3.80089e-11	-0.022261	-0.0280594	-0.0304999	-0.0182364	
2.453	3.80056e-11	-0.0222915	-0.0280776	-0.0305058	-0.0182209	
2.458	3.79888e-11	-0.022444	-0.0281684	-0.0305921	-0.0181635	
2.45889	3.79857e-11	-0.0224708	-0.0281844	-0.0306856	-0.0181807	
2.46	3.79819e-11	-0.0225047	-0.0282045	-0.0307018	-0.0181666	
2.46	3.79821e-11	-0.0225053	-0.0282048	-0.0305785	-0.0181234	
2.462	3.79752e-11	-0.0225665	-0.028241	-0.0306006	-0.0180954	
2.463	3.79719e-11	-0.0225971	-0.0282591	-0.0306063	-0.0180796	
2.468	3.79549e-11	-0.0227501	-0.0283492	-0.0306918	-0.0180205	
2.46889	3.79518e-11	-0.022777	-0.0283651	-0.0307855	-0.0180368	
2.47	3.79481e-11	-0.022811	-0.0283851	-0.0308015	-0.0180224	
2.47	3.79482e-11	-0.0228116	-0.0283853	-0.0306777	-0.0179801	
2.472	3.79418e-11	-0.022873	-0.0284212	-0.0306995	-0.0179516	
2.473	3.79384e-11	-0.0229037	-0.0284391	-0.0307049	-0.0179356	
2.478	3.79214e-11	-0.0230572	-0.0285286	-0.0307897	-0.0178748	
2.47889	3.79183e-11	-0.0230841	-0.0285443	-0.0308835	-0.0178902	
2.48	3.79145e-11	-0.0231182	-0.0285641	-0.0308994	-0.0178754	
2.48	3.79146e-11	-0.0231189	-0.0285643	-0.0307751	-0.0178341	
2.482	3.79075e-11	-0.0231804	-0.0286	-0.0307965	-0.017805	
2.483	3.79041e-11	-0.0232112	-0.0286178	-0.0308018	-0.0177888	
2.488	3.7887e-11	-0.0233652	-0.0287065	-0.0308858	-0.0177264	
2.48889	3.78838e-11	-0.0233922	-0.0287221	-0.0309797	-0.0177408	
2.49	3.788e-11	-0.0234264	-0.0287417	-0.0309954	-0.0177257	
2.49	3.78801e-11	-0.0234271	-0.0287419	-0.0308707	-0.0176855	
2.492	3.78731e-11	-0.0234888	-0.0287773	-0.0308918	-0.0176558	
2.493	3.78696e-11	-0.0235197	-0.0287949	-0.0308968	-0.0176393	
2.498	3.78524e-11	-0.0236742	-0.0288829	-0.03098	-0.0175753	
2.49889	3.78492e-11	-0.0237013	-0.0288984	-0.0310741	-0.0175887	
2.5	3.78454e-11	-0.0237356	-0.0289178	-0.0310896	-0.0175733	
2.5	3.78455e-11	-0.0237362	-0.028918	-0.0309645	-0.0175341	
2.502	3.78388e-11	-0.0237982	-0.0289531	-0.0309852	-0.0175039	
2.503	3.78353e-11	-0.0238292	-0.0289706	-0.03099	-0.0174872	
2.508	3.7818e-11	-0.0239841	-0.0290578	-0.0310724	-0.0174215	
2.50889	3.78148e-11	-0.0240113	-0.0290731	-0.0311666	-0.017434	
2.51	3.78109e-11	-0.0240457	-0.0290924	-0.0311819	-0.0174183	
2.51	3.7811e-11	-0.0240463	-0.0290926	-0.0310564	-0.0173801	
2.512	3.78041e-11	-0.0241085	-0.0291273	-0.0310767	-0.0173494	
2.513	3.78006e-11	-0.0241396	-0.0291447	-0.0310814	-0.0173325	
2.518	3.77831e-11	-0.0242949	-0.0292311	-0.0311629	-0.0172652	
2.51889	3.77799e-11	-0.0243222	-0.0292463	-0.0312573	-0.0172768	
2.52	3.7776e-11	-0.0243567	-0.0292654	-0.0312724	-0.0172607	
2.52	3.77761e-11	-0.0243573	-0.0292656	-0.0311464	-0.0172236	
2.522	3.77692e-11	-0.0244196	-0.0293	-0.0311664	-0.0171924	
2.523	3.77657e-11	-0.0244508	-0.0293172	-0.0311708	-0.0171753	
2.528	3.77481e-11	-0.0246066	-0.0294028	-0.0312516	-0.0171064	
2.52889	3.77449e-11	-0.024634	-0.0294179	-0.0313461	-0.017117	
2.53	3.7741e-11	-0.0246686	-0.0294369	-0.031361	-0.0171006	
2.53	3.77411e-11	-0.0246692	-0.029437	-0.0312346	-0.0170646	
2.532	3.77338e-11	-0.0247317	-0.0294712	-0.0312542	-0.0170328	
2.533	3.77303e-11	-0.024763	-0.0294882	-0.0312584	-0.0170155	
2.538	3.77126e-11	-0.0249192	-0.029573	-0.0313384	-0.0169451	
2.53889	3.77094e-11	-0.0249467	-0.0295879	-0.031433	-0.0169547	
2.54	3.77054e-11	-0.0249814	-0.0296067	-0.0314477	-0.016938	
2.54	3.77056e-11	-0.024982	-0.0296069	-0.0313209	-0.0169031	
2.542	3.76989e-11	-0.0250447	-0.0296407	-0.0313401	-0.0168709	
2.543	3.76953e-11	-0.025076	-0.0296575	-0.0313442	-0.0168533	
2.548	3.76775e-11	-0.0252327	-0.0297415	-0.0314233	-0.0167814	
2.54889	3.76743e-11	-0.0252602	-0.0297563	-0.031518	-0.01679	
2.55	3.76703e-11	-0.025295	-0.0297749	-0.0315325	-0.016773	
2.55	3.76704e-11	-0.0252956	-0.0297751	-0.0314053	-0.0167392	
2.552	3.76628e-11	-0.0253584	-0.0298086	-0.0314241	-0.0167065	
2.553	3.76593e-11	-0.0253899	-0.0298252	-0.031428	-0.0166887	
2.558	3.76413e-11	-0.025547	-0.0299084	-0.0315062	-0.0166153	
2.55889	3.76381e-11	-0.0255745	-0.0299231	-0.031601	-0.016623	
2.56	3.76341e-11	-0.0256094	-0.0299415	-0.0316155	-0.0166057	
2.56	3.76342e-11	-0.0256101	-0.0299416	-0.0314877	-0.016573	
2.562	3.76273e-11	-0.0256731	-0.0299748	-0.0315062	-0.0165397	
2.563	3.76237e-11	-0.0257046	-0.0299913	-0.0315099	-0.0165218	
2.568	3.76056e-11	-0.0258621	-0.0300736	-0.0315873	-0.0164469	
2.56889	3.76024e-11	-0.0258897	-0.0300881	-0.0316822	-0.0164536	
2.57	3.75983e-11	-0.0259247	-0.0301064	-0.0316964	-0.016436	
2.57	3.75985e-11	-0.0259254	-0.0301065	-0.0315683	-0.0164044	
2.572	3.75912e-11	-0.0259885	-0.0301393	-0.0315864	-0.0163707	
2.573	3.75876e-11	-0.0260201	-0.0301557	-0.0315899	-0.0163526	
2.578	3.75695e-11	-0.026178	-0.0302372	-0.0316664	-0.0162762	
2.57889	3.75662e-11	-0.0262057	-0.0302515	-0.0317614	-0.016282	
2.58	3.75621e-11	-0.0262408	-0.0302696	-0.0317755	-0.0162641	
2.58	3.75622e-11	-0.0262414	-0.0302697	-0.031647	-0.0162336	
2.582	3.75549e-11	-0.0263047	-0.0303022	-0.0316647	-0.0161994	
2.583	3.75513e-11	-0.0263364	-0.0303183	-0.0316679	-0.0161812	
2.588	3.7533e-11	-0.0264947	-0.030399	-0.0317436	-0.0161033	
2.58889	3.75297e-11	-0.0265225	-0.0304132	-0.0318387	-0.0161081	
2.59	3.75256e-11	-0.0265576	-0.030431	-0.0318526	-0.0160899	
2.59	3.75258e-11	-0.0265583	-0.0304312	-0.0317237	-0.0160606	
2.592	3.75185e-11	-0.0266217	-0.0304633	-0.031741	-0.016026	
2.593	3.75148e-11	-0.0266535	-0.0304793	-0.031744	-0.0160075	
2.598	3.74964e-11	-0.0268121	-0.0305591	-0.0318189	-0.0159283	
2.59889	3.74931e-11	-0.02684	-0.0305731	-0.0319141	-0.0159321	
2.6	3.7489e-11	-0.0268752	-0.0305908	-0.0319277	-0.0159136	
2.6	3.74891e-11	-0.0268759	-0.0305909	-0.0317984	-0.0158854	
2.602	3.74817e-11	-0.0269395	-0.0306227	-0.0318153	-0.0158504	
2.603	3.74781e-11	-0.0269713	-0.0306385	-0.0318182	-0.0158317	
2.608	3.74596e-11	-0.0271303	-0.0307174	-0.0318921	-0.0157511	
2.60889	3.74562e-11	-0.0271582	-0.0307313	-0.0319874	-0.0157539	
2.61	3.74521e-11	-0.0271935	-0.0307487	-0.0320009	-0.0157352	
2.61	3.74522e-11	-0.0271942	-0.0307489	-0.0318712	-0.0157081	
2.612	3.74448e-11	-0.027258	-0.0307803	-0.0318877	-0.0156727	
2.613	3.74411e-11	-0.0272899	-0.0307959	-0.0318904	-0.0156539	
2.618	3.74225e-11	-0.0274492	-0.0308739	-0.0319634	-0.0155719	
2.61889	3.74191e-11	-0.0274772	-0.0308877	-0.0320588	-0.0155737	
2.62	3.7415e-11	-0.0275126	-0.0309049	-0.0320721	-0.0155548	
2.62	3.74151e-11	-0.0275133	-0.030905	-0.031942	-0.0155288	
2.622	3.74076e-11	-0.0275772	-0.0309361	-0.0319581	-0.0154929	
2.623	3.74039e-11	-0.0276091	-0.0309515	-0.0319606	-0.015474	
2.628	3.73852e-11	-0.0277689	-0.0310287	-0.0320328	-0.0153907	
2.62889	3.73818e-11	-0.0277969	-0.0310423	-0.0321282	-0.0153915	
2.63	3.73776e-11	-0.0278323	-0.0310593	-0.0321413	-0.0153723	
2.63	3.73777e-11	-0.027833	-0.0310594	-0.0320108	-0.0153475	
2.632	3.73706e-11	-0.027897	-0.0310901	-0.0320266	-0.0153112	
2.633	3.73668e-11	-0.0279291	-0.0311054	-0.0320288	-0.0152921	
2.638	3.7348e-11	-0.0280892	-0.0311816	-0.0321001	-0.0152075	
2.63889	3.73446e-11	-0.0281172	-0.031195	-0.0321956	-0.0152074	
2.64	3.73404e-11	-0.0281528	-0.0312119	-0.0322085	-0.0151879	
2.64	3.73405e-11	-0.0281535	-0.031212	-0.0320776	-0.0151643	
2.642	3.73325e-11	-0.0282176	-0.0312423	-0.032093	-0.0151276	
2.643	3.73287e-11	-0.0282497	-0.0312574	-0.032095	-0.0151083	
2.648	3.73098e-11	-0.0284101	-0.0313327	-0.0321654	-0.0150224	
2.64889	3.73063e-11	-0.0284383	-0.0313459	-0.032261	-0.0150214	
2.65	3.73021e-11	-0.0284739	-0.0313626	-0.0322737	-0.0150016	
2.65	3.73022e-11	-0.0284745	-0.0313627	-0.0321425	-0.0149792	
2.652	3.72948e-11	-0.0285388	-0.0313926	-0.0321574	-0.0149421	
2.653	3.7291e-11	-0.028571	-0.0314075	-0.0321592	-0.0149227	
2.658	3.72719e-11	-0.0287317	-0.0314819	-0.0322287	-0.0148355	
2.65889	3.72685e-11	-0.0287599	-0.031495	-0.0323244	-0.0148335	
2.66	3.72642e-11	-0.0287956	-0.0315114	-0.0323369	-0.0148135	
2.66	3.72643e-11	-0.0287963	-0.0315115	-0.0322053	-0.0147922	
2.662	3.72569e-11	-0.0288607	-0.0315411	-0.0322198	-0.0147548	
2.663	3.72531e-11	-0.0288929	-0.0315558	-0.0322214	-0.0147352	
2.668	3.72339e-11	-0.0290539	-0.0316293	-0.03229	-0.0146468	
2.66889	3.72305e-11	-0.0290822	-0.0316422	-0.0323857	-0.0146438	
2.67	3.72262e-11	-0.0291179	-0.0316584	-0.032398	-0.0146236	
2.67	3.72263e-11	-0.0291186	-0.0316585	-0.0322661	-0.0146035	
2.672	3.72188e-11	-0.0291832	-0.0316877	-0.0322802	-0.0145657	
2.673	3.72149e-11	-0.0292155	-0.0317022	-0.0322816	-0.014546	
2.678	3.71957e-11	-0.0293768	-0.0317747	-0.0323492	-0.0144564	
2.67889	3.71922e-11	-0.0294051	-0.0317875	-0.032445	-0.0144524	
2.68	3.71879e-11	-0.0294409	-0.0318035	-0.0324571	-0.0144319	
2.68	3.7188e-11	-0.0294416	-0.0318036	-0.0323248	-0.0144131	
2.682	3.71799e-11	-0.0295062	-0.0318324	-0.0323386	-0.0143749	
2.683	3.7176e-11	-0.0295386	-0.0318468	-0.0323397	-0.0143551	
2.688	3.71566e-11	-0.0297002	-0.0319183	-0.0324065	-0.0142643	
2.68889	3.71531e-11	-0.0297285	-0.0319309	-0.0325023	-0.0142593	
2.69	3.71488e-11	-0.0297644	-0.0319467	-0.0325142	-0.0142386	
2.69	3.71489e-11	-0.0297651	-0.0319468	-0.0323815	-0.014221	
2.692	3.71412e-11	-0.0298299	-0.0319752	-0.0323949	-0.0141824	
2.693	3.71373e-11	-0.0298623	-0.0319893	-0.0323958	-0.0141625	
2.698	3.71178e-11	-0.0300242	-0.0320599	-0.0324616	-0.0140706	
2.69889	3.71143e-11	-0.0300525	-0.0320723	-0.0325575	-0.0140646	
2.7	3.711e-11	-0.0300885	-0.0320879	-0.0325692	-0.0140437	
2.7	3.71101e-11	-0.0300892	-0.032088	-0.0324361	-0.0140273	
2.702	3.71022e-11	-0.030154	-0.0321161	-0.0324491	-0.0139884	
2.703	3.70983e-11	-0.0301865	-0.03213	-0.0324498	-0.0139684	
2.708	3.70787e-11	-0.0303487	-0.0321996	-0.0325147	-0.0138753	
2.70889	3.70751e-11	-0.0303771	-0.0322119	-0.0326106	-0.0138683	
2.71	3.70708e-11	-0.0304131	-0.0322272	-0.0326221	-0.0138472	
2.71	3.70709e-11	-0.0304138	-0.0322273	-0.0324887	-0.013832	
2.712	3.70627e-11	-0.0304788	-0.032255	-0.0325013	-0.0137928	
2.713	3.70588e-11	-0.0305113	-0.0322687	-0.0325017	-0.0137727	
2.718	3.70391e-11	-0.0306737	-0.0323373	-0.0325657	-0.0136785	
2.71889	3.70355e-11	-0.0307022	-0.0323494	-0.0326617	-0.0136706	
2.72	3.70311e-11	-0.0307382	-0.0323646	-0.0326729	-0.0136492	
2.72	3.70312e-11	-0.0307389	-0.0323646	-0.0325392	-0.0136352	
2.722	3.70235e-11	-0.030804	-0.0323919	-0.0325513	-0.0135958	
2.723	3.70195e-11	-0.0308366	-0.0324054	-0.0325516	-0.0135755	
2.728	3.69997e-11	-0.0309992	-0.0324731	-0.0326146	-0.0134802	
2.72889	3.69961e-11	-0.0310277	-0.032485	-0.0327107	-0.0134713	
2.73	3.69917e-11	-0.0310638	-0.0324999	-0.0327217	-0.0134498	
2.73	3.69918e-11	-0.0310645	-0.0325	-0.0325876	-0.0134371	
2.732	3.69837e-11	-0.0311297	-0.0325269	-0.0325993	-0.0133973	
2.733	3.69797e-11	-0.0311623	-0.0325402	-0.0325994	-0.013377	
2.738	3.69597e-11	-0.0313252	-0.0326068	-0.0326614	-0.0132806	
2.73889	3.69561e-11	-0.0313538	-0.0326186	-0.0327575	-0.0132707	
2.74	3.69516e-11	-0.0313899	-0.0326333	-0.0327684	-0.013249	
2.74	3.69517e-11	-0.0313906	-0.0326334	-0.0326339	-0.0132375	
2.742	3.69438e-11	-0.0314559	-0.0326598	-0.0326452	-0.0131974	
2.743	3.69398e-11	-0.0314886	-0.032673	-0.0326451	-0.013177	
2.748	3.69197e-11	-0.0316517	-0.0327386	-0.0327062	-0.0130796	
2.74889	3.69161e-11	-0.0316803	-0.0327502	-0.0328023	-0.0130688	
2.75	3.69116e-11	-0.0317165	-0.0327647	-0.0328129	-0.0130469	
2.75	3.69117e-11	-0.0317172	-0.0327647	-0.0326782	-0.0130366	
2.752	3.69018e-11	-0.0317825	-0.0327908	-0.032689	-0.0129962	
2.753	3.68978e-11	-0.0318152	-0.0328037	-0.0326887	-0.0129758	
2.758	3.55454e-11	-0.0319786	-0.0328684	-0.0327488	-0.0128774	
2.75889	3.32717e-11	-0.0320072	-0.0328798	-0.032845	-0.0128655	
2.76	3.29786e-11	-0.0320435	-0.032894	-0.0328554	-0.0128434	
2.76	3.61095e-11	-0.0320442	-0.0328941	-0.0327203	-0.0128344	
2.762	3.69311e-11	-0.0321096	-0.0329198	-0.0327307	-0.0127938	
2.763	3.72444e-11	-0.0321424	-0.0329325	-0.0327301	-0.0127733	
2.768	3.52567e-11	-0.0323059	-0.0329961	-0.0327893	-0.0126739	
2.76889	3.09729e-11	-0.0323346	-0.0330073	-0.0328855	-0.0126611	
2.77	3.12368e-11	-0.0323709	-0.0330214	-0.0328957	-0.0126388	
2.77	3.70919e-11	-0.0323716	-0.0330214	-0.0327603	-0.0126311	
2.772	3.80845e-11	-0.0324371	-0.0330467	-0.0327703	-0.0125902	
2.773	3.83222e-11	-0.0324699	-0.0330592	-0.0327695	-0.0125696	
2.778	3.72987e-11	-0.0326336	-0.0331218	-0.0328277	-0.0124693	
2.77889	3.46735e-11	-0.0326623	-0.0331329	-0.0329239	-0.0124555	
2.78	3.48871e-11	-0.0326986	-0.0331467	-0.0329339	-0.0124331	
2.78	3.85254e-11	-0.0326993	-0.0331467	-0.0327981	-0.0124266	
2.782	3.9095e-11	-0.0327649	-0.0331715	-0.0328077	-0.0123855	
2.783	3.92272e-11	-0.0327978	-0.0331839	-0.0328067	-0.0123648	
2.788	3.89193e-11	-0.0329617	-0.0332454	-0.0328639	-0.0122636	
2.78889	3.78144e-11	-0.0329904	-0.0332563	-0.0329601	-0.0122488	
2.79	3.79394e-11	-0.0330268	-0.0332699	-0.0329699	-0.0122262	
2.79	3.94947e-11	-0.0330275	-0.0332699	-0.0328338	-0.012221	
2.792	3.97615e-11	-0.0330932	-0.0332944	-0.032843	-0.0121797	
2.793	3.98235e-11	-0.033126	-0.0333065	-0.0328418	-0.0121589	
2.798	4.05154e-11	-0.0332901	-0.033367	-0.032898	-0.0120568	
2.79889	4.13633e-11	-0.0333189	-0.0333777	-0.0329943	-0.0120411	
2.8	4.15675e-11	-0.0333553	-0.0333911	-0.0330038	-0.0120183	
2.8	4.04322e-11	-0.033356	-0.0333911	-0.0328674	-0.0120144	
2.802	4.00773e-11	-0.0334217	-0.0334151	-0.0328762	-0.0119728	
2.803	5.79393e-11	-0.0334546	-0.0334271	-0.0328747	-0.011952	
