t	dx	dy	dz	da	db	dc	
2.552	1.99472	-4.96926e-09	1.32838e-10	2.57521e-10	3.85513	6.72369e-05	
2.55556	1.9975	-5.31237e-09	1.33006e-10	2.75302e-10	3.8605	6.71909e-05	
2.56	2.00097	-5.26383e-09	1.3321e-10	2.72786e-10	3.86722	6.71307e-05	
2.56	2.00097	-4.7591e-09	1.33207e-10	2.4663e-10	3.86722	6.71285e-05	
2.568	2.00723	-4.71768e-09	1.33572e-10	2.44483e-10	3.8793	6.70197e-05	
2.572	2.01035	-4.66268e-09	1.33746e-10	2.41633e-10	3.88535	6.69627e-05	
2.592	2.02598	-4.68832e-09	1.34611e-10	2.42962e-10	3.91556	6.66759e-05	
2.59556	2.02876	-5.03931e-09	1.34761e-10	2.61151e-10	3.92093	6.66249e-05	
2.6	2.03224	-4.99063e-09	1.34945e-10	2.58629e-10	3.92764	6.65586e-05	
2.6	2.03224	-4.47546e-09	1.34942e-10	2.31931e-10	3.92764	6.65565e-05	
2.608	2.03849	-4.43462e-09	1.3527e-10	2.29815e-10	3.93973	6.64366e-05	
2.612	2.04162	-4.37898e-09	1.35426e-10	2.26931e-10	3.94577	6.63741e-05	
2.632	2.05725	-4.40524e-09	1.36196e-10	2.28292e-10	3.97598	6.60599e-05	
2.63556	2.06003	-4.76111e-09	1.36329e-10	2.46734e-10	3.98135	6.60039e-05	
2.64	2.0635	-4.71131e-09	1.36492e-10	2.44154e-10	3.98807	6.59315e-05	
2.64	2.0635	-4.18867e-09	1.36489e-10	2.17069e-10	3.98807	6.59295e-05	
2.648	2.06976	-4.14643e-09	1.36779e-10	2.1488e-10	4.00015	6.57987e-05	
2.652	2.07288	-4.08937e-09	1.36915e-10	2.11923e-10	4.0062	6.57308e-05	
2.672	2.08851	-4.11068e-09	1.37586e-10	2.13028e-10	4.03641	6.53893e-05	
2.67556	2.09129	-4.46835e-09	1.37702e-10	2.31563e-10	4.04178	6.53285e-05	
2.68	2.09477	-4.41657e-09	1.37842e-10	2.28879e-10	4.04849	6.52501e-05	
2.68	2.09477	-3.8896e-09	1.37839e-10	2.0157e-10	4.04849	6.52482e-05	
2.688	2.10102	-3.84411e-09	1.38089e-10	1.99213e-10	4.06058	6.51066e-05	
2.692	2.10415	-3.785e-09	1.38205e-10	1.9615e-10	4.06662	6.50332e-05	
2.712	2.11978	-3.79653e-09	1.38775e-10	1.96747e-10	4.09683	6.46649e-05	
2.71556	2.12256	-4.15324e-09	1.38872e-10	2.15233e-10	4.10221	6.45992e-05	
2.72	2.12603	-4.09877e-09	1.3899e-10	2.1241e-10	4.10892	6.45148e-05	
2.72	2.12603	-3.57037e-09	1.38987e-10	1.85027e-10	4.10892	6.4513e-05	
2.728	2.13229	-3.52017e-09	1.39196e-10	1.82426e-10	4.121	6.43607e-05	
2.732	2.13541	-3.45854e-09	1.3929e-10	1.79232e-10	4.12705	6.42821e-05	
2.752	2.15105	-3.45671e-09	1.39755e-10	1.79137e-10	4.15726	6.38871e-05	
2.75556	2.15382	-3.81029e-09	1.39834e-10	1.97461e-10	4.16263	6.38167e-05	
2.76	2.1573	-3.75272e-09	1.39928e-10	1.94477e-10	4.16934	6.37264e-05	
2.76	2.1573	-3.22527e-09	1.39925e-10	1.67143e-10	4.16934	6.37248e-05	
2.768	2.16355	-3.16941e-09	1.40091e-10	1.64249e-10	4.18143	6.35619e-05	
2.772	2.16668	-3.10503e-09	1.40164e-10	1.60912e-10	4.18747	6.3478e-05	
2.792	2.18231	-3.08783e-09	1.40521e-10	1.60021e-10	4.21768	6.30568e-05	
2.79556	2.18509	-3.43687e-09	1.4058e-10	1.78109e-10	4.22306	6.29816e-05	
2.8	2.18856	-3.37606e-09	1.4065e-10	1.74958e-10	4.22977	6.28856e-05	
2.8	2.18856	-2.85124e-09	1.40647e-10	1.4776e-10	4.22977	6.2884e-05	
2.808	2.19482	-2.78934e-09	1.4077e-10	1.44553e-10	4.24185	6.27107e-05	
2.812	2.19794	-2.72222e-09	1.40821e-10	1.41074e-10	4.2479	6.26216e-05	
2.832	2.21358	-2.68928e-09	1.41067e-10	1.39367e-10	4.27811	6.21745e-05	
2.83556	2.21635	-3.03319e-09	1.41106e-10	1.5719e-10	4.28348	6.20947e-05	
2.84	2.21983	-2.96928e-09	1.41151e-10	1.53878e-10	4.29019	6.1993e-05	
2.84	2.21983	-2.44798e-09	1.41148e-10	1.26862e-10	4.29019	6.19915e-05	
2.848	2.22608	-2.38026e-09	1.41226e-10	1.23353e-10	4.30228	6.18079e-05	
2.852	2.22921	-2.31061e-09	1.41255e-10	1.19744e-10	4.30832	6.17137e-05	
2.872	2.24484	-2.2631e-09	1.41387e-10	1.17281e-10	4.33854	6.12412e-05	
2.87556	2.24762	-2.60205e-09	1.41406e-10	1.34847e-10	4.34391	6.11567e-05	
2.88	2.25109	-2.53543e-09	1.41426e-10	1.31394e-10	4.35062	6.10494e-05	
2.88	2.25109	-2.01779e-09	1.41423e-10	1.04569e-10	4.35062	6.1048e-05	
2.888	2.25735	-1.94493e-09	1.41455e-10	1.00793e-10	4.36271	6.08543e-05	
2.892	2.26047	-1.87317e-09	1.41461e-10	9.70743e-11	4.36875	6.07551e-05	
2.912	2.27611	-1.81347e-09	1.41478e-10	9.39803e-11	4.39896	6.02575e-05	
2.91556	2.27888	-2.14827e-09	1.41476e-10	1.11331e-10	4.40433	6.01685e-05	
2.92	2.28236	-2.07951e-09	1.4147e-10	1.07767e-10	4.41105	6.00556e-05	
2.92	2.28236	-1.56501e-09	1.41468e-10	8.11048e-11	4.41105	6.00544e-05	
2.928	2.28861	-1.48808e-09	1.41453e-10	7.71178e-11	4.42313	5.98507e-05	
2.932	2.29174	-1.41472e-09	1.41435e-10	7.33161e-11	4.42917	5.97466e-05	
2.952	2.30737	-1.34602e-09	1.41335e-10	6.97562e-11	4.45939	5.92243e-05	
2.95556	2.31015	-1.67793e-09	1.41312e-10	8.69562e-11	4.46476	5.91309e-05	
2.96	2.31362	-1.60768e-09	1.41279e-10	8.33157e-11	4.47147	5.90126e-05	
2.96	2.31362	-1.09536e-09	1.41277e-10	5.67663e-11	4.47147	5.90114e-05	
2.968	2.31988	-1.01562e-09	1.41216e-10	5.26338e-11	4.48356	5.8798e-05	
2.972	2.323	-9.41231e-10	1.41174e-10	4.87788e-11	4.4896	5.86891e-05	
2.992	2.33864	-8.67106e-10	1.40955e-10	4.49374e-11	4.51981	5.81425e-05	
2.99556	2.34142	-1.19757e-09	1.40911e-10	6.20631e-11	4.52518	5.80448e-05	
3	2.34489	-1.12651e-09	1.40851e-10	5.83806e-11	4.5319	5.79211e-05	
3	2.34489	-6.15136e-10	1.40849e-10	3.18797e-11	4.5319	5.79201e-05	
3.008	2.35114	-5.33896e-10	1.4074e-10	2.76697e-11	4.54398	5.76971e-05	
3.012	2.35427	-4.59024e-10	1.40674e-10	2.37896e-11	4.55002	5.75834e-05	
3.032	2.3699	-3.82927e-10	1.40335e-10	1.98461e-11	4.58024	5.70131e-05	
3.03556	2.37268	-7.13427e-10	1.40269e-10	3.69734e-11	4.58561	5.6911e-05	
3.04	2.37615	-6.42167e-10	1.40183e-10	3.32805e-11	4.59232	5.67822e-05	
3.04	2.37615	-1.30435e-10	1.40181e-10	6.76126e-12	4.59232	5.67813e-05	
3.048	2.38241	-4.88932e-11	1.40023e-10	2.53556e-12	4.60441	5.65489e-05	
3.052	2.38553	2.59897e-11	1.39933e-10	-1.34506e-12	4.61045	5.64305e-05	
3.072	2.40117	1.01094e-10	1.39472e-10	-5.23716e-12	4.64066	5.5837e-05	
3.07556	2.40395	-2.30703e-10	1.39385e-10	1.19574e-11	4.64603	5.57307e-05	
3.08	2.40742	-1.59728e-10	1.39272e-10	8.27931e-12	4.65275	5.55967e-05	
3.08	2.40742	3.53504e-10	1.3927e-10	-1.83177e-11	4.65275	5.5596e-05	
3.088	2.41367	4.34389e-10	1.39064e-10	-2.25094e-11	4.66483	5.53544e-05	
3.092	2.4168	5.08933e-10	1.3895e-10	-2.63724e-11	4.67087	5.52315e-05	
3.112	2.43243	5.80863e-10	1.38366e-10	-3.01e-11	4.70109	5.46151e-05	
3.11556	2.43521	2.46838e-10	1.38257e-10	-1.279e-11	4.70646	5.45048e-05	
3.12	2.43868	3.17205e-10	1.38117e-10	-1.64366e-11	4.71317	5.43658e-05	
3.12	2.43868	8.32809e-10	1.38116e-10	-4.31565e-11	4.71317	5.43652e-05	
3.128	2.44494	9.124e-10	1.3786e-10	-4.72811e-11	4.72526	5.41146e-05	
3.132	2.44806	9.86398e-10	1.37722e-10	-5.11159e-11	4.7313	5.39872e-05	
3.152	2.4637	1.05392e-09	1.37016e-10	-5.46152e-11	4.76151	5.33487e-05	
3.15556	2.46648	7.17173e-10	1.36885e-10	-3.7164e-11	4.76688	5.32344e-05	
3.16	2.46995	7.86791e-10	1.36717e-10	-4.07718e-11	4.7736	5.30905e-05	
3.16	2.46995	1.30525e-09	1.36716e-10	-6.76394e-11	4.7736	5.309e-05	
3.168	2.4762	1.38326e-09	1.36412e-10	-7.16823e-11	4.78568	5.28306e-05	
3.172	2.47933	1.45666e-09	1.36249e-10	-7.54859e-11	4.79172	5.26989e-05	
3.192	2.49496	1.51952e-09	1.35421e-10	-7.87438e-11	4.82194	5.20387e-05	
3.19556	2.49774	1.17999e-09	1.35267e-10	-6.11484e-11	4.82731	5.19204e-05	
3.2	2.50122	1.24889e-09	1.35073e-10	-6.4719e-11	4.83402	5.17718e-05	
3.2	2.50122	1.77028e-09	1.35072e-10	-9.17387e-11	4.83402	5.17715e-05	
3.208	2.50747	1.84678e-09	1.34719e-10	-9.5703e-11	4.84611	5.15035e-05	
3.212	2.51059	1.91965e-09	1.34531e-10	-9.94793e-11	4.85215	5.13676e-05	
3.232	2.52623	1.9785e-09	1.33581e-10	-1.02529e-10	4.88236	5.06863e-05	
3.23556	2.52901	1.63656e-09	1.33406e-10	-8.48089e-11	4.88773	5.05642e-05	
3.24	2.53248	1.70491e-09	1.33184e-10	-8.83513e-11	4.89445	5.04109e-05	
3.24	2.53248	2.2289e-09	1.33184e-10	-1.15506e-10	4.89445	5.04107e-05	
3.248	2.53873	2.30423e-09	1.32781e-10	-1.1941e-10	4.90653	5.01344e-05	
3.252	2.54186	2.37676e-09	1.32569e-10	-1.23168e-10	4.91258	4.99944e-05	
3.272	2.55749	2.43293e-09	1.31498e-10	-1.26079e-10	4.94279	4.92925e-05	
3.27556	2.56027	2.0893e-09	1.31301e-10	-1.08271e-10	4.94816	4.91667e-05	
3.28	2.56375	2.15739e-09	1.31052e-10	-1.118e-10	4.95487	4.9009e-05	
3.28	2.56375	2.6833e-09	1.31052e-10	-1.39054e-10	4.95487	4.90089e-05	
3.288	2.57	2.75802e-09	1.30601e-10	-1.42926e-10	4.96696	4.87245e-05	
3.292	2.57313	2.83045e-09	1.30365e-10	-1.46679e-10	4.973	4.85805e-05	
3.312	2.58876	2.88571e-09	1.29172e-10	-1.49543e-10	5.00321	4.78587e-05	
3.31556	2.59154	2.54131e-09	1.28954e-10	-1.31696e-10	5.00858	4.77293e-05	
3.32	2.59501	2.60946e-09	1.28678e-10	-1.35227e-10	5.0153	4.75672e-05	
3.32	2.59501	3.1364e-09	1.28679e-10	-1.62535e-10	5.0153	4.75673e-05	
3.328	2.60126	3.21118e-09	1.2818e-10	-1.6641e-10	5.02738	4.7275e-05	
3.332	2.60439	3.28377e-09	1.2792e-10	-1.70172e-10	5.03343	4.71272e-05	
3.352	2.62002	3.34005e-09	1.26608e-10	-1.73088e-10	5.06364	4.6386e-05	
3.35556	2.6228	2.99592e-09	1.26368e-10	-1.55255e-10	5.06901	4.62531e-05	
3.36	2.62628	3.06444e-09	1.26066e-10	-1.58806e-10	5.07572	4.60868e-05	
3.36	2.62628	3.59139e-09	1.26067e-10	-1.86114e-10	5.07572	4.6087e-05	
3.368	2.63253	3.66688e-09	1.2552e-10	-1.90026e-10	5.08781	4.57871e-05	
3.372	2.63566	3.73989e-09	1.25237e-10	-1.93809e-10	5.09385	4.56356e-05	
3.392	2.65129	3.79897e-09	1.23807e-10	-1.96871e-10	5.12406	4.48757e-05	
3.39556	2.65407	3.4561e-09	1.23546e-10	-1.79103e-10	5.12943	4.47394e-05	
3.4	2.65754	3.52528e-09	1.23218e-10	-1.82687e-10	5.13615	4.4569e-05	
3.4	2.65754	4.0512e-09	1.23219e-10	-2.09942e-10	5.13615	4.45693e-05	
3.408	2.66379	4.12797e-09	1.22626e-10	-2.1392e-10	5.14823	4.42621e-05	
3.412	2.66692	4.20157e-09	1.22319e-10	-2.17734e-10	5.15428	4.4107e-05	
3.432	2.68255	4.26489e-09	1.20773e-10	-2.21016e-10	5.18449	4.3329e-05	
3.43556	2.68533	3.92415e-09	1.20491e-10	-2.03358e-10	5.18986	4.31895e-05	
3.44	2.68881	3.99415e-09	1.20137e-10	-2.06985e-10	5.19657	4.30151e-05	
3.44	2.68881	4.5181e-09	1.20138e-10	-2.34138e-10	5.19657	4.30156e-05	
3.448	2.69506	4.59654e-09	1.19499e-10	-2.38203e-10	5.20866	4.27013e-05	
3.452	2.69819	4.67084e-09	1.1917e-10	-2.42053e-10	5.2147	4.25427e-05	
3.472	2.71382	4.73928e-09	1.1751e-10	-2.456e-10	5.24491	4.17474e-05	
3.47556	2.7166	4.40131e-09	1.17207e-10	-2.28086e-10	5.25029	4.16047e-05	
3.48	2.72007	4.4722e-09	1.16829e-10	-2.31759e-10	5.257	4.14265e-05	
3.48	2.72007	4.99343e-09	1.1683e-10	-2.58771e-10	5.257	4.14271e-05	
3.488	2.72632	5.07372e-09	1.16146e-10	-2.62932e-10	5.26908	4.1106e-05	
3.492	2.72945	5.14871e-09	1.15794e-10	-2.66818e-10	5.27513	4.0944e-05	
3.512	2.74508	5.22254e-09	1.14023e-10	-2.70644e-10	5.30534	4.0132e-05	
3.51556	2.74786	4.88771e-09	1.13701e-10	-2.53292e-10	5.31071	3.99863e-05	
3.52	2.75134	4.95944e-09	1.13297e-10	-2.5701e-10	5.31742	3.98045e-05	
3.52	2.75134	5.47741e-09	1.133e-10	-2.83852e-10	5.31742	3.98053e-05	
3.528	2.75759	5.5595e-09	1.12571e-10	-2.88106e-10	5.32951	3.94776e-05	
3.532	2.76072	5.63508e-09	1.12198e-10	-2.92023e-10	5.33555	3.93124e-05	
3.552	2.77635	5.71392e-09	1.10317e-10	-2.96109e-10	5.36576	3.84844e-05	
3.55556	2.77913	5.38234e-09	1.09976e-10	-2.78925e-10	5.37114	3.83357e-05	
3.56	2.7826	5.45475e-09	1.09549e-10	-2.82678e-10	5.37785	3.81504e-05	
3.56	2.7826	5.96915e-09	1.09551e-10	-3.09336e-10	5.37785	3.81513e-05	
3.568	2.78885	6.05277e-09	1.0878e-10	-3.13669e-10	5.38993	3.78174e-05	
3.572	2.79198	6.12876e-09	1.08385e-10	-3.17607e-10	5.39598	3.76492e-05	
3.592	2.80761	6.21168e-09	1.064e-10	-3.21904e-10	5.42619	3.68058e-05	
3.59556	2.81039	5.88321e-09	1.06039e-10	-3.04882e-10	5.43156	3.66544e-05	
3.6	2.81387	5.95604e-09	1.05589e-10	-3.08656e-10	5.43828	3.64657e-05	
3.6	2.81387	6.46682e-09	1.05592e-10	-3.35126e-10	5.43828	3.64668e-05	
3.608	2.82012	6.55149e-09	1.04779e-10	-3.39514e-10	5.45036	3.61269e-05	
3.612	2.82325	6.62765e-09	1.04364e-10	-3.43461e-10	5.4564	3.59557e-05	
3.632	2.83888	6.7133e-09	1.02276e-10	-3.479e-10	5.48662	3.50977e-05	
3.63556	2.84166	6.38761e-09	1.01897e-10	-3.31021e-10	5.49199	3.49436e-05	
3.64	2.84513	6.46054e-09	1.01425e-10	-3.34801e-10	5.4987	3.47518e-05	
3.64	2.84513	6.96781e-09	1.01428e-10	-3.61089e-10	5.4987	3.47531e-05	
3.648	2.85139	7.05298e-09	1.00575e-10	-3.65502e-10	5.51079	3.44074e-05	
3.652	2.85451	7.129e-09	1.0014e-10	-3.69442e-10	5.51683	3.42335e-05	
3.672	2.87014	7.21581e-09	9.79535e-11	-3.73941e-10	5.54704	3.33616e-05	
3.67556	2.87292	6.89244e-09	9.75573e-11	-3.57183e-10	5.55241	3.3205e-05	
3.68	2.8764	6.96513e-09	9.70632e-11	-3.6095e-10	5.55913	3.30102e-05	
3.68	2.8764	7.46914e-09	9.70669e-11	-3.87069e-10	5.55913	3.30116e-05	
3.688	2.88265	7.55415e-09	9.61753e-11	-3.91475e-10	5.57121	3.26605e-05	
3.692	2.88578	7.62975e-09	9.57214e-11	-3.95392e-10	5.57725	3.24839e-05	
3.712	2.90141	7.71606e-09	9.34402e-11	-3.99865e-10	5.60747	3.15989e-05	
3.71556	2.90419	7.39453e-09	9.3027e-11	-3.83202e-10	5.61284	3.14399e-05	
3.72	2.90766	7.46665e-09	9.25124e-11	-3.8694e-10	5.61955	3.12423e-05	
3.72	2.90766	7.96769e-09	9.25165e-11	-4.12905e-10	5.61955	3.12438e-05	
3.728	2.91392	8.05195e-09	9.15879e-11	-4.17272e-10	5.63164	3.08876e-05	
3.732	2.91704	8.12686e-09	9.11158e-11	-4.21154e-10	5.63768	3.07086e-05	
3.752	2.93267	8.21116e-09	8.87441e-11	-4.25522e-10	5.66789	2.98112e-05	
3.75556	2.93545	7.89099e-09	8.83149e-11	-4.0893e-10	5.67326	2.96499e-05	
3.76	2.93893	7.96225e-09	8.77805e-11	-4.12623e-10	5.67998	2.94496e-05	
3.76	2.93893	8.46064e-09	8.77851e-11	-4.38451e-10	5.67998	2.94512e-05	
3.768	2.94518	8.54359e-09	8.68211e-11	-4.4275e-10	5.69206	2.90903e-05	
3.772	2.94831	8.61758e-09	8.63318e-11	-4.46584e-10	5.6981	2.89089e-05	
3.792	2.96394	8.69863e-09	8.38741e-11	-4.50784e-10	5.72832	2.79998e-05	
3.79556	2.96672	8.37947e-09	8.34295e-11	-4.34245e-10	5.73369	2.78364e-05	
3.8	2.97019	8.44965e-09	8.28765e-11	-4.37882e-10	5.7404	2.76336e-05	
3.8	2.97019	8.94561e-09	8.28815e-11	-4.63584e-10	5.7404	2.76354e-05	
3.808	2.97645	9.02685e-09	8.18839e-11	-4.67794e-10	5.75249	2.72699e-05	
3.812	2.97957	9.09975e-09	8.13783e-11	-4.71572e-10	5.75853	2.70864e-05	
3.832	2.99521	9.17669e-09	7.88393e-11	-4.75559e-10	5.78874	2.61665e-05	
3.83556	2.99798	8.85833e-09	7.83802e-11	-4.59061e-10	5.79411	2.60011e-05	
3.84	3.00146	8.92728e-09	7.78096e-11	-4.62634e-10	5.80083	2.57959e-05	
3.84	3.00146	9.42094e-09	7.7815e-11	-4.88217e-10	5.80083	2.57978e-05	
3.848	3.00771	9.50021e-09	7.67858e-11	-4.92324e-10	5.81291	2.54282e-05	
3.852	3.01084	9.57192e-09	7.62649e-11	-4.96041e-10	5.81895	2.52426e-05	
3.872	3.02647	9.64432e-09	7.36494e-11	-4.99793e-10	5.84917	2.43126e-05	
3.87556	3.02925	9.32671e-09	7.31767e-11	-4.83334e-10	5.85454	2.41453e-05	
3.88	3.03272	9.39437e-09	7.25896e-11	-4.8684e-10	5.86125	2.3938e-05	
3.88	3.03272	9.88571e-09	7.25954e-11	-5.12302e-10	5.86125	2.39401e-05	
3.888	3.03898	9.9629e-09	7.15366e-11	-5.16303e-10	5.87334	2.35666e-05	
3.892	3.0421	1.00334e-08	7.10013e-11	-5.19956e-10	5.87938	2.33791e-05	
3.912	3.05774	1.01013e-08	6.83145e-11	-5.23472e-10	5.90959	2.24398e-05	
3.91556	3.06051	9.78451e-09	6.78291e-11	-5.07058e-10	5.91496	2.22708e-05	
3.92	3.06399	9.85089e-09	6.72266e-11	-5.10498e-10	5.92168	2.20615e-05	
3.92	3.06399	1.03398e-08	6.72329e-11	-5.35832e-10	5.92168	2.20637e-05	
3.928	3.07024	1.04149e-08	6.61465e-11	-5.39727e-10	5.93376	2.16866e-05	
3.932	3.07337	1.04842e-08	6.55979e-11	-5.4332e-10	5.9398	2.14975e-05	
3.952	3.089	1.05479e-08	6.28451e-11	-5.46617e-10	5.97002	2.05496e-05	
3.95556	3.09178	1.02323e-08	6.23479e-11	-5.30262e-10	5.97539	2.03791e-05	
3.96	3.09525	1.02974e-08	6.17312e-11	-5.3364e-10	5.9821	2.0168e-05	
3.96	3.09525	1.07835e-08	6.17379e-11	-5.58831e-10	5.9821	2.01703e-05	
3.968	3.10151	1.08568e-08	6.06262e-11	-5.62628e-10	5.99419	1.979e-05	
3.972	3.10463	1.0925e-08	6.00654e-11	-5.66163e-10	6.00023	1.95993e-05	
3.992	3.12027	1.09851e-08	5.72519e-11	-5.69274e-10	6.03044	1.86437e-05	
3.99556	3.12305	1.0671e-08	5.6744e-11	-5.52997e-10	6.03581	1.84718e-05	
4	3.12652	1.07351e-08	5.61144e-11	-5.56318e-10	6.04253	1.8259e-05	
4	3.12652	1.1218e-08	5.61216e-11	-5.81345e-10	6.04253	1.82615e-05	
4.008	3.13277	1.12896e-08	5.49866e-11	-5.85057e-10	6.05461	1.78782e-05	
4.012	3.1359	1.13568e-08	5.44148e-11	-5.88539e-10	6.06066	1.76861e-05	
4.032	3.15153	1.14139e-08	5.15463e-11	-5.915e-10	6.09087	1.67236e-05	
4.03556	3.15431	1.11018e-08	5.10286e-11	-5.75325e-10	6.09624	1.65504e-05	
4.04	3.15778	1.11649e-08	5.03874e-11	-5.78596e-10	6.10295	1.63362e-05	
4.04	3.15778	1.16442e-08	5.0395e-11	-6.03435e-10	6.10295	1.63388e-05	
4.048	3.16404	1.17145e-08	4.92391e-11	-6.07074e-10	6.11504	1.59529e-05	
4.052	3.16716	1.17808e-08	4.86574e-11	-6.10509e-10	6.12108	1.57596e-05	
4.072	3.1828	1.18357e-08	4.57397e-11	-6.13358e-10	6.15129	1.4791e-05	
4.07556	3.18558	1.1526e-08	4.52133e-11	-5.97308e-10	6.15666	1.46166e-05	
4.08	3.18905	1.15883e-08	4.45617e-11	-6.00533e-10	6.16338	1.44012e-05	
4.08	3.18905	1.20635e-08	4.45697e-11	-6.2516e-10	6.16338	1.44039e-05	
4.088	3.1953	1.21325e-08	4.33953e-11	-6.28739e-10	6.17546	1.40158e-05	
4.092	3.19843	1.2198e-08	4.28048e-11	-6.32129e-10	6.18151	1.38214e-05	
4.112	3.21406	1.22514e-08	3.98439e-11	-6.34898e-10	6.21172	1.28475e-05	
4.11556	3.21684	1.19445e-08	3.93098e-11	-6.18994e-10	6.21709	1.26721e-05	
4.12	3.22031	1.20059e-08	3.86491e-11	-6.22179e-10	6.2238	1.24555e-05	
4.12	3.22031	1.24766e-08	3.86576e-11	-6.46569e-10	6.2238	1.24585e-05	
4.128	3.22657	1.25447e-08	3.7467e-11	-6.50096e-10	6.23589	1.20683e-05	
4.132	3.22969	1.26093e-08	3.6869e-11	-6.53444e-10	6.24193	1.18731e-05	
4.152	3.24533	1.26615e-08	3.38709e-11	-6.56154e-10	6.27214	1.08947e-05	
4.15556	3.24811	1.23578e-08	3.33302e-11	-6.40413e-10	6.27752	1.07185e-05	
4.16	3.25158	1.24185e-08	3.26618e-11	-6.43558e-10	6.28423	1.0501e-05	
4.16	3.25158	1.28841e-08	3.26707e-11	-6.67689e-10	6.28423	1.0504e-05	
4.168	3.25783	1.29513e-08	3.14663e-11	-6.71169e-10	6.29631	1.01122e-05	
4.172	3.26096	1.30151e-08	3.0862e-11	-6.74474e-10	6.30236	9.91626e-06	
4.192	3.27659	1.30663e-08	2.78328e-11	-6.77131e-10	6.33257	8.93419e-06	
4.19556	3.27937	1.2766e-08	2.72866e-11	-6.61566e-10	6.33794	8.75731e-06	
4.2	3.28284	1.28259e-08	2.66119e-11	-6.64669e-10	6.34465	8.53908e-06	
4.2	3.28284	1.32862e-08	2.66212e-11	-6.88525e-10	6.34465	8.54227e-06	
4.208	3.2891	1.33524e-08	2.54055e-11	-6.91955e-10	6.35674	8.14919e-06	
4.212	3.29222	1.34153e-08	2.47962e-11	-6.95214e-10	6.36278	7.95263e-06	
4.232	3.30786	1.34653e-08	2.17421e-11	-6.97809e-10	6.39299	6.96773e-06	
4.23556	3.31064	1.31685e-08	2.11915e-11	-6.82426e-10	6.39837	6.7903e-06	
4.24	3.31411	1.32275e-08	2.05119e-11	-6.85482e-10	6.40508	6.57153e-06	
4.24	3.31411	1.36823e-08	2.05216e-11	-7.09051e-10	6.40508	6.57484e-06	
4.248	3.32036	1.37474e-08	1.92971e-11	-7.12424e-10	6.41716	6.18079e-06	
4.252	3.32349	1.38093e-08	1.8684e-11	-7.15632e-10	6.42321	5.98383e-06	
4.272	3.33912	1.38577e-08	1.56113e-11	-7.1814e-10	6.45342	4.99691e-06	
4.27556	3.3419	1.35643e-08	1.50574e-11	-7.02939e-10	6.45879	4.81908e-06	
4.28	3.34538	1.36223e-08	1.43742e-11	-7.05942e-10	6.4655	4.59995e-06	
4.28	3.34538	1.40714e-08	1.43844e-11	-7.29216e-10	6.4655	4.60339e-06	
4.288	3.35163	1.41351e-08	1.31536e-11	-7.32519e-10	6.47759	4.20869e-06	
4.292	3.35475	1.41959e-08	1.2538e-11	-7.35669e-10	6.48363	4.0115e-06	
4.312	3.37039	1.4242e-08	9.45292e-12	-7.38055e-10	6.51385	3.0234e-06	
4.31556	3.37317	1.3952e-08	8.89699e-12	-7.23031e-10	6.51922	2.84532e-06	
4.32	3.37664	1.40088e-08	8.21163e-12	-7.25971e-10	6.52593	2.62601e-06	
4.32	3.37664	1.44521e-08	8.22216e-12	-7.48947e-10	6.52593	2.62957e-06	
4.328	3.38289	1.45142e-08	6.9877e-12	-7.52165e-10	6.53802	2.23456e-06	
4.332	3.38602	1.45737e-08	6.37076e-12	-7.55247e-10	6.54406	2.03729e-06	
4.352	3.40165	1.46166e-08	3.27976e-12	-7.57469e-10	6.57427	1.04884e-06	
4.35556	3.40443	1.43299e-08	2.72284e-12	-7.42613e-10	6.57964	8.70658e-07	
4.36	3.40791	1.43852e-08	2.03676e-12	-7.45481e-10	6.58636	6.51351e-07	
4.36	3.40791	1.48229e-08	2.04768e-12	-7.68159e-10	6.58636	6.55035e-07	
4.368	3.41416	1.4883e-08	8.12019e-13	-7.71273e-10	6.59844	2.60044e-07	
4.372	3.41729	1.4941e-08	1.95077e-13	-7.74279e-10	6.60448	6.28616e-08	
4.392	3.43292	1.49797e-08	-2.89552e-12	-7.76289e-10	6.6347	-9.25122e-07	
4.39556	3.4357	1.46961e-08	-3.45228e-12	-7.61592e-10	6.64007	-1.10325e-06	
4.4	3.43917	1.47499e-08	-4.13769e-12	-7.64376e-10	6.64678	-1.32237e-06	
4.4	3.43917	1.51818e-08	-4.12638e-12	-7.86759e-10	6.64678	-1.31857e-06	
4.408	3.44542	1.52395e-08	-5.3607e-12	-7.89751e-10	6.65887	-1.71321e-06	
4.412	3.44855	1.52959e-08	-5.97637e-12	-7.92672e-10	6.66491	-1.91014e-06	
4.432	3.46418	1.53297e-08	-9.06021e-12	-7.94425e-10	6.69512	-2.89683e-06	
4.43556	3.46696	1.5049e-08	-9.61569e-12	-7.79877e-10	6.70049	-3.07476e-06	
4.44	3.47044	1.51009e-08	-1.0299e-11	-7.82569e-10	6.70721	-3.29351e-06	
4.44	3.47044	1.55272e-08	-1.02873e-11	-8.0466e-10	6.70721	-3.28959e-06	
4.448	3.47669	1.55823e-08	-1.15178e-11	-8.07513e-10	6.71929	-3.68355e-06	
4.452	3.47982	1.56368e-08	-1.21309e-11	-8.10341e-10	6.72533	-3.88006e-06	
4.472	3.49545	1.56649e-08	-1.52017e-11	-8.11798e-10	6.75555	-4.86463e-06	
4.47556	3.49823	1.53869e-08	-1.57547e-11	-7.9739e-10	6.76092	-5.04221e-06	
