0.088	-0.12489	-0.28739	-0.0193762	2.35505	-0.0328849	-2.59174	-0.657395	-0.485916	-19.7283	-3.14637	-7.42282	0	0	0	0	0	0	0	
0.089	-0.127492	-0.288049	-0.0198658	2.35448	-0.0331957	-2.61147	-0.660524	-0.493339	-19.4937	-3.04013	-7.4746	0	0	0	0	0	0	0	
0.09	-0.130113	-0.288711	-0.0203629	2.3539	-0.0335111	-2.63097	-0.663547	-0.500813	-19.2607	-2.93446	-7.52629	0	0	0	0	0	0	0	
0.091	-0.132754	-0.289376	-0.0208675	2.35332	-0.0338313	-2.65023	-0.666464	-0.50834	-19.0292	-2.82939	-7.5779	0	0	0	0	0	0	0	
0.092	-0.135413	-0.290044	-0.0213796	2.35272	-0.0341562	-2.66926	-0.669276	-0.515918	-18.7994	-2.72496	-7.62939	0	0	0	0	0	0	0	
0.093	-0.138092	-0.290715	-0.0218993	2.35212	-0.0344859	-2.68806	-0.671983	-0.523547	-18.5713	-2.62118	-7.68076	0	0	0	0	0	0	0	
0.094	-0.140789	-0.291388	-0.0224267	2.35151	-0.0348205	-2.70663	-0.674587	-0.531228	-18.3449	-2.51809	-7.73199	0	0	0	0	0	0	0	
0.095	-0.143505	-0.292064	-0.0229618	2.35088	-0.0351599	-2.72497	-0.677087	-0.53896	-18.1204	-2.41569	-7.78306	0	0	0	0	0	0	0	
0.096	-0.146239	-0.292742	-0.0235047	2.35025	-0.0355041	-2.74309	-0.679486	-0.546743	-17.8977	-2.31402	-7.83396	0	0	0	0	0	0	0	
0.097	-0.148991	-0.293423	-0.0240553	2.34962	-0.0358532	-2.76099	-0.681782	-0.554577	-17.6769	-2.2131	-7.88468	0	0	0	0	0	0	0	
0.098	-0.151761	-0.294106	-0.0246139	2.34897	-0.0362072	-2.77867	-0.683978	-0.562461	-17.4581	-2.11293	-7.93519	0	0	0	0	0	0	0	
0.099	-0.154549	-0.294791	-0.0251803	2.34831	-0.0365661	-2.79612	-0.686074	-0.570397	-17.2413	-2.01355	-7.98549	0	0	0	0	0	0	0	
