t	theta1	theta2	psi	y	z	dtheta1	dtheta2	dpsi	ddtheta1	ddtheta2	ddpsi	Fsb12	Fsb13	Fb1b22	Fb1b23	Fb2d2	Fb2d3	Fsd3	
0.232	1.0948	0.17134	-0.354	2.00931	-0.221761	0.503864	0.347033	-2.9073	4.74059	-1.03449	-8.02348	0	0	0	0	0	0	0	
0.233	1.09531	0.171684	-0.356928	2.00775	-0.222616	0.5087	0.345916	-2.91502	4.77835	-1.0667	-7.89522	0	0	0	0	0	0	0	
0.238	1.09792	0.173397	-0.37159	1.99991	-0.226898	0.533056	0.340192	-2.95278	4.9642	-1.22447	-7.23311	0	0	0	0	0	0	0	
0.238889	1.0984	0.173694	-0.374199	1.99851	-0.227662	0.537477	0.339104	-2.95898	4.99617	-1.25136	-7.11099	0	0	0	0	0	0	0	
0.24	1.099	0.174071	-0.377494	1.99674	-0.228631	0.543053	0.337692	-2.96681	5.03631	-1.28507	-6.95435	0	0	0	0	0	0	0	
0.24	1.09899	0.174078	-0.377519	1.99672	-0.228642	0.543061	0.337675	-2.96704	5.03685	-1.28557	-6.9527	0	0	0	0	0	0	0	
0.242	1.10008	0.174753	-0.383453	1.99352	-0.230388	0.553134	0.335104	-2.98095	5.10821	-1.34533	-6.66649	0	0	0	0	0	0	0	
0.243	1.10065	0.175085	-0.386451	1.99189	-0.231277	0.558332	0.333684	-2.98725	5.14291	-1.37411	-6.51741	0	0	0	0	0	0	0	
0.248	1.1035	0.176733	-0.401455	1.98375	-0.235726	0.584462	0.326473	-3.01787	5.3109	-1.51259	-5.75302	0	0	0	0	0	0	0	
0.248889	1.10403	0.177018	-0.404118	1.98231	-0.236515	0.589179	0.32514	-3.02276	5.3391	-1.53557	-5.61385	0	0	0	0	0	0	0	
0.25	1.10469	0.177379	-0.407483	1.98047	-0.237519	0.595135	0.323414	-3.02891	5.3743	-1.5642	-5.43519	0	0	0	0	0	0	0	
0.25	1.10468	0.177385	-0.407512	1.98044	-0.237532	0.595157	0.323385	-3.02913	5.37486	-1.56471	-5.43255	0	0	0	0	0	0	0	
0.252	1.10587	0.178032	-0.413571	1.97714	-0.239339	0.605907	0.320255	-3.03999	5.43677	-1.61488	-5.10736	0	0	0	0	0	0	0	
0.253	1.10649	0.178349	-0.416624	1.97546	-0.240255	0.611421	0.318577	-3.0447	5.46621	-1.63841	-4.93964	0	0	0	0	0	0	0	
0.258	1.10962	0.179918	-0.431893	1.96708	-0.244835	0.639093	0.310119	-3.0672	5.60533	-1.74866	-4.08625	0	0	0	0	0	0	0	
0.258889	1.1102	0.180189	-0.434596	1.9656	-0.245644	0.644057	0.308588	-3.07062	5.62787	-1.7662	-3.93294	0	0	0	0	0	0	0	
0.26	1.11091	0.180531	-0.438014	1.96371	-0.246674	0.650331	0.306609	-3.07489	5.65572	-1.7878	-3.73614	0	0	0	0	0	0	0	
0.26	1.11091	0.180537	-0.438048	1.96368	-0.24669	0.650369	0.306566	-3.07509	5.65624	-1.78827	-3.73253	0	0	0	0	0	0	0	
0.262	1.11221	0.18115	-0.444198	1.96029	-0.248543	0.661681	0.30299	-3.08255	5.70443	-1.82541	-3.37587	0	0	0	0	0	0	0	
0.263	1.11288	0.181449	-0.44729	1.95858	-0.249478	0.667446	0.301118	-3.08548	5.72652	-1.84205	-3.19379	0	0	0	0	0	0	0	
0.268	1.11629	0.182929	-0.462739	1.95003	-0.254148	0.696318	0.291734	-3.09911	5.82683	-1.91623	-2.27519	0	0	0	0	0	0	0	
0.268889	1.11692	0.183185	-0.465467	1.94853	-0.254969	0.701466	0.290067	-3.10094	5.84211	-1.92709	-2.11241	0	0	0	0	0	0	0	
0.27	1.1177	0.183506	-0.468917	1.94661	-0.256016	0.707973	0.287913	-3.10317	5.86058	-1.9401	-1.90363	0	0	0	0	0	0	0	
0.27	1.1177	0.18351	-0.468955	1.94658	-0.256034	0.708026	0.287857	-3.10333	5.86098	-1.94047	-1.89918	0	0	0	0	0	0	0	
0.272	1.11911	0.184086	-0.475162	1.94313	-0.257915	0.719748	0.283976	-3.10713	5.89194	-1.96189	-1.52256	0	0	0	0	0	0	0	
0.273	1.11985	0.184365	-0.478274	1.9414	-0.258861	0.725679	0.281988	-3.10818	5.90507	-1.9704	-1.33234	0	0	0	0	0	0	0	
0.278	1.12355	0.185749	-0.493812	1.93277	-0.263577	0.755326	0.272069	-3.11243	5.95935	-2.00314	-0.381049	0	0	0	0	0	0	0	
0.278889	1.12423	0.185989	-0.49655	1.93126	-0.264404	0.760578	0.270335	-3.11262	5.9663	-2.00655	-0.21473	0	0	0	0	0	0	0	
0.28	1.12508	0.186288	-0.500012	1.92933	-0.265456	0.767218	0.268097	-3.11274	5.9741	-2.01005	-0.00182192	0	0	0	0	0	0	0	
0.28	1.12507	0.18629	-0.500052	1.92929	-0.265476	0.767283	0.268032	-3.11284	5.97432	-2.01026	0.00318086	0	0	0	0	0	0	0	
0.282	1.12661	0.186827	-0.506277	1.92583	-0.267368	0.779231	0.264012	-3.11283	5.98592	-2.01447	0.385429	0	0	0	0	0	0	0	
0.283	1.1274	0.187086	-0.50939	1.9241	-0.268315	0.785232	0.261992	-3.11197	5.98923	-2.01428	0.576421	0	0	0	0	0	0	0	
0.288	1.1314	0.18837	-0.524924	1.91546	-0.273033	0.815174	0.251964	-3.1067	5.99425	-2.0036	1.52305	0	0	0	0	0	0	0	
0.288889	1.13213	0.188593	-0.527655	1.91395	-0.273857	0.820449	0.250237	-3.10525	5.99258	-1.99945	1.68646	0	0	0	0	0	0	0	
0.29	1.13305	0.188869	-0.531107	1.91203	-0.274906	0.827112	0.248013	-3.10325	5.98938	-1.99332	1.89502	0	0	0	0	0	0	0	
0.29	1.13305	0.18887	-0.531148	1.912	-0.274926	0.827184	0.247942	-3.10329	5.98938	-1.99334	1.90017	0	0	0	0	0	0	0	
0.292	1.1347	0.189366	-0.537355	1.90855	-0.276811	0.839162	0.243955	-3.09949	5.98127	-1.98034	2.27285	0	0	0	0	0	0	0	
0.293	1.13555	0.189605	-0.54045	1.90683	-0.277749	0.845134	0.241991	-3.09675	5.97482	-1.97164	2.45706	0	0	0	0	0	0	0	
0.298	1.13985	0.190791	-0.555884	1.89827	-0.282426	0.874884	0.232282	-3.0822	5.93196	-1.91937	3.3622	0	0	0	0	0	0	0	
0.298889	1.14063	0.190997	-0.558593	1.89677	-0.283241	0.8801	0.230632	-3.07916	5.92212	-1.90816	3.51663	0	0	0	0	0	0	0	
0.3	1.14162	0.191252	-0.562015	1.89488	-0.284277	0.886677	0.228516	-3.07513	5.90863	-1.89313	3.71294	0	0	0	0	0	0	0	
0.3	1.14162	0.191251	-0.562055	1.89484	-0.284296	0.886749	0.228444	-3.0751	5.90841	-1.89296	3.71781	0	0	0	0	0	0	0	
0.302	1.14339	0.191708	-0.568206	1.89144	-0.286157	0.898566	0.224658	-3.06767	5.88207	-1.86423	4.06706	0	0	0	0	0	0	0	
0.303	1.1443	0.191928	-0.571264	1.88975	-0.28708	0.904415	0.22283	-3.06316	5.8668	-1.84792	4.23784	0	0	0	0	0	0	0	
0.308	1.1489	0.193021	-0.586509	1.88134	-0.291675	0.933521	0.213829	-3.03991	5.78163	-1.75927	5.0703	0	0	0	0	0	0	0	
0.308889	1.14973	0.193212	-0.589181	1.87987	-0.292476	0.938605	0.212321	-3.03541	5.7648	-1.74205	5.21088	0	0	0	0	0	0	0	
0.31	1.15077	0.193446	-0.592554	1.87801	-0.29349	0.945001	0.210394	-3.0295	5.74257	-1.71953	5.38871	0	0	0	0	0	0	0	
0.31	1.15078	0.193444	-0.592592	1.87798	-0.293507	0.945067	0.210328	-3.02941	5.74217	-1.71921	5.39292	0	0	0	0	0	0	0	
0.312	1.15267	0.193864	-0.598651	1.87465	-0.295328	0.956551	0.20689	-3.01862	5.70055	-1.67739	5.708	0	0	0	0	0	0	0	
0.313	1.15364	0.194067	-0.601656	1.873	-0.296229	0.9622	0.205265	-3.01252	5.67809	-1.65492	5.86046	0	0	0	0	0	0	0	
0.318	1.15852	0.195075	-0.616629	1.8648	-0.30071	0.99028	0.197299	-2.98141	5.55928	-1.5375	6.59832	0	0	0	0	0	0	0	
0.318889	1.1594	0.195253	-0.619251	1.86337	-0.301491	0.995172	0.195984	-2.97559	5.53705	-1.51567	6.72185	0	0	0	0	0	0	0	
0.32	1.16051	0.195469	-0.622556	1.86156	-0.302477	1.00131	0.194312	-2.96801	5.50821	-1.48749	6.87722	0	0	0	0	0	0	0	
0.32	1.16051	0.195465	-0.622591	1.86154	-0.302491	1.00136	0.194255	-2.96787	5.5077	-1.48707	6.88055	0	0	0	0	0	0	0	
0.322	1.16251	0.195853	-0.628526	1.8583	-0.304261	1.01238	0.191281	-2.95411	5.45469	-1.43552	7.15484	0	0	0	0	0	0	0	
0.323	1.16354	0.196041	-0.631463	1.8567	-0.305134	1.01777	0.18991	-2.94661	5.42705	-1.40861	7.28622	0	0	0	0	0	0	0	
0.328	1.16869	0.196975	-0.646092	1.84875	-0.309475	1.04454	0.183224	-2.90864	5.2848	-1.27112	7.91816	0	0	0	0	0	0	0	
0.328889	1.16962	0.197142	-0.648652	1.84737	-0.310232	1.0492	0.182138	-2.90169	5.25897	-1.24621	8.02324	0	0	0	0	0	0	0	
0.33	1.17079	0.197343	-0.651873	1.84562	-0.311185	1.05502	0.180769	-2.89268	5.22583	-1.21434	8.15451	0	0	0	0	0	0	0	
0.33	1.17079	0.197337	-0.651903	1.8456	-0.311195	1.05506	0.180723	-2.8925	5.22529	-1.21389	8.15689	0	0	0	0	0	0	0	
0.332	1.1729	0.197699	-0.657688	1.84247	-0.312906	1.06551	0.178296	-2.87619	5.16506	-1.15613	8.38797	0	0	0	0	0	0	0	
0.333	1.17398	0.197874	-0.660544	1.84094	-0.313746	1.0706	0.177212	-2.86751	5.13432	-1.12654	8.49756	0	0	0	0	0	0	0	
0.338	1.1794	0.198749	-0.674764	1.83328	-0.31793	1.09588	0.171962	-2.82376	4.97887	-0.977605	9.02205	0	0	0	0	0	0	0	
0.338889	1.18037	0.198906	-0.677251	1.83194	-0.318661	1.10027	0.171129	-2.81585	4.95119	-0.95108	9.10883	0	0	0	0	0	0	0	
0.34	1.18159	0.199095	-0.680376	1.83026	-0.319577	1.10575	0.17009	-2.80565	4.91597	-0.917378	9.21643	0	0	0	0	0	0	0	
0.34	1.1816	0.199089	-0.680402	1.83025	-0.319583	1.10578	0.170056	-2.80545	4.91546	-0.916935	9.21789	0	0	0	0	0	0	0	
0.342	1.18381	0.199429	-0.686013	1.82724	-0.321228	1.11561	0.168222	-2.78702	4.85193	-0.856256	9.40687	0	0	0	0	0	0	0	
0.343	1.18494	0.199595	-0.688777	1.82576	-0.322035	1.12038	0.167442	-2.77738	4.81999	-0.825578	9.49561	0	0	0	0	0	0	0	
0.348	1.1906	0.200425	-0.702535	1.81841	-0.32605	1.14408	0.163704	-2.72889	4.6605	-0.672832	9.91871	0	0	0	0	0	0	0	
0.348889	1.19161	0.200575	-0.704941	1.81713	-0.326753	1.1482	0.163134	-2.72019	4.63248	-0.645954	9.98848	0	0	0	0	0	0	0	
0.35	1.19289	0.200755	-0.707959	1.81552	-0.32763	1.15333	0.162434	-2.70903	4.59708	-0.612	10.0743	0	0	0	0	0	0	0	
0.35	1.1929	0.200749	-0.70798	1.81551	-0.327634	1.15334	0.162412	-2.70883	4.59664	-0.611604	10.075	0	0	0	0	0	0	0	
0.352	1.19521	0.201073	-0.713398	1.81263	-0.32921	1.16253	0.161189	-2.68868	4.53314	-0.550767	10.2254	0	0	0	0	0	0	0	
0.353	1.19638	0.201233	-0.716062	1.81122	-0.329982	1.16699	0.160714	-2.67826	4.50158	-0.520315	10.2953	0	0	0	0	0	0	0	
0.358	1.20227	0.202033	-0.729317	1.80418	-0.333826	1.1891	0.158494	-2.62601	4.34545	-0.369921	10.6279	0	0	0	0	0	0	0	
0.358889	1.20332	0.202179	-0.731634	1.80295	-0.3345	1.19296	0.158186	-2.61668	4.31829	-0.343687	10.6827	0	0	0	0	0	0	0	
0.36	1.20465	0.202354	-0.734536	1.80141	-0.335339	1.19773	0.157822	-2.60476	4.28418	-0.310712	10.7494	0	0	0	0	0	0	0	
0.36	1.20466	0.202347	-0.734553	1.80141	-0.335339	1.19773	0.15781	-2.60456	4.28384	-0.310382	10.7495	0	0	0	0	0	0	0	
0.362	1.20705	0.202663	-0.739762	1.79865	-0.336846	1.2063	0.157189	-2.58307	4.22293	-0.251518	10.8664	0	0	0	0	0	0	0	
0.363	1.20827	0.202819	-0.742318	1.7973	-0.337584	1.21045	0.157011	-2.57205	4.19293	-0.22228	10.9201	0	0	0	0	0	0	0	
0.368	1.21437	0.203604	-0.755036	1.79057	-0.341258	1.23105	0.156262	-2.51686	4.04562	-0.0787914	11.1754	0	0	0	0	0	0	0	
0.368889	1.21546	0.203748	-0.757259	1.78939	-0.341904	1.23464	0.156206	-2.50704	4.02019	-0.0539272	11.2175	0	0	0	0	0	0	0	
0.37	1.21684	0.203921	-0.760038	1.78793	-0.342706	1.23908	0.156164	-2.49454	3.98843	-0.0228062	11.2681	0	0	0	0	0	0	0	
0.37	1.21684	0.203915	-0.760052	1.78793	-0.342704	1.23908	0.15616	-2.49436	3.98818	-0.0225469	11.2678	0	0	0	0	0	0	0	
0.372	1.21932	0.204227	-0.765041	1.78529	-0.344143	1.24705	0.156115	-2.47182	3.93165	0.032845	11.3565	0	0	0	0	0	0	0	
0.373	1.22058	0.204383	-0.767484	1.784	-0.344848	1.25091	0.156217	-2.46036	3.90402	0.0601881	11.3969	0	0	0	0	0	0	0	
0.378	1.22688	0.205168	-0.779639	1.77757	-0.348361	1.2701	0.156853	-2.40294	3.76917	0.193711	11.5885	0	0	0	0	0	0	0	
0.378889	1.22801	0.205311	-0.781763	1.77644	-0.348979	1.27345	0.157034	-2.39275	3.74603	0.216731	11.6201	0	0	0	0	0	0	0	
0.38	1.22942	0.205486	-0.784415	1.77504	-0.349745	1.27759	0.157292	-2.3798	3.71727	0.245436	11.6577	0	0	0	0	0	0	0	
0.38	1.22943	0.20548	-0.784425	1.77505	-0.349742	1.27758	0.157293	-2.37964	3.71711	0.245629	11.657	0	0	0	0	0	0	0	
0.382	1.23198	0.205794	-0.789184	1.77253	-0.351118	1.28501	0.157785	-2.35632	3.66608	0.296602	11.723	0	0	0	0	0	0	0	
0.383	1.23328	0.205953	-0.791512	1.77129	-0.351792	1.28862	0.158145	-2.34452	3.6413	0.321636	11.7525	0	0	0	0	0	0	0	
0.388	1.23977	0.20675	-0.803084	1.76514	-0.355153	1.30653	0.160058	-2.28545	3.52098	0.443389	11.8931	0	0	0	0	0	0	0	
0.388889	1.24092	0.206896	-0.805105	1.76406	-0.355746	1.30966	0.160457	-2.27497	3.50045	0.464293	11.9164	0	0	0	0	0	0	0	
0.39	1.24238	0.207075	-0.807626	1.76271	-0.356479	1.31353	0.160988	-2.26171	3.47504	0.490277	11.9437	0	0	0	0	0	0	0	
0.39	1.24239	0.207069	-0.807634	1.76272	-0.356474	1.31351	0.160994	-2.26156	3.47495	0.490412	11.9428	0	0	0	0	0	0	0	
0.392	1.24501	0.207391	-0.812157	1.76031	-0.357792	1.32046	0.161975	-2.23768	3.42998	0.536462	11.9907	0	0	0	0	0	0	0	
0.393	1.24634	0.207554	-0.814364	1.75913	-0.358438	1.32384	0.162569	-2.22563	3.40827	0.558981	12.0118	0	0	0	0	0	0	0	
0.398	1.253	0.208376	-0.82534	1.75323	-0.36166	1.34062	0.165636	-2.16536	3.30337	0.668129	12.1124	0	0	0	0	0	0	0	
0.398889	1.25419	0.208528	-0.827256	1.75219	-0.362231	1.34357	0.166232	-2.15468	3.28557	0.686806	12.1292	0	0	0	0	0	0	0	
0.4	1.25569	0.208712	-0.829643	1.7509	-0.362934	1.3472	0.167009	-2.14118	3.26362	0.709953	12.1485	0	0	0	0	0	0	0	
0.4	1.25569	0.208707	-0.829648	1.75091	-0.362928	1.34718	0.167018	-2.14105	3.26358	0.71004	12.1475	0	0	0	0	0	0	0	
0.402	1.25839	0.209041	-0.83393	1.74859	-0.364193	1.35371	0.168438	-2.11676	3.22483	0.750995	12.1814	0	0	0	0	0	0	0	
0.403	1.25975	0.209211	-0.836017	1.74746	-0.364814	1.35688	0.16924	-2.10453	3.20622	0.770947	12.196	0	0	0	0	0	0	0	
0.408	1.26657	0.210069	-0.846385	1.74178	-0.367913	1.3727	0.173335	-2.04341	3.11678	0.867362	12.266	0	0	0	0	0	0	0	
0.408889	1.26779	0.210227	-0.848194	1.74078	-0.368462	1.37548	0.174105	-2.03259	3.10167	0.883811	12.2778	0	0	0	0	0	0	0	
0.41	1.26932	0.210421	-0.850445	1.73954	-0.36914	1.37891	0.1751	-2.01893	3.08312	0.904142	12.291	0	0	0	0	0	0	0	
0.41	1.26932	0.210416	-0.850449	1.73955	-0.369133	1.37889	0.17511	-2.01882	3.08312	0.904192	12.29	0	0	0	0	0	0	0	
0.412	1.27208	0.210766	-0.854486	1.73732	-0.370352	1.38505	0.176918	-1.99424	3.05046	0.940111	12.3132	0	0	0	0	0	0	0	
0.413	1.27347	0.210946	-0.85645	1.73622	-0.370951	1.38806	0.177903	-1.9819	3.03488	0.957548	12.3229	0	0	0	0	0	0	0	
0.418	1.28045	0.211849	-0.866204	1.73075	-0.373942	1.40306	0.1829	-1.9202	2.96032	1.04158	12.3697	0	0	0	0	0	0	0	
0.418889	1.2817	0.212015	-0.867904	1.72978	-0.374473	1.4057	0.183824	-1.90927	2.9478	1.05587	12.3777	0	0	0	0	0	0	0	
0.42	1.28326	0.212219	-0.870018	1.72858	-0.375128	1.40896	0.185008	-1.89551	2.9325	1.0735	12.3863	0	0	0	0	0	0	0	
0.42	1.28326	0.212215	-0.870021	1.72859	-0.375121	1.40894	0.185019	-1.89541	2.93253	1.07352	12.3853	0	0	0	0	0	0	0	
0.422	1.28608	0.212586	-0.873812	1.72643	-0.376299	1.41481	0.187166	-1.87064	2.90565	1.10461	12.4005	0	0	0	0	0	0	0	
0.423	1.2875	0.212775	-0.875651	1.72537	-0.37688	1.41768	0.188309	-1.85822	2.89292	1.11966	12.4066	0	0	0	0	0	0	0	
0.428	1.29463	0.213732	-0.884787	1.72006	-0.379779	1.432	0.194086	-1.79614	2.83235	1.19195	12.4361	0	0	0	0	0	0	0	
0.428889	1.2959	0.213908	-0.886377	1.71912	-0.380295	1.43453	0.195143	-1.78514	2.82224	1.20421	12.4412	0	0	0	0	0	0	0	
0.43	1.2975	0.214125	-0.888353	1.71795	-0.380931	1.43765	0.19649	-1.77131	2.80996	1.2193	12.4464	0	0	0	0	0	0	0	
0.43	1.2975	0.214122	-0.888354	1.71797	-0.380924	1.43763	0.196502	-1.77123	2.81001	1.2193	12.4454	0	0	0	0	0	0	0	
0.432	1.30037	0.214515	-0.891897	1.71587	-0.382068	1.44325	0.19894	-1.74634	2.78851	1.24586	12.4547	0	0	0	0	0	0	0	
0.433	1.30182	0.214717	-0.893612	1.71484	-0.382634	1.44601	0.200219	-1.73387	2.77841	1.25867	12.458	0	0	0	0	0	0	0	
0.438	1.30909	0.215735	-0.902125	1.70967	-0.385457	1.45979	0.206664	-1.67157	2.73074	1.32005	12.4746	0	0	0	0	0	0	0	
0.438889	1.31038	0.215921	-0.903605	1.70875	-0.38596	1.46223	0.207834	-1.66053	2.72286	1.33043	12.4776	0	0	0	0	0	0	0	
0.44	1.31201	0.216153	-0.905443	1.70761	-0.386581	1.46525	0.20932	-1.64666	2.71334	1.34316	12.4803	0	0	0	0	0	0	0	
0.44	1.31201	0.21615	-0.905444	1.70762	-0.386574	1.46523	0.209331	-1.64659	2.7134	1.34314	12.4794	0	0	0	0	0	0	0	
0.442	1.31494	0.216569	-0.908737	1.70558	-0.387691	1.47066	0.212018	-1.62163	2.69682	1.36553	12.4842	0	0	0	0	0	0	0	
0.443	1.31642	0.216784	-0.910327	1.70457	-0.388244	1.47333	0.213411	-1.60914	2.68913	1.37628	12.4855	0	0	0	0	0	0	0	
0.448	1.32382	0.217869	-0.918217	1.69951	-0.391007	1.48669	0.220419	-1.54671	2.6532	1.42763	12.4926	0	0	0	0	0	0	0	
0.448889	1.32514	0.218068	-0.919586	1.69861	-0.3915	1.48906	0.221684	-1.53565	2.64735	1.43628	12.4941	0	0	0	0	0	0	0	
0.45	1.3268	0.218315	-0.921285	1.69749	-0.392109	1.492	0.223286	-1.52177	2.64034	1.44686	12.4948	0	0	0	0	0	0	0	
0.45	1.3268	0.218312	-0.921285	1.69751	-0.392102	1.49198	0.223297	-1.52171	2.64041	1.44683	12.494	0	0	0	0	0	0	0	
0.452	1.32978	0.218759	-0.924329	1.6955	-0.393198	1.49726	0.226191	-1.49672	2.62829	1.46541	12.4955	0	0	0	0	0	0	0	
0.453	1.33129	0.218989	-0.925794	1.69451	-0.393741	1.49987	0.22768	-1.48422	2.62278	1.47428	12.4954	0	0	0	0	0	0	0	
0.458	1.33882	0.220146	-0.933059	1.68953	-0.396459	1.51293	0.235155	-1.42176	2.59747	1.5165	12.4954	0	0	0	0	0	0	0	
0.458889	1.34016	0.220358	-0.934318	1.68864	-0.396945	1.51525	0.236498	-1.41069	2.59344	1.52358	12.4956	0	0	0	0	0	0	0	
0.46	1.34185	0.220621	-0.935877	1.68754	-0.397544	1.51813	0.238197	-1.39681	2.5887	1.53221	12.495	0	0	0	0	0	0	0	
0.46	1.34185	0.220619	-0.935878	1.68756	-0.397538	1.51811	0.238207	-1.39676	2.58876	1.53218	12.4942	0	0	0	0	0	0	0	
0.462	1.34489	0.221096	-0.938671	1.68558	-0.398618	1.52329	0.241271	-1.37177	2.58067	1.54729	12.4932	0	0	0	0	0	0	0	
0.463	1.34642	0.221341	-0.940012	1.6846	-0.399155	1.52586	0.242838	-1.35928	2.57711	1.55447	12.492	0	0	0	0	0	0	0	
0.468	1.35408	0.222575	-0.946652	1.67968	-0.401841	1.53871	0.250693	-1.29684	2.56136	1.58843	12.4867	0	0	0	0	0	0	0	
0.468889	1.35545	0.2228	-0.9478	1.6788	-0.402321	1.54099	0.2521	-1.28578	2.55898	1.59409	12.486	0	0	0	0	0	0	0	
0.47	1.35716	0.223081	-0.949221	1.67771	-0.402916	1.54383	0.253876	-1.2719	2.55627	1.60096	12.4843	0	0	0	0	0	0	0	
0.47	1.35716	0.223079	-0.949221	1.67772	-0.40291	1.54382	0.253886	-1.27186	2.55633	1.60092	12.4836	0	0	0	0	0	0	0	
0.472	1.36025	0.223587	-0.951764	1.67576	-0.403979	1.54893	0.257088	-1.24689	2.55185	1.61291	12.4807	0	0	0	0	0	0	0	
0.473	1.3618	0.223848	-0.95298	1.67479	-0.404512	1.55148	0.258715	-1.23441	2.55006	1.61855	12.4787	0	0	0	0	0	0	0	
0.478	1.36959	0.225162	-0.958996	1.66991	-0.40718	1.56421	0.266873	-1.17206	2.5429	1.64507	12.4693	0	0	0	0	0	0	0	
0.478889	1.37098	0.225401	-0.960033	1.66903	-0.407657	1.56648	0.26833	-1.161	2.542	1.64945	12.4678	0	0	0	0	0	0	0	
0.48	1.37273	0.2257	-0.961316	1.66795	-0.408248	1.56931	0.270166	-1.14715	2.54112	1.65472	12.4653	0	0	0	0	0	0	0	
0.48	1.37273	0.225699	-0.961315	1.66796	-0.408243	1.56929	0.270176	-1.14711	2.54119	1.65469	12.4647	0	0	0	0	0	0	0	
0.482	1.37587	0.226239	-0.96361	1.66601	-0.409307	1.57438	0.273485	-1.12218	2.53996	1.66385	12.4603	0	0	0	0	0	0	0	
0.483	1.37745	0.226517	-0.964701	1.66504	-0.409839	1.57691	0.27516	-1.10973	2.53975	1.66812	12.4576	0	0	0	0	0	0	0	
0.488	1.38536	0.227914	-0.970094	1.66017	-0.412499	1.58962	0.283549	-1.04748	2.54035	1.68793	12.4449	0	0	0	0	0	0	0	
0.488889	1.38678	0.228167	-0.97102	1.6593	-0.412976	1.59188	0.285044	-1.03644	2.5408	1.69114	12.4428	0	0	0	0	0	0	0	
0.49	1.38855	0.228485	-0.972164	1.65822	-0.413566	1.59471	0.286926	-1.02262	2.54158	1.69499	12.4397	0	0	0	0	0	0	0	
0.49	1.38855	0.228484	-0.972164	1.65822	-0.413561	1.59469	0.286934	-1.02259	2.54163	1.69496	12.4391	0	0	0	0	0	0	0	
0.492	1.39174	0.229058	-0.974209	1.65628	-0.414625	1.59978	0.290324	-0.997709	2.54336	1.70158	12.4335	0	0	0	0	0	0	0	
0.493	1.39334	0.229352	-0.975176	1.6553	-0.415157	1.60232	0.292034	-0.985282	2.54459	1.7046	12.4303	0	0	0	0	0	0	0	
0.498	1.40139	0.230834	-0.979947	1.65043	-0.417822	1.61507	0.30059	-0.923178	2.55224	1.71835	12.4148	0	0	0	0	0	0	0	
0.498889	1.40282	0.231103	-0.980763	1.64955	-0.418299	1.61735	0.302112	-0.912163	2.55391	1.72051	12.4122	0	0	0	0	0	0	0	
0.5	1.40462	0.231439	-0.981769	1.64847	-0.418891	1.62018	0.304026	-0.898372	2.5562	1.72306	12.4085	0	0	0	0	0	0	0	
0.5	1.40462	0.231439	-0.981768	1.64848	-0.418887	1.62017	0.304034	-0.898347	2.55625	1.72303	12.408	0	0	0	0	0	0	0	
0.502	1.40786	0.232047	-0.983565	1.64652	-0.419954	1.62529	0.30748	-0.873531	2.56067	1.72735	12.4013	0	0	0	0	0	0	0	
0.503	1.40949	0.232359	-0.984407	1.64555	-0.420488	1.62785	0.309213	-0.861138	2.56322	1.72925	12.3977	0	0	0	0	0	0	0	
0.508	1.41766	0.233926	-0.988558	1.64064	-0.423166	1.64071	0.317878	-0.799202	2.57735	1.73748	12.3797	0	0	0	0	0	0	0	
0.508889	1.41912	0.23421	-0.989264	1.63977	-0.423646	1.64301	0.319417	-0.788215	2.58016	1.73869	12.3767	0	0	0	0	0	0	0	
0.51	1.42095	0.234566	-0.990132	1.63867	-0.424242	1.64587	0.321351	-0.774464	2.58384	1.74006	12.3724	0	0	0	0	0	0	0	
0.51	1.42095	0.234565	-0.990132	1.63868	-0.424238	1.64586	0.321358	-0.774444	2.58389	1.74003	12.372	0	0	0	0	0	0	0	
0.512	1.42424	0.235208	-0.991681	1.63672	-0.425312	1.65103	0.324838	-0.7497	2.5908	1.74225	12.3644	0	0	0	0	0	0	0	
0.513	1.4259	0.235537	-0.992399	1.63573	-0.425851	1.65363	0.326583	-0.737345	2.59458	1.74312	12.3603	0	0	0	0	0	0	0	
0.518	1.4342	0.237192	-0.995932	1.63079	-0.428551	1.66666	0.335305	-0.675599	2.61476	1.7463	12.3401	0	0	0	0	0	0	0	
0.518889	1.43568	0.237491	-0.996528	1.6299	-0.429034	1.66899	0.336852	-0.664645	2.61863	1.74664	12.3367	0	0	0	0	0	0	0	
0.52	1.43754	0.237867	-0.997259	1.6288	-0.429636	1.6719	0.338794	-0.650939	2.62364	1.74692	12.332	0	0	0	0	0	0	0	
0.52	1.43754	0.237866	-0.997258	1.62881	-0.429632	1.67189	0.338801	-0.650922	2.62367	1.74689	12.3316	0	0	0	0	0	0	0	
0.522	1.44088	0.238544	-0.99856	1.62682	-0.430717	1.67714	0.342295	-0.626259	2.63294	1.74718	12.3231	0	0	0	0	0	0	0	
0.523	1.44257	0.23889	-0.999156	1.62583	-0.431261	1.67978	0.344042	-0.613946	2.63788	1.74709	12.3186	0	0	0	0	0	0	0	
0.528	1.451	0.240633	-1.00207	1.62083	-0.43399	1.69304	0.352772	-0.552414	2.66384	1.74559	12.2963	0	0	0	0	0	0	0	
0.528889	1.45251	0.240947	-1.00256	1.61994	-0.434479	1.69542	0.354319	-0.541496	2.66873	1.7451	12.2924	0	0	0	0	0	0	0	
