t	ddtheta1	ddtheta2	ddpsi	ddy	ddz	
170.236	-5.11528e-14	1.28849e-14	-3.87477e-14	-3.26916e-14	-1.78595e-14	
170.24	-5.11528e-14	1.28849e-14	-3.87477e-14	-3.26916e-14	-1.78595e-14	
170.24	-5.11528e-14	1.28849e-14	-3.87477e-14	-3.26916e-14	-1.78595e-14	
170.248	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.252	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.272	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.276	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.28	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.28	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.288	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
170.292	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
170.312	-4.83878e-14	1.21885e-14	-3.66533e-14	-3.09245e-14	-1.68941e-14	
170.316	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.32	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.32	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.328	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.332	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.352	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.356	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.36	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.36	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.368	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
170.372	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
170.392	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.396	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
170.4	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
170.4	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
170.408	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
170.412	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
170.432	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
170.436	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
170.44	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
170.44	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
170.448	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
170.452	-3.73277e-14	9.40253e-15	-2.82754e-14	-2.3856e-14	-1.30326e-14	
170.472	-3.45627e-14	8.70604e-15	-2.61809e-14	-2.20889e-14	-1.20672e-14	
170.476	-3.45627e-14	8.70604e-15	-2.61809e-14	-2.20889e-14	-1.20672e-14	
170.48	-3.31802e-14	8.3578e-15	-2.51337e-14	-2.12054e-14	-1.15845e-14	
170.48	-3.31802e-14	8.3578e-15	-2.51337e-14	-2.12054e-14	-1.15845e-14	
170.488	-1.79726e-14	4.52714e-15	-1.36141e-14	-1.14862e-14	-6.27496e-15	
170.492	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
170.512	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
170.516	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
170.52	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
170.52	-2.62676e-14	6.61659e-15	-1.98975e-14	-1.67876e-14	-9.1711e-15	
170.528	-9.67755e-15	2.43769e-15	-7.33065e-15	-6.1849e-15	-3.37883e-15	
170.532	-1.10601e-14	2.78593e-15	-8.37789e-15	-7.06846e-15	-3.86152e-15	
170.552	-9.67755e-15	2.43769e-15	-7.33065e-15	-6.1849e-15	-3.37883e-15	
170.556	-9.67755e-15	2.43769e-15	-7.33065e-15	-6.1849e-15	-3.37883e-15	
170.56	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
170.56	-4.14752e-15	1.04473e-15	-3.14171e-15	-2.65067e-15	-1.44807e-15	
170.568	-5.53003e-15	1.39297e-15	-4.18894e-15	-3.53423e-15	-1.93076e-15	
170.572	-4.14752e-15	1.04473e-15	-3.14171e-15	-2.65067e-15	-1.44807e-15	
170.592	-4.14752e-15	1.04473e-15	-3.14171e-15	-2.65067e-15	-1.44807e-15	
170.596	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
170.6	6.91254e-15	-1.74121e-15	5.23618e-15	4.41779e-15	2.41345e-15	
170.6	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
170.608	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
170.612	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
170.632	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
170.636	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
170.64	-2.78491e-29	1.50099e-29	6.76419e-29	7.87586e-29	4.3026e-29	
170.64	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
170.648	9.67755e-15	-2.43769e-15	7.33065e-15	6.1849e-15	3.37883e-15	
170.652	1.10601e-14	-2.78593e-15	8.37789e-15	7.06846e-15	3.86152e-15	
170.672	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
170.676	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
170.68	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
170.68	1.10601e-14	-2.78593e-15	8.37789e-15	7.06846e-15	3.86152e-15	
170.688	2.48851e-14	-6.26835e-15	1.88502e-14	1.5904e-14	8.68841e-15	
170.692	2.21201e-14	-5.57187e-15	1.67558e-14	1.41369e-14	7.72303e-15	
170.712	2.35026e-14	-5.92011e-15	1.7803e-14	1.50205e-14	8.20572e-15	
170.716	2.48851e-14	-6.26835e-15	1.88502e-14	1.5904e-14	8.68841e-15	
170.72	2.48851e-14	-6.26835e-15	1.88502e-14	1.5904e-14	8.68841e-15	
170.72	2.21201e-14	-5.57187e-15	1.67558e-14	1.41369e-14	7.72303e-15	
170.728	2.48851e-14	-6.26835e-15	1.88502e-14	1.5904e-14	8.68841e-15	
170.732	2.90327e-14	-7.31308e-15	2.1992e-14	1.85547e-14	1.01365e-14	
170.752	2.76502e-14	-6.96483e-15	2.09447e-14	1.76711e-14	9.65379e-15	
170.756	2.76502e-14	-6.96483e-15	2.09447e-14	1.76711e-14	9.65379e-15	
170.76	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.76	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.768	3.17977e-14	-8.00956e-15	2.40864e-14	2.03218e-14	1.11019e-14	
170.772	3.59452e-14	-9.05429e-15	2.72281e-14	2.29725e-14	1.25499e-14	
170.792	2.76502e-14	-6.96483e-15	2.09447e-14	1.76711e-14	9.65379e-15	
170.796	2.90327e-14	-7.31308e-15	2.1992e-14	1.85547e-14	1.01365e-14	
170.8	2.90327e-14	-7.31308e-15	2.1992e-14	1.85547e-14	1.01365e-14	
170.8	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.808	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.812	3.45627e-14	-8.70604e-15	2.61809e-14	2.20889e-14	1.20672e-14	
170.832	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.836	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.84	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.84	3.04152e-14	-7.66132e-15	2.30392e-14	1.94383e-14	1.06192e-14	
170.848	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.852	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.872	4.28577e-14	-1.07955e-14	3.24643e-14	2.73903e-14	1.49634e-14	
170.876	4.28577e-14	-1.07955e-14	3.24643e-14	2.73903e-14	1.49634e-14	
170.88	4.28577e-14	-1.07955e-14	3.24643e-14	2.73903e-14	1.49634e-14	
170.88	4.28577e-14	-1.07955e-14	3.24643e-14	2.73903e-14	1.49634e-14	
170.888	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.892	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.912	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.916	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.92	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.92	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
170.928	4.83878e-14	-1.21885e-14	3.66533e-14	3.09245e-14	1.68941e-14	
170.932	4.70053e-14	-1.18402e-14	3.5606e-14	3.00409e-14	1.64114e-14	
170.952	4.14752e-14	-1.04473e-14	3.14171e-14	2.65067e-14	1.44807e-14	
170.956	4.14752e-14	-1.04473e-14	3.14171e-14	2.65067e-14	1.44807e-14	
170.96	4.14752e-14	-1.04473e-14	3.14171e-14	2.65067e-14	1.44807e-14	
170.96	4.14752e-14	-1.04473e-14	3.14171e-14	2.65067e-14	1.44807e-14	
170.968	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
170.972	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
170.992	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
170.996	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
171	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
171	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
171.008	5.39178e-14	-1.35814e-14	4.08422e-14	3.44587e-14	1.88249e-14	
171.012	5.39178e-14	-1.35814e-14	4.08422e-14	3.44587e-14	1.88249e-14	
171.032	5.25353e-14	-1.32332e-14	3.9795e-14	3.35752e-14	1.83422e-14	
171.036	4.97703e-14	-1.25367e-14	3.77005e-14	3.18081e-14	1.73768e-14	
171.04	4.83878e-14	-1.21885e-14	3.66533e-14	3.09245e-14	1.68941e-14	
171.04	4.97703e-14	-1.25367e-14	3.77005e-14	3.18081e-14	1.73768e-14	
171.048	4.83878e-14	-1.21885e-14	3.66533e-14	3.09245e-14	1.68941e-14	
171.052	5.11528e-14	-1.28849e-14	3.87477e-14	3.26916e-14	1.78595e-14	
171.072	4.70053e-14	-1.18402e-14	3.5606e-14	3.00409e-14	1.64114e-14	
171.076	4.70053e-14	-1.18402e-14	3.5606e-14	3.00409e-14	1.64114e-14	
171.08	4.70053e-14	-1.18402e-14	3.5606e-14	3.00409e-14	1.64114e-14	
171.08	4.70053e-14	-1.18402e-14	3.5606e-14	3.00409e-14	1.64114e-14	
171.088	4.83878e-14	-1.21885e-14	3.66533e-14	3.09245e-14	1.68941e-14	
171.092	4.83878e-14	-1.21885e-14	3.66533e-14	3.09245e-14	1.68941e-14	
171.112	4.56228e-14	-1.1492e-14	3.45588e-14	2.91574e-14	1.59288e-14	
171.116	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
171.12	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
171.12	4.42402e-14	-1.11437e-14	3.35115e-14	2.82738e-14	1.54461e-14	
171.128	3.59452e-14	-9.05429e-15	2.72281e-14	2.29725e-14	1.25499e-14	
171.132	3.59452e-14	-9.05429e-15	2.72281e-14	2.29725e-14	1.25499e-14	
171.152	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.156	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.16	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.16	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.168	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.172	3.45627e-14	-8.70604e-15	2.61809e-14	2.20889e-14	1.20672e-14	
171.192	3.17977e-14	-8.00956e-15	2.40864e-14	2.03218e-14	1.11019e-14	
171.196	3.73277e-14	-9.40253e-15	2.82754e-14	2.3856e-14	1.30326e-14	
171.2	3.45627e-14	-8.70604e-15	2.61809e-14	2.20889e-14	1.20672e-14	
171.2	3.45627e-14	-8.70604e-15	2.61809e-14	2.20889e-14	1.20672e-14	
171.208	1.52076e-14	-3.83066e-15	1.15196e-14	9.71913e-15	5.30958e-15	
171.212	1.65901e-14	-4.1789e-15	1.25668e-14	1.06027e-14	5.79227e-15	
171.232	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
171.236	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
171.24	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
171.24	1.52076e-14	-3.83066e-15	1.15196e-14	9.71913e-15	5.30958e-15	
171.248	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
171.252	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
171.272	1.79726e-14	-4.52714e-15	1.36141e-14	1.14862e-14	6.27496e-15	
171.276	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
171.28	8.29505e-15	-2.08945e-15	6.28341e-15	5.30134e-15	2.89614e-15	
171.28	8.29505e-15	-2.08945e-15	6.28341e-15	5.30134e-15	2.89614e-15	
171.288	-2.59146e-29	1.39673e-29	6.29432e-29	7.32876e-29	4.00372e-29	
171.292	1.38251e-15	-3.48242e-16	1.04724e-15	8.83557e-16	4.8269e-16	
171.312	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
171.316	-3.31971e-29	1.78924e-29	8.06315e-29	9.3883e-29	5.12885e-29	
171.32	-3.24281e-29	1.74779e-29	7.87636e-29	9.17082e-29	5.01004e-29	
171.32	-1.52076e-14	3.83066e-15	-1.15196e-14	-9.71913e-15	-5.30958e-15	
171.328	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
171.332	1.38251e-15	-3.48242e-16	1.04724e-15	8.83557e-16	4.8269e-16	
171.352	-4.14752e-15	1.04473e-15	-3.14171e-15	-2.65067e-15	-1.44807e-15	
171.356	-4.14752e-15	1.04473e-15	-3.14171e-15	-2.65067e-15	-1.44807e-15	
171.36	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
171.36	-1.10601e-14	2.78593e-15	-8.37789e-15	-7.06846e-15	-3.86152e-15	
171.368	-1.52076e-14	3.83066e-15	-1.15196e-14	-9.71913e-15	-5.30958e-15	
171.372	-1.38251e-14	3.48242e-15	-1.04724e-14	-8.83557e-15	-4.8269e-15	
171.392	-1.52076e-14	3.83066e-15	-1.15196e-14	-9.71913e-15	-5.30958e-15	
171.396	-2.21201e-14	5.57187e-15	-1.67558e-14	-1.41369e-14	-7.72303e-15	
171.4	-2.21201e-14	5.57187e-15	-1.67558e-14	-1.41369e-14	-7.72303e-15	
171.4	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
171.408	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
171.412	-1.65901e-14	4.1789e-15	-1.25668e-14	-1.06027e-14	-5.79227e-15	
171.432	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
171.436	-1.79726e-14	4.52714e-15	-1.36141e-14	-1.14862e-14	-6.27496e-15	
171.44	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
171.44	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
171.448	-2.21201e-14	5.57187e-15	-1.67558e-14	-1.41369e-14	-7.72303e-15	
171.452	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
171.472	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
171.476	-1.65901e-14	4.1789e-15	-1.25668e-14	-1.06027e-14	-5.79227e-15	
171.48	-1.93551e-14	4.87538e-15	-1.46613e-14	-1.23698e-14	-6.75765e-15	
171.48	-2.48851e-14	6.26835e-15	-1.88502e-14	-1.5904e-14	-8.68841e-15	
171.488	-3.73277e-14	9.40253e-15	-2.82754e-14	-2.3856e-14	-1.30326e-14	
171.492	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
171.512	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
171.516	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
171.52	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
171.52	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
171.528	-4.97703e-14	1.25367e-14	-3.77005e-14	-3.18081e-14	-1.73768e-14	
171.532	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.552	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
171.556	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
171.56	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
171.56	-4.70053e-14	1.18402e-14	-3.5606e-14	-3.00409e-14	-1.64114e-14	
171.568	-3.45627e-14	8.70604e-15	-2.61809e-14	-2.20889e-14	-1.20672e-14	
171.572	-3.45627e-14	8.70604e-15	-2.61809e-14	-2.20889e-14	-1.20672e-14	
171.592	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
171.596	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
171.6	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
171.6	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
171.608	-5.25353e-14	1.32332e-14	-3.9795e-14	-3.35752e-14	-1.83422e-14	
171.612	-5.25353e-14	1.32332e-14	-3.9795e-14	-3.35752e-14	-1.83422e-14	
171.632	-4.83878e-14	1.21885e-14	-3.66533e-14	-3.09245e-14	-1.68941e-14	
171.636	-5.25353e-14	1.32332e-14	-3.9795e-14	-3.35752e-14	-1.83422e-14	
171.64	-5.11528e-14	1.28849e-14	-3.87477e-14	-3.26916e-14	-1.78595e-14	
171.64	-4.83878e-14	1.21885e-14	-3.66533e-14	-3.09245e-14	-1.68941e-14	
171.648	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.652	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.672	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.676	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.68	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.68	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.688	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.692	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.712	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.716	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.72	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.72	-4.56228e-14	1.1492e-14	-3.45588e-14	-2.91574e-14	-1.59288e-14	
171.728	-4.83878e-14	1.21885e-14	-3.66533e-14	-3.09245e-14	-1.68941e-14	
171.732	-4.83878e-14	1.21885e-14	-3.66533e-14	-3.09245e-14	-1.68941e-14	
171.752	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.756	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.76	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.76	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.768	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.772	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.792	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.796	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.8	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.8	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.808	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.812	-4.42402e-14	1.11437e-14	-3.35115e-14	-2.82738e-14	-1.54461e-14	
171.832	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.836	-4.28577e-14	1.07955e-14	-3.24643e-14	-2.73903e-14	-1.49634e-14	
171.84	-3.73277e-14	9.40253e-15	-2.82754e-14	-2.3856e-14	-1.30326e-14	
171.84	-3.73277e-14	9.40253e-15	-2.82754e-14	-2.3856e-14	-1.30326e-14	
171.848	-4.14752e-14	1.04473e-14	-3.14171e-14	-2.65067e-14	-1.44807e-14	
171.852	-3.59452e-14	9.05429e-15	-2.72281e-14	-2.29725e-14	-1.25499e-14	
171.872	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
171.876	-4.14752e-14	1.04473e-14	-3.14171e-14	-2.65067e-14	-1.44807e-14	
171.88	-3.87102e-14	9.75077e-15	-2.93226e-14	-2.47396e-14	-1.35153e-14	
171.88	-4.00927e-14	1.0099e-14	-3.03698e-14	-2.56232e-14	-1.3998e-14	
171.888	-2.62676e-14	6.61659e-15	-1.98975e-14	-1.67876e-14	-9.1711e-15	
171.892	-2.62676e-14	6.61659e-15	-1.98975e-14	-1.67876e-14	-9.1711e-15	
171.912	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.916	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.92	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.92	-2.76502e-14	6.96483e-15	-2.09447e-14	-1.76711e-14	-9.65379e-15	
171.928	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.932	-2.62676e-14	6.61659e-15	-1.98975e-14	-1.67876e-14	-9.1711e-15	
171.952	-2.48851e-14	6.26835e-15	-1.88502e-14	-1.5904e-14	-8.68841e-15	
171.956	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.96	-2.07376e-14	5.22363e-15	-1.57085e-14	-1.32534e-14	-7.24034e-15	
171.96	-2.35026e-14	5.92011e-15	-1.7803e-14	-1.50205e-14	-8.20572e-15	
171.968	-1.10601e-14	2.78593e-15	-8.37789e-15	-7.06846e-15	-3.86152e-15	
171.972	-1.24426e-14	3.13418e-15	-9.42512e-15	-7.95202e-15	-4.34421e-15	
171.992	-5.53003e-15	1.39297e-15	-4.18894e-15	-3.53423e-15	-1.93076e-15	
171.996	-5.53003e-15	1.39297e-15	-4.18894e-15	-3.53423e-15	-1.93076e-15	
172	-9.67755e-15	2.43769e-15	-7.33065e-15	-6.1849e-15	-3.37883e-15	
172	-8.29505e-15	2.08945e-15	-6.28341e-15	-5.30134e-15	-2.89614e-15	
172.008	-1.10601e-14	2.78593e-15	-8.37789e-15	-7.06846e-15	-3.86152e-15	
172.012	-9.67755e-15	2.43769e-15	-7.33065e-15	-6.1849e-15	-3.37883e-15	
172.032	-8.29505e-15	2.08945e-15	-6.28341e-15	-5.30134e-15	-2.89614e-15	
172.036	-6.91254e-15	1.74121e-15	-5.23618e-15	-4.41779e-15	-2.41345e-15	
172.04	2.76502e-15	-6.96483e-16	2.09447e-15	1.76711e-15	9.65379e-16	
172.04	-6.91254e-15	1.74121e-15	-5.23618e-15	-4.41779e-15	-2.41345e-15	
172.048	-2.51115e-29	1.35344e-29	6.09924e-29	7.10163e-29	3.87964e-29	
172.052	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
172.072	1.38251e-15	-3.48242e-16	1.04724e-15	8.83557e-16	4.8269e-16	
172.076	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
172.08	-1.38251e-15	3.48242e-16	-1.04724e-15	-8.83557e-16	-4.8269e-16	
172.08	-2.76502e-15	6.96483e-16	-2.09447e-15	-1.76711e-15	-9.65379e-16	
172.088	5.53003e-15	-1.39297e-15	4.18894e-15	3.53423e-15	1.93076e-15	
172.092	9.67755e-15	-2.43769e-15	7.33065e-15	6.1849e-15	3.37883e-15	
172.112	8.29505e-15	-2.08945e-15	6.28341e-15	5.30134e-15	2.89614e-15	
172.116	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
172.12	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
172.12	1.24426e-14	-3.13418e-15	9.42512e-15	7.95202e-15	4.34421e-15	
172.128	1.10601e-14	-2.78593e-15	8.37789e-15	7.06846e-15	3.86152e-15	
172.132	1.10601e-14	-2.78593e-15	8.37789e-15	7.06846e-15	3.86152e-15	
172.152	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
172.156	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
172.16	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
172.16	1.38251e-14	-3.48242e-15	1.04724e-14	8.83557e-15	4.8269e-15	
172.168	2.35026e-14	-5.92011e-15	1.7803e-14	1.50205e-14	8.20572e-15	
