t	xWAG	bWAG	
7.22727	8.39578	-0.00449673	
7.22755	8.39692	-0.00449674	
7.22755	8.39692	-0.00449674	
7.22755	8.39692	-0.00449674	
7.22804	8.39886	-0.00449677	
7.22829	8.39983	-0.00449678	
7.22951	8.40469	-0.00449685	
7.22973	8.40555	-0.00449685	
7.23	8.40663	-0.00449687	
7.23	8.40663	-0.00449687	
7.23	8.40663	-0.00449687	
7.23046	8.40847	-0.0044969	
7.23069	8.40939	-0.00449691	
7.23185	8.41399	-0.00449697	
7.23206	8.41481	-0.00449697	
7.23232	8.41583	-0.00449699	
7.23232	8.41583	-0.00449699	
7.23232	8.41583	-0.00449699	
7.23279	8.41772	-0.00449701	
7.23303	8.41866	-0.00449703	
7.23422	8.42339	-0.00449708	
7.23443	8.42423	-0.00449709	
7.23469	8.42528	-0.0044971	
7.23469	8.42528	-0.00449711	
7.23469	8.42528	-0.00449711	
7.2352	8.42729	-0.00449713	
7.23545	8.42829	-0.00449715	
7.23671	8.43332	-0.00449721	
7.23694	8.43422	-0.00449721	
7.23722	8.43534	-0.00449723	
7.23722	8.43534	-0.00449723	
7.23722	8.43534	-0.00449723	
7.23778	8.43755	-0.00449726	
7.23805	8.43866	-0.00449727	
7.23944	8.44419	-0.00449733	
7.23969	8.44517	-0.00449734	
7.24	8.4464	-0.00449735	
7.24	8.4464	-0.00449736	
7.24	8.4464	-0.00449736	
7.24048	8.44832	-0.00449738	
7.24072	8.44928	-0.00449739	
7.24192	8.45407	-0.00449745	
7.24214	8.45492	-0.00449745	
7.24241	8.45598	-0.00449746	
7.24241	8.45598	-0.00449747	
7.24241	8.45598	-0.00449747	
7.24283	8.45768	-0.00449749	
7.24304	8.45852	-0.0044975	
7.24411	8.46276	-0.00449754	
7.2443	8.46351	-0.00449755	
7.24453	8.46446	-0.00449756	
7.24453	8.46446	-0.00449756	
7.24453	8.46446	-0.00449756	
7.24499	8.46628	-0.00449758	
7.24522	8.4672	-0.00449759	
7.24636	8.47176	-0.00449764	
7.24657	8.47257	-0.00449765	
7.24682	8.47359	-0.00449766	
7.24682	8.47359	-0.00449766	
7.24682	8.47359	-0.00449766	
7.24735	8.47568	-0.00449768	
7.24761	8.47672	-0.00449769	
7.24892	8.48195	-0.00449775	
7.24915	8.48288	-0.00449775	
7.24944	8.48404	-0.00449776	
7.24944	8.48404	-0.00449777	
7.24944	8.48404	-0.00449777	
7.24955	8.48448	-0.00449777	
7.24961	8.48471	-0.00449777	
7.24989	8.48582	-0.00449779	
7.24994	8.48602	-0.00449779	
7.25	8.48627	-0.00449779	
7.25	8.48627	-0.00449779	
7.25	8.48627	-0.00449779	
7.25056	8.4885	-0.00449781	
7.25084	8.48961	-0.00449782	
7.25223	8.49519	-0.00449788	
7.25248	8.49618	-0.00449788	
7.25279	8.49742	-0.0044979	
7.25279	8.49742	-0.0044979	
7.25279	8.49742	-0.0044979	
7.25335	8.49966	-0.00449792	
7.25363	8.50078	-0.00449793	
7.25504	8.50638	-0.00449798	
7.25529	8.50738	-0.00449799	
7.2556	8.50862	-0.00449799	
7.2556	8.50862	-0.004498	
7.2556	8.50862	-0.004498	
7.25607	8.5105	-0.00449802	
7.2563	8.51144	-0.00449803	
7.25747	8.51612	-0.00449807	
7.25768	8.51696	-0.00449807	
7.25794	8.518	-0.00449808	
7.25794	8.518	-0.00449809	
7.25794	8.518	-0.00449809	
7.25835	8.51964	-0.0044981	
7.25856	8.52047	-0.00449811	
7.25959	8.52458	-0.00449814	
7.25977	8.52531	-0.00449815	
7.26	8.52623	-0.00449815	
7.26	8.52623	-0.00449816	
7.26	8.52623	-0.00449816	
7.26047	8.52809	-0.00449817	
7.2607	8.52902	-0.00449818	
7.26186	8.53367	-0.00449822	
7.26207	8.5345	-0.00449822	
7.26233	8.53553	-0.00449823	
7.26233	8.53553	-0.00449823	
7.26233	8.53553	-0.00449823	
7.26286	8.53766	-0.00449825	
7.26312	8.53872	-0.00449826	
7.26445	8.54405	-0.0044983	
7.26469	8.54499	-0.0044983	
7.26498	8.54618	-0.00449831	
7.26498	8.54618	-0.00449831	
7.26498	8.54618	-0.00449831	
7.2655	8.54826	-0.00449833	
7.26576	8.5493	-0.00449834	
7.26706	8.5545	-0.00449837	
7.26729	8.55543	-0.00449838	
7.26758	8.55658	-0.00449838	
7.26758	8.55658	-0.00449839	
7.26758	8.55658	-0.00449839	
7.26807	8.55852	-0.0044984	
7.26831	8.55949	-0.00449841	
7.26952	8.56434	-0.00449844	
7.26973	8.5652	-0.00449844	
7.27	8.56628	-0.00449845	
7.27	8.56628	-0.00449846	
7.27	8.56628	-0.00449846	
7.27045	8.56809	-0.00449847	
7.27068	8.569	-0.00449847	
7.27181	8.57353	-0.0044985	
7.27201	8.57433	-0.00449851	
7.27226	8.57534	-0.00449851	
7.27226	8.57534	-0.00449852	
7.27226	8.57534	-0.00449852	
7.27273	8.57723	-0.00449853	
7.27297	8.57818	-0.00449853	
7.27415	8.58292	-0.00449856	
7.27436	8.58376	-0.00449856	
7.27462	8.58482	-0.00449857	
7.27462	8.58482	-0.00449857	
7.27462	8.58482	-0.00449857	
7.27513	8.58688	-0.00449858	
7.27539	8.58791	-0.00449859	
7.27667	8.59305	-0.00449862	
7.2769	8.59397	-0.00449862	
7.27718	8.59511	-0.00449863	
7.27718	8.59511	-0.00449863	
7.27718	8.59511	-0.00449863	
7.27775	8.59737	-0.00449864	
7.27803	8.59851	-0.00449865	
7.27944	8.60416	-0.00449868	
7.27969	8.60517	-0.00449868	
7.28	8.60643	-0.00449868	
7.28	8.60643	-0.00449869	
7.28	8.60643	-0.00449869	
7.28048	8.60834	-0.0044987	
7.28072	8.6093	-0.0044987	
7.28191	8.61409	-0.00449872	
7.28212	8.61495	-0.00449872	
7.28238	8.61601	-0.00449873	
7.28238	8.61601	-0.00449873	
7.28238	8.61601	-0.00449873	
7.2828	8.61769	-0.00449874	
7.28301	8.61853	-0.00449875	
7.28405	8.62272	-0.00449876	
7.28424	8.62347	-0.00449876	
7.28447	8.6244	-0.00449877	
7.28447	8.6244	-0.00449877	
7.28447	8.6244	-0.00449877	
7.28493	8.62623	-0.00449878	
7.28515	8.62715	-0.00449878	
7.2863	8.63175	-0.0044988	
7.2865	8.63256	-0.0044988	
7.28675	8.63358	-0.00449881	
7.28675	8.63358	-0.00449881	
7.28675	8.63358	-0.00449881	
7.28728	8.6357	-0.00449882	
7.28754	8.63676	-0.00449882	
7.28886	8.64207	-0.00449884	
7.28909	8.64301	-0.00449884	
7.28938	8.64419	-0.00449884	
7.28938	8.64419	-0.00449885	
7.28938	8.64419	-0.00449885	
7.28951	8.64468	-0.00449885	
7.28957	8.64493	-0.00449885	
7.28988	8.64617	-0.00449885	
7.28993	8.64639	-0.00449885	
7.29	8.64667	-0.00449885	
7.29	8.64667	-0.00449885	
7.29	8.64667	-0.00449885	
7.29056	8.64892	-0.00449886	
7.29084	8.65005	-0.00449886	
7.29224	8.65568	-0.00449888	
7.29249	8.65669	-0.00449888	
7.2928	8.65794	-0.00449888	
7.2928	8.65794	-0.00449889	
7.2928	8.65794	-0.00449889	
7.29337	8.66024	-0.00449889	
7.29365	8.66139	-0.0044989	
7.29508	8.66713	-0.00449891	
7.29533	8.66815	-0.00449891	
7.29565	8.66943	-0.00449891	
7.29565	8.66943	-0.00449892	
7.29565	8.66943	-0.00449892	
7.29612	8.67133	-0.00449892	
7.29635	8.67228	-0.00449892	
7.29753	8.67705	-0.00449893	
7.29774	8.67789	-0.00449893	
7.29801	8.67895	-0.00449893	
7.29801	8.67895	-0.00449894	
7.29801	8.67895	-0.00449894	
7.2984	8.68056	-0.00449894	
7.2986	8.68136	-0.00449894	
7.2996	8.68539	-0.00449895	
7.29978	8.6861	-0.00449895	
7.3	8.687	-0.00449895	
7.3	8.687	-0.00449895	
7.3	8.687	-0.00449895	
7.30046	8.68885	-0.00449895	
7.30069	8.68978	-0.00449895	
7.30184	8.69442	-0.00449896	
7.30204	8.69525	-0.00449896	
7.3023	8.69628	-0.00449896	
7.3023	8.69628	-0.00449896	
7.3023	8.69628	-0.00449896	
7.30284	8.69846	-0.00449897	
7.30311	8.69955	-0.00449897	
7.30446	8.705	-0.00449897	
7.3047	8.70597	-0.00449897	
7.305	8.70719	-0.00449897	
7.305	8.70719	-0.00449897	
7.305	8.70719	-0.00449897	
7.30552	8.7093	-0.00449897	
7.30578	8.71036	-0.00449898	
7.30709	8.71564	-0.00449898	
7.30732	8.71658	-0.00449897	
7.30761	8.71775	-0.00449897	
7.30761	8.71775	-0.00449898	
7.30761	8.71775	-0.00449898	
7.30809	8.71969	-0.00449898	
7.30833	8.72066	-0.00449898	
7.30952	8.72549	-0.00449898	
7.30973	8.72635	-0.00449897	
7.31	8.72743	-0.00449897	
7.31	8.72743	-0.00449898	
7.31	8.72743	-0.00449898	
7.31045	8.72923	-0.00449898	
7.31067	8.73013	-0.00449898	
7.31178	8.73465	-0.00449898	
7.31198	8.73545	-0.00449897	
7.31223	8.73645	-0.00449897	
7.31223	8.73645	-0.00449898	
7.31223	8.73645	-0.00449898	
7.3127	8.73837	-0.00449898	
7.31294	8.73933	-0.00449898	
7.31413	8.74414	-0.00449897	
7.31434	8.74499	-0.00449897	
7.3146	8.74606	-0.00449897	
7.3146	8.74606	-0.00449897	
7.3146	8.74606	-0.00449897	
7.31512	8.74815	-0.00449897	
7.31538	8.7492	-0.00449897	
7.31667	8.75445	-0.00449896	
7.3169	8.75538	-0.00449896	
7.31719	8.75654	-0.00449896	
7.31719	8.75654	-0.00449896	
7.31719	8.75654	-0.00449896	
7.31775	8.75882	-0.00449896	
7.31803	8.75996	-0.00449896	
7.31944	8.76567	-0.00449895	
7.31969	8.76668	-0.00449894	
7.32	8.76795	-0.00449894	
7.32	8.76795	-0.00449895	
7.32	8.76795	-0.00449895	
7.32047	8.76987	-0.00449894	
7.32071	8.77083	-0.00449894	
7.32189	8.77564	-0.00449893	
7.3221	8.77649	-0.00449892	
7.32237	8.77756	-0.00449892	
7.32237	8.77756	-0.00449893	
7.32237	8.77756	-0.00449893	
7.32278	8.77924	-0.00449892	
7.32299	8.78009	-0.00449892	
7.32403	8.7843	-0.00449891	
7.32421	8.78505	-0.00449891	
7.32445	8.78599	-0.00449891	
7.32445	8.78599	-0.00449891	
7.32445	8.78599	-0.00449891	
7.3249	8.78786	-0.00449891	
7.32513	8.78879	-0.0044989	
7.32628	8.79345	-0.00449889	
7.32649	8.79428	-0.00449889	
7.32674	8.79531	-0.00449888	
7.32674	8.79531	-0.00449889	
7.32674	8.79531	-0.00449889	
7.32727	8.79746	-0.00449888	
7.32753	8.79853	-0.00449888	
7.32885	8.80389	-0.00449886	
7.32909	8.80485	-0.00449886	
7.32938	8.80604	-0.00449885	
7.32938	8.80604	-0.00449886	
7.32938	8.80604	-0.00449886	
7.3295	8.80654	-0.00449886	
7.32957	8.8068	-0.00449885	
7.32988	8.80806	-0.00449885	
7.32993	8.80828	-0.00449885	
7.33	8.80856	-0.00449885	
7.33	8.80856	-0.00449885	
7.33	8.80856	-0.00449885	
7.33056	8.81083	-0.00449884	
7.33084	8.81197	-0.00449884	
7.33223	8.81764	-0.00449882	
7.33248	8.81865	-0.00449881	
7.33279	8.81991	-0.00449881	
7.33279	8.81991	-0.00449881	
7.33279	8.81991	-0.00449881	
7.33336	8.82224	-0.0044988	
7.33365	8.8234	-0.0044988	
7.33508	8.82922	-0.00449878	
7.33533	8.83025	-0.00449877	
7.33565	8.83154	-0.00449876	
7.33565	8.83154	-0.00449877	
7.33565	8.83154	-0.00449877	
7.33612	8.83347	-0.00449876	
7.33636	8.83444	-0.00449876	
7.33754	8.83926	-0.00449874	
7.33775	8.84012	-0.00449873	
7.33802	8.84119	-0.00449872	
7.33802	8.84119	-0.00449873	
7.33802	8.84119	-0.00449873	
7.33841	8.84281	-0.00449872	
7.33861	8.84361	-0.00449872	
7.3396	8.84766	-0.0044987	
7.33978	8.84838	-0.0044987	
7.34	8.84927	-0.00449869	
7.34	8.84927	-0.0044987	
7.34	8.84927	-0.0044987	
7.34046	8.85114	-0.00449869	
7.34069	8.85207	-0.00449868	
7.34183	8.85674	-0.00449866	
7.34203	8.85757	-0.00449866	
7.34229	8.85861	-0.00449865	
7.34229	8.85861	-0.00449865	
7.34229	8.85861	-0.00449865	
7.34283	8.86082	-0.00449864	
7.3431	8.86192	-0.00449864	
7.34446	8.86745	-0.00449861	
7.3447	8.86843	-0.0044986	
7.345	8.86966	-0.0044986	
7.345	8.86966	-0.0044986	
7.345	8.86966	-0.0044986	
7.34552	8.8718	-0.00449859	
7.34579	8.87287	-0.00449858	
7.3471	8.87822	-0.00449856	
7.34733	8.87917	-0.00449855	
7.34762	8.88036	-0.00449854	
7.34762	8.88036	-0.00449855	
7.34762	8.88036	-0.00449855	
7.3481	8.8823	-0.00449853	
7.34833	8.88327	-0.00449853	
7.34952	8.88813	-0.0044985	
7.34974	8.889	-0.00449849	
7.35	8.89008	-0.00449849	
7.35	8.89008	-0.00449849	
7.35	8.89008	-0.00449849	
7.35044	8.89189	-0.00449848	
7.35067	8.8928	-0.00449848	
7.35178	8.89734	-0.00449845	
7.35197	8.89814	-0.00449844	
7.35222	8.89915	-0.00449844	
7.35222	8.89915	-0.00449844	
7.35222	8.89915	-0.00449844	
7.3527	8.9011	-0.00449843	
7.35293	8.90207	-0.00449842	
7.35412	8.90693	-0.00449839	
7.35433	8.90779	-0.00449839	
7.3546	8.90887	-0.00449838	
7.3546	8.90887	-0.00449838	
7.3546	8.90887	-0.00449838	
7.35512	8.911	-0.00449837	
7.35538	8.91206	-0.00449836	
7.35668	8.91737	-0.00449833	
7.35691	8.91831	-0.00449832	
7.3572	8.91949	-0.00449831	
7.3572	8.91949	-0.00449832	
7.3572	8.91949	-0.00449832	
7.35776	8.92179	-0.0044983	
7.35804	8.92294	-0.00449829	
7.35944	8.92868	-0.00449825	
7.35969	8.9297	-0.00449824	
7.36	8.93097	-0.00449823	
7.36	8.93097	-0.00449824	
7.36	8.93097	-0.00449824	
7.36047	8.93291	-0.00449823	
7.36071	8.93388	-0.00449822	
7.36189	8.93872	-0.00449819	
7.3621	8.93958	-0.00449817	
7.36236	8.94065	-0.00449817	
7.36236	8.94065	-0.00449817	
7.36236	8.94065	-0.00449817	
7.36278	8.94236	-0.00449816	
7.36299	8.94321	-0.00449816	
7.36403	8.94747	-0.00449813	
7.36421	8.94823	-0.00449812	
7.36444	8.94918	-0.00449811	
7.36444	8.94918	-0.00449811	
7.36444	8.94918	-0.00449811	
7.3649	8.95106	-0.0044981	
7.36513	8.95201	-0.00449809	
7.36629	8.95673	-0.00449806	
7.36649	8.95757	-0.00449805	
7.36675	8.95862	-0.00449804	
7.36675	8.95862	-0.00449805	
7.36675	8.95862	-0.00449805	
7.36728	8.96079	-0.00449803	
7.36754	8.96187	-0.00449802	
7.36886	8.96729	-0.00449798	
7.3691	8.96825	-0.00449797	
7.36939	8.96946	-0.00449796	
7.36939	8.96946	-0.00449797	
7.36939	8.96946	-0.00449797	
7.36951	8.96996	-0.00449796	
7.36957	8.97021	-0.00449796	
7.36988	8.97146	-0.00449795	
7.36993	8.97169	-0.00449795	
7.37	8.97196	-0.00449795	
7.37	8.97196	-0.00449795	
7.37	8.97196	-0.00449795	
7.37056	8.97426	-0.00449793	
7.37084	8.9754	-0.00449792	
7.37223	8.98113	-0.00449788	
7.37248	8.98215	-0.00449787	
7.37279	8.98343	-0.00449786	
7.37279	8.98343	-0.00449786	
7.37279	8.98343	-0.00449786	
7.37336	8.98577	-0.00449784	
7.37365	8.98694	-0.00449783	
7.37508	8.9928	-0.00449778	
7.37533	8.99385	-0.00449777	
7.37565	8.99515	-0.00449776	
7.37565	8.99515	-0.00449777	
7.37565	8.99515	-0.00449777	
7.37612	8.99709	-0.00449775	
7.37636	8.99807	-0.00449774	
7.37754	9.00293	-0.0044977	
7.37775	9.00379	-0.00449769	
7.37801	9.00487	-0.00449768	
7.37801	9.00487	-0.00449769	
7.37801	9.00487	-0.00449769	
7.37841	9.00651	-0.00449767	
7.37861	9.00732	-0.00449767	
7.3796	9.01141	-0.00449763	
7.37978	9.01214	-0.00449762	
7.38	9.01305	-0.00449762	
7.38	9.01305	-0.00449762	
7.38	9.01305	-0.00449762	
7.38046	9.01493	-0.0044976	
7.38069	9.01588	-0.0044976	
7.38183	9.02059	-0.00449756	
7.38204	9.02143	-0.00449755	
7.38229	9.02248	-0.00449754	
7.38229	9.02248	-0.00449754	
7.38229	9.02248	-0.00449754	
7.38283	9.02471	-0.00449752	
7.38311	9.02583	-0.00449751	
7.38446	9.0314	-0.00449746	
7.3847	9.03239	-0.00449745	
7.385	9.03363	-0.00449744	
7.385	9.03363	-0.00449744	
7.385	9.03363	-0.00449744	
7.38553	9.03579	-0.00449743	
7.38579	9.03687	-0.00449742	
7.3871	9.04227	-0.00449737	
7.38733	9.04323	-0.00449736	
7.38762	9.04443	-0.00449734	
7.38762	9.04443	-0.00449735	
7.38762	9.04443	-0.00449735	
7.3881	9.04639	-0.00449733	
7.38834	9.04737	-0.00449732	
7.38952	9.05227	-0.00449728	
7.38974	9.05314	-0.00449727	
7.39	9.05423	-0.00449726	
7.39	9.05423	-0.00449726	
7.39	9.05423	-0.00449726	
7.39044	9.05606	-0.00449725	
7.39067	9.05698	-0.00449724	
7.39178	9.06156	-0.0044972	
7.39198	9.06238	-0.00449719	
7.39222	9.0634	-0.00449718	
7.39222	9.0634	-0.00449718	
7.39222	9.0634	-0.00449718	
7.3927	9.06536	-0.00449716	
7.39294	9.06635	-0.00449716	
7.39413	9.07127	-0.00449711	
7.39434	9.07214	-0.0044971	
7.39461	9.07323	-0.00449709	
7.39461	9.07323	-0.00449709	
7.39461	9.07323	-0.00449709	
7.39513	9.07538	-0.00449707	
7.39539	9.07645	-0.00449706	
7.39669	9.08182	-0.00449701	
7.39692	9.08278	-0.004497	
7.39721	9.08397	-0.00449699	
7.39721	9.08397	-0.00449699	
7.39721	9.08397	-0.00449699	
7.39777	9.08628	-0.00449697	
7.39805	9.08743	-0.00449696	
7.39944	9.09319	-0.00449691	
7.39969	9.09422	-0.00449689	
7.4	9.0955	-0.00449688	
7.4	9.0955	-0.00449689	
7.4	9.0955	-0.00449689	
7.40047	9.09745	-0.00449687	
7.40071	9.09843	-0.00449686	
7.40189	9.10331	-0.00449681	
7.4021	9.10418	-0.0044968	
7.40236	9.10526	-0.00449679	
7.40236	9.10526	-0.0044968	
7.40236	9.10526	-0.0044968	
7.40278	9.10699	-0.00449678	
7.40299	9.10786	-0.00449677	
7.40404	9.11218	-0.00449673	
7.40422	9.11295	-0.00449672	
7.40445	9.11392	-0.00449671	
7.40445	9.11392	-0.00449671	
7.40445	9.11392	-0.00449671	
7.40492	9.11583	-0.0044967	
7.40515	9.11679	-0.00449669	
7.40631	9.12157	-0.00449664	
7.40651	9.12242	-0.00449663	
7.40677	9.12349	-0.00449662	
7.40677	9.12349	-0.00449662	
7.40677	9.12349	-0.00449662	
7.4073	9.12567	-0.0044966	
7.40756	9.12677	-0.00449659	
7.40888	9.13224	-0.00449654	
7.40912	9.13321	-0.00449653	
7.40941	9.13443	-0.00449652	
7.40941	9.13443	-0.00449652	
7.40941	9.13443	-0.00449652	
7.40953	9.13491	-0.00449651	
7.40959	9.13516	-0.00449651	
7.40988	9.13638	-0.0044965	
7.40993	9.1366	-0.0044965	
7.41	9.13687	-0.0044965	
7.41	9.13687	-0.0044965	
7.41	9.13687	-0.0044965	
7.41056	9.13918	-0.00449647	
7.41084	9.14034	-0.00449646	
7.41224	9.14614	-0.00449641	
7.41249	9.14717	-0.0044964	
7.4128	9.14846	-0.00449638	
7.4128	9.14846	-0.00449639	
7.4128	9.14846	-0.00449639	
7.41337	9.15082	-0.00449636	
7.41365	9.15199	-0.00449635	
7.41507	9.15788	-0.00449629	
7.41532	9.15893	-0.00449628	
7.41564	9.16024	-0.00449626	
7.41564	9.16024	-0.00449627	
7.41564	9.16024	-0.00449627	
7.41611	9.16219	-0.00449625	
7.41635	9.16316	-0.00449624	
7.41752	9.16804	-0.00449619	
7.41773	9.16891	-0.00449618	
7.41799	9.16999	-0.00449617	
7.41799	9.16999	-0.00449618	
7.41799	9.16999	-0.00449618	
7.41839	9.17166	-0.00449616	
7.41859	9.17249	-0.00449615	
7.4196	9.17666	-0.00449611	
7.41978	9.1774	-0.0044961	
7.42	9.17833	-0.00449609	
7.42	9.17833	-0.0044961	
7.42	9.17833	-0.0044961	
7.42046	9.18024	-0.00449608	
7.42069	9.1812	-0.00449607	
7.42185	9.18599	-0.00449602	
7.42205	9.18684	-0.00449601	
7.42231	9.1879	-0.004496	
7.42231	9.1879	-0.00449601	
7.42231	9.1879	-0.00449601	
7.42285	9.19014	-0.00449598	
7.42311	9.19126	-0.00449597	
7.42446	9.19686	-0.00449592	
7.4247	9.19785	-0.00449591	
7.425	9.1991	-0.00449589	
7.425	9.1991	-0.0044959	
7.425	9.1991	-0.0044959	
7.42553	9.20127	-0.00449588	
7.42579	9.20236	-0.00449587	
7.4271	9.2078	-0.00449581	
7.42733	9.20877	-0.0044958	
7.42762	9.20998	-0.00449579	
7.42762	9.20998	-0.00449579	
7.42762	9.20998	-0.00449579	
7.4281	9.21196	-0.00449577	
7.42833	9.21295	-0.00449576	
7.42952	9.2179	-0.00449572	
7.42974	9.21878	-0.0044957	
7.43	9.21988	-0.00449569	
7.43	9.21988	-0.0044957	
7.43	9.21988	-0.0044957	
7.43045	9.22174	-0.00449568	
7.43067	9.22267	-0.00449567	
7.43179	9.22732	-0.00449563	
7.43199	9.22815	-0.00449562	
7.43224	9.22918	-0.00449561	
7.43224	9.22918	-0.00449561	
7.43224	9.22918	-0.00449561	
7.43271	9.23117	-0.00449559	
7.43295	9.23217	-0.00449558	
7.43415	9.23715	-0.00449553	
7.43436	9.23803	-0.00449552	
7.43463	9.23914	-0.00449551	
7.43463	9.23914	-0.00449551	
7.43463	9.23914	-0.00449551	
7.43515	9.2413	-0.00449549	
7.43541	9.24238	-0.00449548	
7.43671	9.2478	-0.00449543	
7.43694	9.24876	-0.00449542	
7.43722	9.24996	-0.00449541	
7.43722	9.24996	-0.00449541	
7.43722	9.24996	-0.00449541	
7.43778	9.25227	-0.00449539	
7.43806	9.25343	-0.00449538	
7.43944	9.25921	-0.00449532	
7.43969	9.26024	-0.00449531	
7.44	9.26153	-0.0044953	
7.44	9.26153	-0.0044953	
7.44	9.26153	-0.0044953	
7.44047	9.2635	-0.00449529	
7.44071	9.26449	-0.00449528	
7.44189	9.26943	-0.00449523	
7.4421	9.2703	-0.00449522	
7.44237	9.2714	-0.0044952	
7.44237	9.2714	-0.00449521	
7.44237	9.2714	-0.00449521	
7.44279	9.27316	-0.0044952	
7.443	9.27404	-0.00449519	
7.44405	9.27844	-0.00449515	
7.44424	9.27922	-0.00449514	
7.44448	9.2802	-0.00449513	
7.44448	9.2802	-0.00449513	
7.44448	9.2802	-0.00449513	
7.44494	9.28214	-0.00449511	
7.44517	9.28311	-0.0044951	
7.44633	9.28795	-0.00449506	
7.44654	9.28882	-0.00449505	
7.4468	9.28989	-0.00449504	
7.4468	9.28989	-0.00449504	
7.4468	9.28989	-0.00449504	
7.44733	9.2921	-0.00449502	
7.44759	9.2932	-0.00449501	
7.44891	9.29872	-0.00449496	
7.44915	9.2997	-0.00449495	
7.44944	9.30093	-0.00449494	
7.44944	9.30093	-0.00449494	
7.44944	9.30093	-0.00449494	
7.44955	9.3014	-0.00449494	
7.44961	9.30163	-0.00449494	
7.44989	9.3028	-0.00449493	
7.44994	9.30301	-0.00449492	
7.45	9.30327	-0.00449492	
7.45	9.30327	-0.00449492	
7.45	9.30327	-0.00449492	
7.45056	9.30561	-0.0044949	
7.45084	9.30678	-0.00449489	
7.45224	9.31263	-0.00449484	
7.45249	9.31367	-0.00449483	
7.4528	9.31497	-0.00449481	
7.4528	9.31497	-0.00449482	
7.4528	9.31497	-0.00449482	
7.45336	9.31733	-0.0044948	
7.45365	9.31851	-0.00449479	
7.45506	9.32442	-0.00449473	
7.45531	9.32547	-0.00449472	
7.45562	9.32678	-0.00449471	
7.45562	9.32678	-0.00449472	
7.45562	9.32678	-0.00449472	
7.45609	9.32874	-0.0044947	
7.45633	9.32972	-0.00449469	
7.4575	9.33463	-0.00449465	
7.45771	9.3355	-0.00449463	
7.45797	9.33659	-0.00449462	
7.45797	9.33659	-0.00449463	
7.45797	9.33659	-0.00449463	
7.45837	9.33829	-0.00449462	
7.45858	9.33914	-0.00449461	
7.45959	9.3434	-0.00449457	
7.45977	9.34416	-0.00449456	
7.46	9.34511	-0.00449455	
7.46	9.34511	-0.00449456	
7.46	9.34511	-0.00449456	
7.46046	9.34705	-0.00449454	
7.4607	9.34802	-0.00449453	
7.46186	9.35288	-0.00449449	
7.46206	9.35375	-0.00449448	
7.46232	9.35483	-0.00449447	
7.46232	9.35483	-0.00449448	
7.46232	9.35483	-0.00449448	
7.46286	9.35707	-0.00449446	
7.46312	9.3582	-0.00449445	
7.46446	9.36381	-0.0044944	
7.4647	9.36481	-0.00449439	
7.465	9.36606	-0.00449438	
7.465	9.36606	-0.00449438	
7.465	9.36606	-0.00449438	
7.46552	9.36825	-0.00449437	
7.46578	9.36935	-0.00449436	
7.46709	9.37483	-0.00449431	
7.46732	9.3758	-0.0044943	
7.46761	9.37702	-0.00449429	
7.46761	9.37702	-0.0044943	
7.46761	9.37702	-0.0044943	
7.46809	9.37902	-0.00449428	
7.46833	9.38002	-0.00449427	
7.46952	9.38503	-0.00449423	
7.46973	9.38592	-0.00449422	
7.47	9.38704	-0.00449421	
7.47	9.38704	-0.00449422	
7.47	9.38704	-0.00449422	
7.47045	9.38892	-0.0044942	
7.47067	9.38987	-0.00449419	
7.4718	9.39459	-0.00449416	
7.472	9.39543	-0.00449415	
7.47225	9.39648	-0.00449414	
7.47225	9.39648	-0.00449414	
7.47225	9.39648	-0.00449414	
7.47273	9.39849	-0.00449413	
7.47297	9.3995	-0.00449412	
7.47417	9.40453	-0.00449408	
7.47438	9.40543	-0.00449407	
7.47464	9.40654	-0.00449406	
7.47464	9.40654	-0.00449407	
7.47464	9.40654	-0.00449407	
7.47516	9.40872	-0.00449405	
7.47542	9.40981	-0.00449404	
7.47672	9.41527	-0.004494	
7.47695	9.41624	-0.00449399	
7.47724	9.41745	-0.00449398	
7.47724	9.41745	-0.00449399	
7.47724	9.41745	-0.00449399	
7.47779	9.41977	-0.00449397	
7.47807	9.42093	-0.00449396	
7.47945	9.42674	-0.00449392	
7.47969	9.42777	-0.00449391	
7.48	9.42906	-0.00449389	
7.48	9.42906	-0.0044939	
7.48	9.42906	-0.0044939	
7.48047	9.43106	-0.00449389	
7.48071	9.43206	-0.00449388	
7.4819	9.43705	-0.00449384	
7.48211	9.43794	-0.00449383	
7.48237	9.43905	-0.00449382	
7.48237	9.43905	-0.00449383	
7.48237	9.43905	-0.00449383	
7.4828	9.44083	-0.00449382	
7.48301	9.44173	-0.00449381	
7.48407	9.4462	-0.00449378	
7.48426	9.447	-0.00449377	
7.4845	9.44799	-0.00449377	
7.4845	9.44799	-0.00449377	
7.4845	9.44799	-0.00449377	
7.48496	9.44995	-0.00449376	
7.4852	9.45093	-0.00449375	
7.48636	9.45584	-0.00449372	
7.48657	9.45671	-0.00449371	
7.48683	9.4578	-0.0044937	
7.48683	9.4578	-0.0044937	
7.48683	9.4578	-0.0044937	
7.48735	9.46003	-0.00449369	
7.48762	9.46114	-0.00449368	
7.48894	9.4667	-0.00449365	
7.48917	9.46769	-0.00449364	
7.48947	9.46893	-0.00449363	
7.48947	9.46893	-0.00449363	
7.48947	9.46893	-0.00449363	
7.48957	9.46938	-0.00449363	
7.48963	9.4696	-0.00449363	
