t	a1	a2	da1	da2	
2.922	0.0427578	-0.00773117	-0.0381544	0.0557145	
2.923	0.0427191	-0.00767587	-0.0383695	0.0555443	
2.928	0.0425246	-0.00740034	-0.0394423	0.0546896	
2.92889	0.0424895	-0.00735194	-0.0396315	0.0545357	
2.93	0.0424453	-0.00729144	-0.0398679	0.0543419	
2.93	0.0424452	-0.00729125	-0.0398684	0.0543414	
2.932	0.0423655	-0.00718256	-0.0402934	0.0539916	
2.933	0.0423247	-0.00712901	-0.0405038	0.0538129	
2.938	0.0421195	-0.00686225	-0.0415528	0.0529155	
2.93889	0.0420826	-0.00681542	-0.0417377	0.0527541	
2.94	0.0420361	-0.0067569	-0.0419688	0.0525509	
2.94	0.042036	-0.00675672	-0.0419693	0.0525504	
2.942	0.041952	-0.00665162	-0.0423845	0.0521838	
2.943	0.0419091	-0.00659989	-0.0425899	0.0519968	
2.948	0.0416937	-0.00634231	-0.043614	0.0510581	
2.94889	0.0416549	-0.00629713	-0.0437944	0.0508895	
2.95	0.0416061	-0.0062407	-0.0440198	0.0506773	
2.95	0.041606	-0.00624051	-0.0440203	0.0506767	
2.952	0.041518	-0.00613916	-0.0444254	0.0502939	
2.953	0.041473	-0.00608935	-0.0446256	0.0500989	
2.958	0.0412474	-0.00584135	-0.0456235	0.0491204	
2.95889	0.0412069	-0.0057979	-0.0457992	0.0489449	
2.96	0.0411559	-0.00574362	-0.0460187	0.0487239	
2.96	0.0411558	-0.00574345	-0.0460192	0.0487233	
2.962	0.0410637	-0.005646	-0.0464136	0.0483248	
2.963	0.0410168	-0.00559818	-0.0466084	0.0481222	
2.968	0.0407814	-0.00536016	-0.0475791	0.0471055	
2.96889	0.0407391	-0.00531849	-0.0477499	0.0469232	
2.97	0.0406859	-0.00526647	-0.0479632	0.0466939	
2.97	0.0406858	-0.0052663	-0.0479637	0.0466933	
2.972	0.0405899	-0.00517292	-0.048347	0.0462798	
2.973	0.040541	-0.00512715	-0.0485362	0.0460698	
2.978	0.040296	-0.00489949	-0.0494785	0.0450165	
2.97889	0.0402521	-0.00485968	-0.0496442	0.0448279	
2.98	0.0401968	-0.00480999	-0.0498512	0.0445906	
2.98	0.0401967	-0.00480983	-0.0498517	0.0445899	
2.982	0.040097	-0.00472065	-0.0502234	0.0441621	
2.983	0.0400463	-0.00467702	-0.0504067	0.0439451	
2.988	0.039792	-0.00446007	-0.0513197	0.0428569	
2.98889	0.0397464	-0.00442217	-0.0514801	0.0426621	
2.99	0.0396891	-0.00437489	-0.0516804	0.0424172	
2.99	0.039689	-0.00437474	-0.0516809	0.0424165	
2.992	0.0395856	-0.00428991	-0.0520407	0.0419751	
2.993	0.0395331	-0.00424848	-0.0522179	0.0417513	
2.998	0.0392698	-0.00404258	-0.0531004	0.04063	
2.99889	0.0392227	-0.00400666	-0.0532554	0.0404294	
3	0.0391634	-0.00396187	-0.0534488	0.0401773	
3	0.0391633	-0.00396172	-0.0534493	0.0401766	
3.002	0.0390564	-0.00388137	-0.0537967	0.0397221	
3.003	0.0390021	-0.00384221	-0.0539677	0.0394921	
3.008	0.0387302	-0.00364768	-0.0548187	0.0383393	
3.00889	0.0386815	-0.00361379	-0.0549681	0.0381333	
3.01	0.0386203	-0.00357156	-0.0551545	0.0378743	
3.01	0.0386202	-0.00357142	-0.0551549	0.0378736	
3.012	0.0385099	-0.00349567	-0.0554896	0.0374069	
3.013	0.038454	-0.00345885	-0.0556541	0.0371709	
3.018	0.0381737	-0.00327599	-0.0564728	0.0359885	
3.01889	0.0381235	-0.00324419	-0.0566163	0.0357774	
3.02	0.0380605	-0.00320458	-0.0567954	0.035512	
3.02	0.0380604	-0.00320445	-0.0567958	0.0355112	
3.022	0.0379468	-0.00313342	-0.0571174	0.0350331	
3.023	0.0378893	-0.00309899	-0.0572752	0.0347915	
3.028	0.037601	-0.0029281	-0.0580606	0.0335814	
3.02889	0.0375494	-0.00289843	-0.0581982	0.0333654	
3.03	0.0374846	-0.0028615	-0.0583698	0.0330941	
3.03	0.0374845	-0.00286138	-0.0583702	0.0330933	
3.032	0.0373677	-0.00279519	-0.0586783	0.0326044	
3.033	0.0373087	-0.0027632	-0.0588293	0.0323576	
3.038	0.0370127	-0.00260454	-0.0595804	0.0311217	
3.03889	0.0369598	-0.00257706	-0.0597119	0.0309013	
3.04	0.0368933	-0.00254287	-0.0598759	0.0306244	
3.04	0.0368932	-0.00254275	-0.0598762	0.0306235	
3.042	0.0367734	-0.00248151	-0.0601705	0.0301247	
3.043	0.0367129	-0.00245201	-0.0603145	0.0298731	
3.048	0.0364096	-0.00230582	-0.0610306	0.0286134	
3.04889	0.0363554	-0.00228057	-0.0611558	0.0283888	
3.05	0.0362873	-0.00224918	-0.0613119	0.0281068	
3.05	0.0362872	-0.00224907	-0.0613123	0.0281059	
3.052	0.0361646	-0.00219286	-0.0615924	0.0275979	
3.053	0.0361026	-0.00216589	-0.0617292	0.0273419	
3.058	0.0357923	-0.00203242	-0.0624095	0.0260604	
3.05889	0.0357369	-0.00200943	-0.0625283	0.025832	
3.06	0.0356673	-0.00198088	-0.0626763	0.0255453	
3.06	0.0356672	-0.00198078	-0.0626766	0.0255445	
3.062	0.0355418	-0.00192969	-0.0629423	0.025028	
3.063	0.0354786	-0.00190531	-0.0630718	0.024768	
3.068	0.0351616	-0.00178475	-0.0637154	0.0234667	
3.06889	0.0351051	-0.00176406	-0.0638277	0.023235	
3.07	0.0350341	-0.0017384	-0.0639676	0.022944	
3.07	0.0350339	-0.00173831	-0.0639679	0.0229432	
3.072	0.034906	-0.00169243	-0.0642187	0.0224192	
3.073	0.0348414	-0.00167066	-0.0643408	0.0221556	
3.078	0.0345183	-0.00156321	-0.0649471	0.0208366	
3.07889	0.0344606	-0.00154485	-0.0650527	0.0206018	
3.08	0.0343882	-0.00152212	-0.0651842	0.0203071	
3.08	0.0343881	-0.00152204	-0.0651845	0.0203062	
3.082	0.0342577	-0.00148142	-0.0654203	0.0197755	
3.083	0.034192	-0.00146231	-0.0655347	0.0195087	
3.088	0.033863	-0.00136813	-0.0661031	0.018174	
3.08889	0.0338043	-0.00135213	-0.0662019	0.0179366	
3.09	0.0337306	-0.00133236	-0.0663249	0.0176386	
3.09	0.0337305	-0.00133229	-0.0663251	0.0176377	
3.092	0.0335978	-0.00129702	-0.0665456	0.0171011	
3.093	0.033531	-0.00128059	-0.0666523	0.0168316	
3.098	0.0331965	-0.00119982	-0.067182	0.0154834	
3.09889	0.0331368	-0.00118621	-0.067274	0.0152436	
3.1	0.033062	-0.00116944	-0.0673883	0.0149428	
3.1	0.0330618	-0.00116937	-0.0673886	0.0149419	
3.102	0.0329271	-0.00113949	-0.0675934	0.0144003	
3.103	0.0328592	-0.00112577	-0.0676924	0.0141285	
3.108	0.0325196	-0.00105854	-0.0681828	0.0127688	
3.10889	0.032459	-0.00104734	-0.0682678	0.0125272	
3.11	0.0323831	-0.00103359	-0.0683733	0.012224	
3.11	0.032383	-0.00103353	-0.0683736	0.0122231	
3.112	0.0322462	-0.00100909	-0.0685626	0.0116773	
3.113	0.0321774	-0.00099809	-0.0686536	0.0114036	
3.118	0.0318331	-0.000944509	-0.0691043	0.0100347	
3.11889	0.0317717	-0.00093573	-0.0691821	0.00979154	
3.12	0.0316948	-0.000925019	-0.0692788	0.00948651	
3.12	0.0316946	-0.000924974	-0.069279	0.00948558	
3.122	0.0315561	-0.000906003	-0.0694521	0.00893649	
3.123	0.0314864	-0.000897753	-0.069535	0.0086613	
3.128	0.0311378	-0.000857898	-0.0699454	0.00728531	
3.12889	0.0310757	-0.000851557	-0.0700161	0.00704101	
3.13	0.0309978	-0.000843903	-0.0701038	0.00673459	
3.13	0.0309976	-0.000843868	-0.070104	0.00673366	
3.132	0.0308574	-0.000830401	-0.0702609	0.00618213	
3.133	0.030787	-0.000824908	-0.0703357	0.00590591	
3.138	0.0304344	-0.000798839	-0.0707054	0.00452501	
3.13889	0.0303717	-0.000794945	-0.0707688	0.00427996	
3.14	0.030293	-0.00079036	-0.0708474	0.00397264	
3.14	0.0302928	-0.000790335	-0.0708476	0.0039717	
3.142	0.0301511	-0.000782391	-0.0709881	0.0034186	
3.143	0.03008	-0.000779664	-0.0710547	0.00314179	
3.148	0.0297239	-0.00076742	-0.0713832	0.00175817	
3.14889	0.0296606	-0.000765978	-0.0714393	0.00151274	
3.15	0.0295811	-0.000764469	-0.0715088	0.00120501	
3.15	0.029581	-0.000764453	-0.0715089	0.00120407	
3.152	0.0294379	-0.000762045	-0.0716329	0.00065027	
3.153	0.0293662	-0.000762087	-0.0716912	0.00037331	
3.158	0.029007	-0.000763683	-0.0719783	-0.00101085	
3.15889	0.0289432	-0.000764696	-0.072027	-0.00125626	
3.16	0.0288631	-0.000766264	-0.0720872	-0.00156392	
3.16	0.0288629	-0.000766258	-0.0720873	-0.00156486	
3.162	0.0287187	-0.000769387	-0.0721947	-0.00211848	
3.163	0.0286464	-0.000772198	-0.0722446	-0.00239516	
3.168	0.0282846	-0.000787629	-0.0724899	-0.00377767	
3.16889	0.0282203	-0.000791094	-0.0725312	-0.00402267	
3.17	0.0281397	-0.000795737	-0.072582	-0.00432978	
3.17	0.0281395	-0.00079574	-0.0725822	-0.00433072	
3.172	0.0279943	-0.000804401	-0.0726727	-0.00488329	
3.173	0.0279215	-0.000809975	-0.0727142	-0.00515924	
3.178	0.0275575	-0.000839215	-0.0729175	-0.00653793	
3.17889	0.0274928	-0.000845126	-0.0729513	-0.00678213	
3.18	0.0274117	-0.000852835	-0.0729928	-0.00708819	
3.18	0.0274116	-0.000852847	-0.0729929	-0.00708913	
3.182	0.0272656	-0.000867025	-0.0730666	-0.00763978	
3.183	0.0271924	-0.000875353	-0.0730997	-0.00791457	
3.188	0.0268266	-0.000918352	-0.0732607	-0.00928725	
3.18889	0.0267616	-0.000926699	-0.073287	-0.00953027	
3.19	0.0266801	-0.000937462	-0.0733191	-0.00983481	
3.19	0.0266799	-0.000937483	-0.0733192	-0.00983574	
3.192	0.0265333	-0.000957155	-0.0733759	-0.0103836	
3.193	0.0264598	-0.000968223	-0.0734005	-0.0106568	
3.198	0.0260926	-0.00102491	-0.0735191	-0.0120213	
3.19889	0.0260274	-0.00103568	-0.0735379	-0.0122628	
3.2	0.0259456	-0.00104948	-0.0735605	-0.0125653	
3.2	0.0259455	-0.00104951	-0.0735606	-0.0125662	
3.202	0.0257983	-0.00107464	-0.0736004	-0.0131104	
3.203	0.0257247	-0.00108843	-0.0736164	-0.0133816	
3.208	0.0253565	-0.00115871	-0.0736925	-0.0147358	
3.20889	0.0252911	-0.00117189	-0.0737037	-0.0149753	
3.21	0.0252092	-0.0011887	-0.0737169	-0.0152753	
3.21	0.025209	-0.00118874	-0.0737169	-0.0152763	
3.212	0.0250616	-0.00121929	-0.0737397	-0.0158159	
3.213	0.0249878	-0.00123578	-0.0737472	-0.0160847	
3.218	0.024619	-0.00131954	-0.0737807	-0.0174264	
3.21889	0.0245536	-0.0013351	-0.0737844	-0.0176636	
3.22	0.0244716	-0.0013549	-0.0737881	-0.0179607	
3.22	0.0244714	-0.00135495	-0.0737881	-0.0179616	
3.222	0.0243238	-0.00139087	-0.0737938	-0.0184959	
3.223	0.02425	-0.00141004	-0.0737928	-0.0187618	
3.228	0.0238811	-0.00150715	-0.0737837	-0.0200889	
3.22889	0.0238157	-0.00152506	-0.0737798	-0.0203234	
3.23	0.0237337	-0.00154782	-0.0737741	-0.0206171	
3.23	0.0237335	-0.00154787	-0.0737741	-0.020618	
3.232	0.023586	-0.00158911	-0.0737627	-0.0211461	
3.233	0.0235122	-0.00161092	-0.0737532	-0.0214086	
3.238	0.0231436	-0.00172122	-0.0737015	-0.0227191	
3.23889	0.0230783	-0.00174146	-0.0736901	-0.0229505	
3.24	0.0229964	-0.00176713	-0.0736749	-0.0232403	
3.24	0.0229962	-0.0017672	-0.0736749	-0.0232412	
3.242	0.0228489	-0.00181368	-0.0736465	-0.0237623	
3.243	0.0227752	-0.0018381	-0.0736285	-0.0240211	
3.248	0.0224074	-0.00196141	-0.0735343	-0.0253129	
3.24889	0.0223422	-0.00198395	-0.0735154	-0.0255409	
3.25	0.0222605	-0.0020125	-0.0734907	-0.0258263	
3.25	0.0222603	-0.00201257	-0.0734907	-0.0258272	
3.252	0.0221133	-0.00206423	-0.0734454	-0.0263404	
3.253	0.0220399	-0.00209121	-0.0734189	-0.0265951	
3.258	0.0216732	-0.00222734	-0.0732824	-0.0278661	
3.25889	0.0216082	-0.00225214	-0.0732559	-0.0280903	
3.26	0.0215269	-0.00228352	-0.0732219	-0.0283709	
3.26	0.0215267	-0.00228361	-0.0732218	-0.0283718	
3.262	0.0213802	-0.00234035	-0.0731596	-0.0288764	
3.263	0.0213071	-0.00236986	-0.0731247	-0.0291266	
3.268	0.020942	-0.00251858	-0.072946	-0.0303748	
3.26889	0.0208773	-0.00254561	-0.0729121	-0.0305949	
3.27	0.0207963	-0.00257977	-0.0728687	-0.0308703	
3.27	0.0207961	-0.00257986	-0.0728686	-0.0308711	
3.272	0.0206504	-0.0026416	-0.0727895	-0.0313662	
3.273	0.0205777	-0.00267359	-0.0727462	-0.0316115	
3.278	0.0202146	-0.00283467	-0.0725256	-0.032835	
3.27889	0.0201503	-0.00286388	-0.0724843	-0.0330506	
3.28	0.0200698	-0.00290076	-0.0724316	-0.0333203	
3.28	0.0200696	-0.00290086	-0.0724315	-0.0333211	
3.282	0.0199247	-0.00296751	-0.0723357	-0.033806	
3.283	0.0198525	-0.00300192	-0.0722841	-0.034046	
3.288	0.0194918	-0.00317511	-0.0720218	-0.0352428	
3.28889	0.0194279	-0.00320644	-0.0719731	-0.0354536	
3.29	0.019348	-0.00324599	-0.0719112	-0.0357172	
3.29	0.0193478	-0.00324611	-0.0719111	-0.035718	
3.292	0.019204	-0.00331754	-0.0717987	-0.0361918	
3.293	0.0191323	-0.00335433	-0.0717388	-0.0364262	
3.298	0.0187744	-0.00353934	-0.0714352	-0.0375945	
3.29889	0.0187111	-0.00357276	-0.0713792	-0.0378001	
3.3	0.0186318	-0.00361492	-0.0713081	-0.0380572	
3.3	0.0186316	-0.00361503	-0.071308	-0.038058	
3.302	0.018489	-0.00369115	-0.0711792	-0.0385201	
3.303	0.018418	-0.00373025	-0.0711111	-0.0387484	
3.308	0.0180634	-0.0039268	-0.0707666	-0.0398863	
3.30889	0.0180006	-0.00396225	-0.0707033	-0.0400864	
3.31	0.0179221	-0.00400694	-0.0706232	-0.0403366	
3.31	0.0179219	-0.00400706	-0.070623	-0.0403374	
3.312	0.0177807	-0.00408774	-0.0704779	-0.040787	
3.313	0.0177104	-0.00412909	-0.0704017	-0.0410089	
3.318	0.0173594	-0.00433685	-0.0700167	-0.0421147	
3.31889	0.0172973	-0.00437428	-0.0699463	-0.042309	
3.32	0.0172196	-0.00442143	-0.0698572	-0.0425519	
3.32	0.0172194	-0.00442157	-0.069857	-0.0425527	
3.322	0.0170797	-0.00450668	-0.0696957	-0.0429891	
3.323	0.0170102	-0.00455021	-0.0696115	-0.0432043	
3.328	0.0166633	-0.00476887	-0.0691865	-0.0442761	
3.32889	0.016602	-0.0048082	-0.069109	-0.0444644	
3.33	0.0165252	-0.00485775	-0.0690111	-0.0446996	
3.33	0.016525	-0.00485789	-0.0690109	-0.0447004	
3.332	0.016387	-0.00494729	-0.0688337	-0.0451229	
3.333	0.0163184	-0.00499294	-0.0687415	-0.045331	
3.338	0.0159759	-0.00522214	-0.068277	-0.0463673	
3.33889	0.0159154	-0.00526333	-0.0681926	-0.0465491	
3.34	0.0158397	-0.00531519	-0.0680859	-0.0467763	
3.34	0.0158395	-0.00531534	-0.0680856	-0.046777	
3.342	0.0157033	-0.00540889	-0.0678928	-0.047185	
3.343	0.0156357	-0.00545659	-0.0677928	-0.0473857	
3.348	0.015298	-0.00569597	-0.0672894	-0.0483848	
3.34889	0.0152384	-0.00573894	-0.067198	-0.0485599	
3.35	0.0151638	-0.00579303	-0.0670827	-0.0487787	
3.35	0.0151636	-0.00579319	-0.0670825	-0.0487794	
3.352	0.0150294	-0.00589074	-0.0668741	-0.0491723	
3.353	0.0149628	-0.00594041	-0.0667665	-0.0493652	
3.358	0.0146304	-0.00618958	-0.0662248	-0.0503255	
3.35889	0.0145717	-0.00623427	-0.0661266	-0.0504937	
3.36	0.0144983	-0.00629051	-0.0660029	-0.0507038	
3.36	0.0144981	-0.00629067	-0.0660026	-0.0507044	
3.362	0.0143661	-0.00639208	-0.0657791	-0.0510815	
3.363	0.0143006	-0.00644363	-0.0656639	-0.0512664	
3.368	0.0139738	-0.00670221	-0.0650845	-0.0521865	
3.36889	0.0139161	-0.00674855	-0.0649797	-0.0523475	
3.37	0.0138439	-0.00680684	-0.0648476	-0.0525484	
3.37	0.0138438	-0.00680701	-0.0648473	-0.0525491	
3.372	0.0137141	-0.0069121	-0.0646088	-0.0529097	
3.373	0.0136498	-0.00696546	-0.0644862	-0.0530863	
3.378	0.0133289	-0.00723304	-0.0638698	-0.0539647	
3.37889	0.0132723	-0.00728094	-0.0637585	-0.0541182	
3.38	0.0132016	-0.0073412	-0.0636183	-0.0543098	
3.38	0.0132014	-0.00734137	-0.063618	-0.0543104	
3.382	0.0130742	-0.00744999	-0.0633648	-0.0546542	
3.383	0.0130111	-0.00750508	-0.063235	-0.0548222	
3.388	0.0126966	-0.00778122	-0.0625824	-0.0556575	
3.38889	0.0126412	-0.00783062	-0.0624647	-0.0558033	
3.39	0.0125718	-0.00789274	-0.0623165	-0.0559851	
3.39	0.0125717	-0.00789293	-0.0623162	-0.0559857	
3.392	0.012447	-0.0080049	-0.0620486	-0.056312	
3.393	0.0123853	-0.00806162	-0.0619117	-0.0564711	
3.398	0.0120775	-0.00834589	-0.0612236	-0.0572621	
3.39889	0.0120233	-0.00839671	-0.0610997	-0.0573999	
3.4	0.0119555	-0.0084606	-0.0609436	-0.0575718	
3.4	0.0119553	-0.00846079	-0.0609433	-0.0575724	
3.402	0.0118334	-0.00857594	-0.0606618	-0.0578807	
3.403	0.0117731	-0.0086342	-0.0605179	-0.0580307	
3.408	0.0114724	-0.00892616	-0.0597952	-0.058776	
3.40889	0.0114194	-0.00897832	-0.0596651	-0.0589058	
3.41	0.0113532	-0.00904388	-0.0595015	-0.0590674	
3.41	0.011353	-0.00904407	-0.0595011	-0.0590679	
3.412	0.011234	-0.00916221	-0.0592059	-0.0593578	
3.413	0.0111752	-0.00922193	-0.0590552	-0.0594985	
3.418	0.0108819	-0.0095211	-0.0582988	-0.060197	
3.41889	0.0108302	-0.00957452	-0.0581628	-0.0603184	
3.42	0.0107657	-0.00964164	-0.0579917	-0.0604695	
3.42	0.0107655	-0.00964184	-0.0579913	-0.06047	
3.422	0.0106495	-0.00976278	-0.0576827	-0.0607409	
3.423	0.0105922	-0.00982386	-0.0575255	-0.0608721	
3.428	0.0103066	-0.0101298	-0.0567362	-0.0615228	
3.42889	0.0102564	-0.0101844	-0.0565944	-0.0616356	
3.43	0.0101936	-0.0102529	-0.0564161	-0.061776	
3.43	0.0101934	-0.0102532	-0.0564157	-0.0617765	
3.432	0.0100806	-0.0103767	-0.0560942	-0.0620281	
3.433	0.0100249	-0.010439	-0.0559305	-0.0621495	
3.438	0.00974734	-0.0107512	-0.0551093	-0.0627513	
3.43889	0.00969852	-0.0108069	-0.0549619	-0.0628554	
3.44	0.00963755	-0.0108768	-0.0547766	-0.0629849	
3.44	0.00963741	-0.010877	-0.0547762	-0.0629853	
3.442	0.00952786	-0.011003	-0.054442	-0.0632172	
3.443	0.00947383	-0.0110665	-0.0542722	-0.0633286	
3.448	0.00920464	-0.0113845	-0.05342	-0.0638806	
3.44889	0.00915733	-0.0114411	-0.0532672	-0.0639758	
3.45	0.00909824	-0.0115123	-0.0530751	-0.0640942	
3.45	0.0090981	-0.0115125	-0.0530747	-0.0640946	
3.452	0.00899195	-0.0116407	-0.0527283	-0.0643063	
3.453	0.00893966	-0.0117053	-0.0525524	-0.0644077	
3.458	0.00867914	-0.0120285	-0.0516703	-0.064909	
3.45889	0.00863338	-0.0120861	-0.0515123	-0.0649952	
3.46	0.00857625	-0.0121584	-0.0513136	-0.0651022	
3.46	0.00857611	-0.0121586	-0.0513132	-0.0651026	
3.462	0.00847349	-0.0122888	-0.050955	-0.0652939	
3.463	0.00842298	-0.0123543	-0.0507733	-0.065385	
3.468	0.00817143	-0.0126823	-0.0498624	-0.0658349	
3.46889	0.00812728	-0.0127407	-0.0496992	-0.065912	
3.47	0.00807216	-0.012814	-0.0494943	-0.0660074	
3.47	0.00807203	-0.0128142	-0.0494938	-0.0660078	
3.472	0.00797304	-0.0129463	-0.0491243	-0.0661784	
3.473	0.00792438	-0.0130126	-0.048937	-0.0662591	
3.478	0.00768208	-0.0133449	-0.0479982	-0.0666569	
3.47889	0.00763958	-0.013404	-0.0478302	-0.0667247	
3.48	0.00758655	-0.0134782	-0.0476192	-0.0668085	
3.48	0.00758642	-0.0134784	-0.0476187	-0.0668088	
3.482	0.00749119	-0.013612	-0.0472383	-0.0669585	
3.483	0.00744442	-0.0136792	-0.0470456	-0.0670286	
3.488	0.00721165	-0.0140151	-0.0460802	-0.0673736	
3.48889	0.00717085	-0.0140749	-0.0459075	-0.067432	
3.49	0.00711995	-0.0141498	-0.0456906	-0.0675041	
3.49	0.00711984	-0.0141501	-0.0456901	-0.0675044	
3.492	0.00702846	-0.0142851	-0.0452992	-0.0676329	
3.493	0.00698365	-0.0143529	-0.0451014	-0.0676923	
3.498	0.00676065	-0.014692	-0.0441104	-0.0679841	
3.49889	0.0067216	-0.0147523	-0.0439332	-0.068033	
3.5	0.00667291	-0.0148279	-0.0437107	-0.0680932	
3.5	0.00667279	-0.0148281	-0.0437102	-0.0680934	
3.502	0.00658537	-0.0149643	-0.0433093	-0.0682005	
3.503	0.00654256	-0.0150327	-0.0431066	-0.0682493	
3.508	0.0063296	-0.0153744	-0.0420912	-0.0684873	
3.50889	0.00629235	-0.0154352	-0.0419098	-0.0685267	
3.51	0.0062459	-0.0155113	-0.041682	-0.0685749	
3.51	0.00624579	-0.0155116	-0.0416815	-0.0685751	
3.512	0.00616243	-0.0156487	-0.041271	-0.0686607	
3.513	0.00612167	-0.0157175	-0.0410637	-0.0686986	
3.518	0.00591899	-0.0160614	-0.0400251	-0.0688826	
3.51889	0.00588356	-0.0161224	-0.0398396	-0.0689124	
3.52	0.00583942	-0.016199	-0.0396067	-0.0689485	
3.52	0.00583932	-0.0161993	-0.0396062	-0.0689487	
3.522	0.00576011	-0.0163372	-0.0391867	-0.0690125	
3.523	0.00572144	-0.0164063	-0.0389749	-0.0690396	
3.528	0.00552925	-0.0167517	-0.0379143	-0.0691693	
3.52889	0.00549571	-0.016813	-0.037725	-0.0691894	
3.53	0.00545391	-0.0168899	-0.0374874	-0.0692134	
3.53	0.00545382	-0.0168902	-0.0374869	-0.0692136	
3.532	0.00537884	-0.0170286	-0.0370588	-0.0692556	
3.533	0.00534232	-0.0170979	-0.0368428	-0.0692718	
3.538	0.00516084	-0.0174444	-0.0357615	-0.0693469	
3.53889	0.0051292	-0.0175059	-0.0355686	-0.0693574	
3.54	0.00508981	-0.017583	-0.0353265	-0.0693693	
3.54	0.00508972	-0.0175832	-0.0353259	-0.0693694	
3.542	0.00501907	-0.0177219	-0.0348898	-0.0693896	
3.543	0.00498472	-0.0177913	-0.0346699	-0.0693948	
3.548	0.00481415	-0.0181383	-0.0335691	-0.0694154	
3.54889	0.00478446	-0.0181998	-0.0333728	-0.0694161	
3.55	0.00474752	-0.018277	-0.0331265	-0.0694159	
3.55	0.00474743	-0.0182772	-0.033126	-0.0694159	
3.552	0.00468118	-0.018416	-0.0326822	-0.0694143	
3.553	0.00464905	-0.0184854	-0.0324587	-0.0694086	
3.558	0.00448958	-0.0188323	-0.0313398	-0.0693745	
3.55889	0.00446187	-0.0188938	-0.0311403	-0.0693655	
3.56	0.0044274	-0.0189709	-0.03089	-0.0693532	
3.56	0.00442732	-0.0189711	-0.0308895	-0.0693532	
3.562	0.00436554	-0.0191098	-0.0304387	-0.0693297	
3.563	0.00433567	-0.0191791	-0.0302118	-0.0693131	
3.568	0.00418747	-0.0195254	-0.029076	-0.0692244	
3.56889	0.00416177	-0.0195868	-0.0288736	-0.0692058	
3.57	0.00412983	-0.0196637	-0.0286197	-0.0691813	
3.57	0.00412975	-0.0196639	-0.0286192	-0.0691812	
3.572	0.00407251	-0.0198023	-0.0281619	-0.069136	
3.573	0.00404492	-0.0198713	-0.0279319	-0.0691084	
3.578	0.00390816	-0.0202165	-0.0267805	-0.0689653	
3.57889	0.0038845	-0.0202776	-0.0265754	-0.0689371	
3.58	0.00385511	-0.0203542	-0.0263182	-0.0689005	
3.58	0.00385504	-0.0203544	-0.0263176	-0.0689004	
3.582	0.00380241	-0.0204922	-0.0258544	-0.0688334	
3.583	0.00377713	-0.020561	-0.0256215	-0.068795	
3.588	0.00365196	-0.0209044	-0.0244559	-0.0685977	
3.58889	0.00363036	-0.0209651	-0.0242484	-0.0685599	
3.59	0.00360356	-0.0210413	-0.0239882	-0.0685113	
3.59	0.00360349	-0.0210416	-0.0239876	-0.0685112	
3.592	0.00355552	-0.0211786	-0.0235189	-0.0684225	
3.593	0.00353259	-0.0212469	-0.0232834	-0.0683734	
3.598	0.00341913	-0.0215881	-0.022105	-0.0681222	
3.59889	0.00339962	-0.0216484	-0.0218953	-0.0680749	
3.6	0.00337544	-0.021724	-0.0216323	-0.0680143	
3.6	0.00337538	-0.0217243	-0.0216317	-0.0680142	
3.602	0.00333211	-0.0218603	-0.0211582	-0.0679041	
3.603	0.00331155	-0.0219281	-0.0209203	-0.0678442	
3.608	0.00320994	-0.0222664	-0.0197305	-0.0675396	
3.60889	0.00319253	-0.0223263	-0.0195188	-0.0674828	
3.61	0.00317099	-0.0224012	-0.0192534	-0.0674104	
3.61	0.00317094	-0.0224015	-0.0192528	-0.0674102	
3.612	0.00313243	-0.0225363	-0.0187749	-0.0672788	
3.613	0.00311425	-0.0226034	-0.018535	-0.0672083	
3.618	0.00302459	-0.0229385	-0.0173351	-0.0668508	
3.61889	0.00300931	-0.0229977	-0.0171217	-0.0667846	
3.62	0.00299043	-0.0230719	-0.0168542	-0.0667005	
3.62	0.00299039	-0.0230721	-0.0168536	-0.0667003	
3.622	0.00295668	-0.0232055	-0.0163719	-0.0665478	
3.623	0.00294091	-0.0232719	-0.0161303	-0.0664668	
3.628	0.0028633	-0.0236031	-0.0149217	-0.0660569	
3.62889	0.00285016	-0.0236616	-0.0147068	-0.0659815	
3.63	0.00283396	-0.0237349	-0.0144375	-0.0658858	
3.63	0.00283392	-0.0237351	-0.0144369	-0.0658856	
3.632	0.00280505	-0.0238669	-0.013952	-0.0657122	
3.633	0.0027917	-0.0239324	-0.0137088	-0.0656209	
3.638	0.00272621	-0.0242593	-0.012493	-0.0651593	
3.63889	0.00271523	-0.024317	-0.0122769	-0.0650747	
3.64	0.00270173	-0.0243893	-0.012006	-0.0649676	
3.64	0.0027017	-0.0243895	-0.0120054	-0.0649673	
3.642	0.00267769	-0.0245194	-0.0115179	-0.0647734	
3.643	0.00266678	-0.024584	-0.0112736	-0.0646718	
3.648	0.00261348	-0.024906	-0.0100518	-0.0641592	
3.64889	0.00260466	-0.0249628	-0.00983477	-0.0640657	
3.65	0.00259388	-0.0250339	-0.00956275	-0.0639473	
3.65	0.00259385	-0.0250341	-0.00956214	-0.063947	
3.652	0.00257473	-0.025162	-0.00907248	-0.0637328	
3.653	0.00256627	-0.0252255	-0.00882724	-0.0636212	
3.658	0.00252521	-0.0255421	-0.00760105	-0.0630585	
3.65889	0.00251856	-0.025598	-0.00738328	-0.0629561	
3.66	0.00251051	-0.0256679	-0.00711039	-0.0628266	
