t	a1	a2	da1	da2	
36.1789	0.0330186	-0.0113965	-0.0175564	0.0196551	
36.18	0.0329991	-0.0113748	-0.0176732	0.0195366	
36.18	0.032999	-0.0113747	-0.0176734	0.0195363	
36.182	0.0329637	-0.0113356	-0.0178833	0.0193226	
36.183	0.0329455	-0.0113166	-0.0179873	0.0192144	
36.188	0.0328543	-0.0112219	-0.0185061	0.0186721	
36.1889	0.0328378	-0.0112054	-0.0185976	0.0185751	
36.19	0.0328171	-0.0111848	-0.0187119	0.0184533	
36.19	0.0328171	-0.0111847	-0.0187122	0.0184529	
36.192	0.0327796	-0.0111478	-0.0189177	0.0182333	
36.193	0.0327605	-0.0111299	-0.0190195	0.0181222	
36.198	0.0326641	-0.0110407	-0.0195271	0.0175655	
36.1989	0.0326468	-0.0110251	-0.0196166	0.017466	
36.2	0.0326249	-0.0110058	-0.0197284	0.017341	
36.2	0.0326248	-0.0110057	-0.0197287	0.0173407	
36.202	0.0325854	-0.010971	-0.0199297	0.0171154	
36.203	0.0325652	-0.0109542	-0.0200291	0.0170016	
36.208	0.0324638	-0.0108706	-0.020525	0.0164314	
36.2089	0.0324456	-0.0108561	-0.0206124	0.0163296	
36.21	0.0324226	-0.0108381	-0.0207215	0.0162017	
36.21	0.0324226	-0.010838	-0.0207218	0.0162013	
36.212	0.0323811	-0.0108056	-0.020918	0.0159708	
36.213	0.03236	-0.0107899	-0.021015	0.0158544	
36.218	0.0322537	-0.0107121	-0.0214985	0.0152716	
36.2189	0.0322346	-0.0106986	-0.0215837	0.0151676	
36.22	0.0322105	-0.0106818	-0.0216901	0.0150369	
36.22	0.0322105	-0.0106818	-0.0216903	0.0150365	
36.222	0.0321671	-0.0106517	-0.0218815	0.0148012	
36.223	0.032145	-0.0106372	-0.0219759	0.0146824	
36.228	0.0320339	-0.0105653	-0.0224467	0.0140879	
36.2289	0.032014	-0.0105529	-0.0225295	0.0139819	
36.23	0.0319889	-0.0105374	-0.022633	0.0138487	
36.23	0.0319888	-0.0105373	-0.0226333	0.0138483	
36.232	0.0319436	-0.0105096	-0.0228192	0.0136084	
36.233	0.0319205	-0.0104963	-0.022911	0.0134875	
36.238	0.0318049	-0.0104304	-0.0233683	0.0128822	
36.2389	0.0317841	-0.0104191	-0.0234488	0.0127743	
36.24	0.031758	-0.0104049	-0.0235492	0.0126389	
36.24	0.0317579	-0.0104049	-0.0235495	0.0126385	
36.242	0.0317108	-0.0103796	-0.02373	0.0123945	
36.243	0.0316869	-0.0103675	-0.023819	0.0122716	
36.248	0.0315667	-0.0103077	-0.0242625	0.0116565	
36.2489	0.0315451	-0.0102974	-0.0243404	0.0115469	
36.25	0.031518	-0.0102847	-0.0244377	0.0114093	
36.25	0.031518	-0.0102846	-0.024438	0.0114089	
36.252	0.0314691	-0.0102618	-0.0246128	0.0111612	
36.253	0.0314442	-0.010251	-0.024699	0.0110365	
36.258	0.0313197	-0.0101974	-0.025128	0.0104126	
36.2589	0.0312974	-0.0101882	-0.0252034	0.0103015	
36.26	0.0312693	-0.0101768	-0.0252975	0.0101621	
36.26	0.0312692	-0.0101768	-0.0252977	0.0101616	
36.262	0.0312187	-0.0101564	-0.0254667	0.00991053	
36.263	0.031193	-0.0101469	-0.0255499	0.00978427	
36.268	0.0310642	-0.0100995	-0.0259641	0.00915248	
36.2689	0.0310411	-0.0100915	-0.0260368	0.00904007	
36.27	0.0310122	-0.0100815	-0.0261276	0.00889897	
36.27	0.0310121	-0.0100815	-0.0261278	0.00889855	
36.272	0.0309598	-0.0100637	-0.0262908	0.00864448	
36.273	0.0309333	-0.0100553	-0.0263709	0.00851683	
36.278	0.0308005	-0.0100144	-0.0267697	0.0078782	
36.2789	0.0307767	-0.0100074	-0.0268397	0.00776463	
36.28	0.0307469	-0.00999888	-0.026927	0.0076221	
36.28	0.0307468	-0.00999885	-0.0269272	0.00762167	
36.282	0.0306929	-0.0099836	-0.027084	0.00736505	
36.283	0.0306657	-0.00997656	-0.0271609	0.00723621	
36.288	0.0305289	-0.009942	-0.027544	0.00659175	
36.2889	0.0305045	-0.00993621	-0.0276111	0.00647719	
36.29	0.0304737	-0.00992909	-0.0276949	0.00633346	
36.29	0.0304737	-0.00992906	-0.0276951	0.00633302	
36.292	0.0304183	-0.0099164	-0.0278454	0.00607425	
36.293	0.0303902	-0.00991065	-0.0279192	0.00594442	
36.298	0.0302497	-0.00988256	-0.028286	0.00529514	
36.2989	0.0302246	-0.00987792	-0.0283503	0.00517979	
36.3	0.0301931	-0.00987224	-0.0284304	0.00503507	
36.3	0.030193	-0.00987222	-0.0284306	0.00503463	
36.302	0.0301361	-0.00986215	-0.0285744	0.00477412	
36.303	0.0301074	-0.0098577	-0.0286448	0.00464351	
36.308	0.0299633	-0.00983612	-0.028995	0.00399044	
36.3089	0.0299376	-0.00983264	-0.0290563	0.00387447	
36.31	0.0299052	-0.00982842	-0.0291326	0.003729	
36.31	0.0299052	-0.0098284	-0.0291328	0.00372856	
36.312	0.0298469	-0.00982094	-0.0292699	0.00346671	
36.313	0.0298175	-0.0098178	-0.0293369	0.00333553	
36.318	0.02967	-0.00980277	-0.0296701	0.0026797	
36.3189	0.0296436	-0.00980045	-0.0297283	0.00256329	
36.32	0.0296105	-0.00979768	-0.0298009	0.0024173	
36.32	0.0296105	-0.00979767	-0.0298011	0.00241685	
36.322	0.0295509	-0.00979283	-0.0299313	0.00215409	
36.323	0.0295208	-0.00979101	-0.0299948	0.00202255	
36.328	0.02937	-0.00978254	-0.0303106	0.00136498	
36.3289	0.0293431	-0.00978139	-0.0303657	0.00124832	
36.33	0.0293093	-0.00978008	-0.0304344	0.00110204	
36.33	0.0293093	-0.00978007	-0.0304346	0.00110159	
36.332	0.0292484	-0.00977787	-0.0305577	0.000838323	
36.333	0.0292177	-0.00977736	-0.0306177	0.000706621	
36.338	0.0290639	-0.00977547	-0.0309158	4.83709e-05	
36.3389	0.0290364	-0.00977549	-0.0309678	-6.83569e-05	
36.34	0.029002	-0.00977565	-0.0310324	-0.000214705	
36.34	0.0290019	-0.00977564	-0.0310326	-0.000215152	
36.342	0.0289398	-0.00977607	-0.0311486	-0.000478511	
36.343	0.0289085	-0.00977688	-0.031205	-0.000610163	
36.348	0.0287518	-0.00978157	-0.031485	-0.00126807	
36.3489	0.0287239	-0.00978275	-0.0315337	-0.00138468	
36.35	0.0286888	-0.00978437	-0.0315944	-0.00153086	
36.35	0.0286887	-0.00978437	-0.0315945	-0.0015313	
36.352	0.0286255	-0.00978744	-0.0317032	-0.00179434	
36.353	0.0285937	-0.00978956	-0.031756	-0.00192573	
36.358	0.0284343	-0.00980083	-0.0320176	-0.00258225	
36.3589	0.0284059	-0.00980317	-0.032063	-0.00269856	
36.36	0.0283702	-0.00980625	-0.0321196	-0.00284434	
36.36	0.0283701	-0.00980626	-0.0321197	-0.00284479	
36.362	0.0283059	-0.00981195	-0.032221	-0.00310708	
36.363	0.0282735	-0.00981538	-0.03227	-0.00323801	
36.368	0.0281116	-0.0098332	-0.0325129	-0.00389211	
36.3689	0.0280827	-0.00983671	-0.0325551	-0.00400794	
36.37	0.0280465	-0.00984125	-0.0326074	-0.00415309	
36.37	0.0280465	-0.00984125	-0.0326075	-0.00415353	
36.372	0.0279812	-0.00984956	-0.0327013	-0.00441467	
36.373	0.0279484	-0.0098543	-0.0327465	-0.00454493	
36.378	0.0277842	-0.00987865	-0.0329706	-0.00519558	
36.3789	0.0277549	-0.00988331	-0.0330093	-0.00531074	
36.38	0.0277182	-0.00988929	-0.0330574	-0.00545504	
36.38	0.0277181	-0.00988931	-0.0330575	-0.00545548	
36.382	0.027652	-0.00990022	-0.0331437	-0.00571505	
36.383	0.0276187	-0.00990626	-0.0331851	-0.00584444	
36.388	0.0274523	-0.00993709	-0.0333899	-0.00649061	
36.3889	0.0274227	-0.0099429	-0.0334252	-0.00660493	
36.39	0.0273855	-0.00995032	-0.0334691	-0.00674814	
36.39	0.0273854	-0.00995033	-0.0334692	-0.00674858	
36.392	0.0273185	-0.00996383	-0.0335476	-0.00700618	
36.393	0.0272848	-0.00997116	-0.0335851	-0.00713449	
36.398	0.0271165	-0.0100084	-0.0337705	-0.00777517	
36.3989	0.0270865	-0.0100154	-0.0338024	-0.00788846	
36.4	0.0270489	-0.0100242	-0.0338419	-0.00803036	
36.4	0.0270488	-0.0100242	-0.033842	-0.00803079	
36.402	0.0269812	-0.0100403	-0.0339127	-0.00828601	
36.403	0.0269472	-0.0100489	-0.0339463	-0.00841304	
36.408	0.026777	-0.0100925	-0.0341121	-0.00904722	
36.4089	0.0267468	-0.0101006	-0.0341405	-0.0091593	
36.41	0.0267088	-0.0101109	-0.0341756	-0.00929967	
36.41	0.0267087	-0.0101109	-0.0341757	-0.00930011	
36.412	0.0266404	-0.0101295	-0.0342385	-0.00955255	
36.413	0.0266061	-0.0101394	-0.0342681	-0.00967809	
36.418	0.0264344	-0.0101893	-0.0344141	-0.0103048	
36.4189	0.0264038	-0.0101985	-0.034439	-0.0104155	
36.42	0.0263655	-0.0102102	-0.0344697	-0.0105541	
36.42	0.0263655	-0.0102102	-0.0344698	-0.0105545	
36.422	0.0262965	-0.0102313	-0.0345246	-0.0108038	
36.423	0.0262619	-0.0102424	-0.0345502	-0.0109277	
36.428	0.0260889	-0.0102986	-0.0346763	-0.0115458	
36.4289	0.0260581	-0.0103089	-0.0346977	-0.011655	
36.43	0.0260195	-0.0103219	-0.0347239	-0.0117916	
36.43	0.0260195	-0.0103219	-0.034724	-0.0117921	
36.432	0.02595	-0.0103455	-0.0347708	-0.0120378	
36.433	0.0259152	-0.0103579	-0.0347925	-0.0121597	
36.438	0.025741	-0.0104202	-0.0348985	-0.0127685	
36.4389	0.02571	-0.0104315	-0.0349162	-0.0128759	
36.44	0.0256712	-0.0104459	-0.034938	-0.0130104	
36.44	0.0256711	-0.010446	-0.0349381	-0.0130108	
36.442	0.0256012	-0.010472	-0.0349769	-0.0132525	
36.443	0.0255662	-0.0104855	-0.0349945	-0.0133725	
36.448	0.0253911	-0.0105539	-0.0350803	-0.0139708	
36.4489	0.0253599	-0.0105663	-0.0350945	-0.0140763	
36.45	0.0253209	-0.010582	-0.0351118	-0.0142084	
36.45	0.0253208	-0.0105821	-0.0351118	-0.0142088	
36.452	0.0252506	-0.0106105	-0.0351425	-0.0144462	
36.453	0.0252154	-0.0106252	-0.0351561	-0.0145639	
36.458	0.0250395	-0.0106995	-0.0352217	-0.0151508	
36.4589	0.0250083	-0.010713	-0.0352322	-0.0152543	
36.46	0.0249691	-0.01073	-0.035245	-0.0153837	
36.46	0.024969	-0.0107301	-0.0352451	-0.0153842	
36.462	0.0248985	-0.0107608	-0.0352677	-0.0156168	
36.463	0.0248632	-0.0107767	-0.0352771	-0.0157321	
36.468	0.0246868	-0.0108568	-0.0353224	-0.0163068	
36.4689	0.0246554	-0.0108713	-0.0353293	-0.016408	
36.47	0.0246162	-0.0108896	-0.0353376	-0.0165347	
36.47	0.0246161	-0.0108897	-0.0353377	-0.0165351	
36.472	0.0245454	-0.0109228	-0.0353521	-0.0167627	
36.473	0.02451	-0.0109398	-0.0353575	-0.0168753	
36.478	0.0243332	-0.0110256	-0.0353824	-0.0174368	
36.4789	0.0243018	-0.0110411	-0.0353857	-0.0175357	
36.48	0.0242625	-0.0110606	-0.0353895	-0.0176593	
36.48	0.0242624	-0.0110607	-0.0353895	-0.0176597	
36.482	0.0241916	-0.011096	-0.0353958	-0.0178819	
36.483	0.0241562	-0.0111142	-0.0353971	-0.0179917	
36.488	0.0239792	-0.0112055	-0.0354017	-0.0185392	
36.4889	0.0239478	-0.011222	-0.0354014	-0.0186355	
36.49	0.0239085	-0.0112427	-0.0354006	-0.018756	
36.49	0.0239084	-0.0112428	-0.0354006	-0.0187563	
36.492	0.0238376	-0.0112803	-0.0353988	-0.0189728	
36.493	0.0238022	-0.0112995	-0.035396	-0.0190796	
36.498	0.0236253	-0.0113963	-0.0353802	-0.0196122	
36.4989	0.0235939	-0.0114137	-0.0353763	-0.0197058	
36.5	0.0235546	-0.0114357	-0.035371	-0.0198228	
36.5	0.0235545	-0.0114357	-0.035371	-0.0198232	
36.502	0.0234838	-0.0114754	-0.035361	-0.0200335	
36.503	0.0234484	-0.0114957	-0.0353542	-0.0201372	
36.508	0.0232718	-0.0115976	-0.035318	-0.020654	
36.5089	0.0232404	-0.011616	-0.0353105	-0.0207448	
36.51	0.0232012	-0.0116391	-0.0353007	-0.0208583	
36.51	0.0232011	-0.0116391	-0.0353007	-0.0208587	
36.512	0.0231305	-0.0116809	-0.0352826	-0.0210625	
36.513	0.0230953	-0.0117022	-0.0352717	-0.0211629	
36.518	0.0229191	-0.0118092	-0.0352153	-0.0216632	
36.5189	0.0228878	-0.0118285	-0.0352042	-0.021751	
36.52	0.0228487	-0.0118527	-0.0351899	-0.0218607	
36.52	0.0228486	-0.0118528	-0.0351898	-0.0218611	
36.522	0.0227783	-0.0118965	-0.0351636	-0.0220582	
36.523	0.0227431	-0.0119188	-0.0351487	-0.0221551	
36.528	0.0225676	-0.0120308	-0.0350721	-0.022638	
36.5289	0.0225365	-0.0120509	-0.0350574	-0.0227227	
36.53	0.0224975	-0.0120762	-0.0350386	-0.0228285	
36.53	0.0224975	-0.0120763	-0.0350386	-0.0228289	
36.532	0.0224274	-0.0121219	-0.0350043	-0.0230189	
36.533	0.0223924	-0.0121452	-0.0349854	-0.0231122	
36.538	0.0222178	-0.0122619	-0.0348886	-0.0235771	
36.5389	0.0221868	-0.0122828	-0.0348704	-0.0236585	
36.54	0.0221481	-0.0123092	-0.0348472	-0.0237602	
36.54	0.022148	-0.0123092	-0.0348471	-0.0237605	
36.542	0.0220783	-0.0123568	-0.0348048	-0.0239432	
36.543	0.0220436	-0.0123809	-0.0347819	-0.0240328	
36.548	0.02187	-0.0125022	-0.0346652	-0.0244788	
36.5489	0.0218392	-0.0125239	-0.0346435	-0.0245569	
36.55	0.0218007	-0.0125513	-0.0346158	-0.0246543	
36.55	0.0218007	-0.0125513	-0.0346157	-0.0246546	
36.552	0.0217314	-0.0126007	-0.0345655	-0.0248296	
36.553	0.0216969	-0.0126257	-0.0345385	-0.0249153	
36.558	0.0215246	-0.0127513	-0.034402	-0.0253418	
36.5589	0.0214941	-0.0127738	-0.0343768	-0.0254164	
36.56	0.0214559	-0.0128021	-0.0343447	-0.0255094	
36.56	0.0214558	-0.0128022	-0.0343447	-0.0255097	
36.562	0.0213871	-0.0128532	-0.0342865	-0.0256768	
36.563	0.0213529	-0.0128791	-0.0342556	-0.0257585	
36.568	0.0211821	-0.0130089	-0.0340995	-0.0261648	
36.5689	0.0211518	-0.0130321	-0.0340708	-0.0262357	
36.57	0.021114	-0.0130613	-0.0340344	-0.0263242	
36.57	0.0211139	-0.0130614	-0.0340343	-0.0263245	
36.572	0.0210458	-0.0131141	-0.0339683	-0.0264834	
36.573	0.0210119	-0.0131407	-0.0339336	-0.0265609	
36.578	0.0208427	-0.0132745	-0.033758	-0.0269464	
36.5789	0.0208128	-0.0132984	-0.0337258	-0.0270136	
36.58	0.0207753	-0.0133285	-0.0336851	-0.0270975	
36.58	0.0207753	-0.0133285	-0.033685	-0.0270977	
36.582	0.0207079	-0.0133827	-0.0336113	-0.0272481	
36.583	0.0206744	-0.0134102	-0.0335727	-0.0273214	
36.588	0.020507	-0.0135477	-0.0333778	-0.0276855	
36.5889	0.0204774	-0.0135722	-0.0333423	-0.0277489	
36.59	0.0204404	-0.0136031	-0.0332973	-0.0278279	
36.59	0.0204403	-0.0136032	-0.0332972	-0.0278281	
36.592	0.0203737	-0.0136589	-0.0332158	-0.0279699	
36.593	0.0203406	-0.013687	-0.0331734	-0.0280388	
36.598	0.0201753	-0.013828	-0.0329596	-0.0283808	
36.5989	0.0201461	-0.0138532	-0.0329207	-0.0284403	
36.6	0.0201095	-0.0138849	-0.0328715	-0.0285144	
36.6	0.0201094	-0.013885	-0.0328714	-0.0285146	
36.602	0.0200437	-0.013942	-0.0327825	-0.0286475	
36.603	0.020011	-0.0139708	-0.0327363	-0.0287119	
36.608	0.019848	-0.0141151	-0.0325038	-0.0290314	
36.6089	0.0198191	-0.0141409	-0.0324615	-0.0290868	
36.61	0.0197831	-0.0141733	-0.0324082	-0.0291559	
36.61	0.019783	-0.0141734	-0.0324081	-0.0291561	
36.612	0.0197182	-0.0142317	-0.0323117	-0.0292798	
36.613	0.019686	-0.0142611	-0.0322619	-0.0293396	
36.618	0.0195254	-0.0144085	-0.0320109	-0.0296362	
36.6189	0.019497	-0.0144348	-0.0319654	-0.0296875	
36.62	0.0194615	-0.0144678	-0.031908	-0.0297514	
36.62	0.0194614	-0.0144679	-0.0319078	-0.0297516	
36.622	0.0193976	-0.0145274	-0.0318041	-0.0298661	
36.623	0.0193659	-0.0145574	-0.0317507	-0.0299212	
36.628	0.0192079	-0.0147077	-0.0314815	-0.0301942	
36.6289	0.01918	-0.0147345	-0.0314328	-0.0302414	
36.63	0.0191451	-0.0147681	-0.0313714	-0.0303	
36.63	0.019145	-0.0147682	-0.0313713	-0.0303002	
36.632	0.0190822	-0.0148288	-0.0312604	-0.0304052	
36.633	0.0190511	-0.0148594	-0.0312033	-0.0304555	
36.638	0.0188958	-0.0150122	-0.0309163	-0.0307046	
36.6389	0.0188684	-0.0150395	-0.0308645	-0.0307476	
36.64	0.0188342	-0.0150737	-0.0307991	-0.0308008	
36.64	0.0188341	-0.0150738	-0.030799	-0.030801	
36.642	0.0187725	-0.0151354	-0.030681	-0.0308963	
36.643	0.018742	-0.0151664	-0.0306205	-0.0309418	
36.648	0.0185897	-0.0153216	-0.030316	-0.0311667	
36.6489	0.0185628	-0.0153493	-0.0302611	-0.0312053	
36.65	0.0185292	-0.015384	-0.0301919	-0.0312531	
36.65	0.0185291	-0.0153841	-0.0301917	-0.0312533	
36.652	0.0184687	-0.0154466	-0.0300668	-0.0313388	
36.653	0.0184388	-0.015478	-0.0300028	-0.0313794	
36.658	0.0182896	-0.0156354	-0.0296813	-0.0315796	
36.6589	0.0182633	-0.0156634	-0.0296233	-0.0316138	
36.66	0.0182305	-0.0156986	-0.0295504	-0.0316562	
36.66	0.0182304	-0.0156987	-0.0295502	-0.0316563	
36.662	0.0181713	-0.015762	-0.0294185	-0.031732	
36.663	0.018142	-0.0157938	-0.0293512	-0.0317676	
36.668	0.0179961	-0.0159531	-0.0290129	-0.0319429	
36.6689	0.0179704	-0.0159814	-0.028952	-0.0319726	
36.67	0.0179383	-0.0160169	-0.0288753	-0.0320094	
36.67	0.0179382	-0.0160171	-0.0288752	-0.0320095	
36.672	0.0178805	-0.0160811	-0.0287369	-0.0320751	
36.673	0.0178519	-0.0161132	-0.0286662	-0.0321057	
36.678	0.0177095	-0.0162741	-0.0283116	-0.0322558	
36.6789	0.0176844	-0.0163027	-0.0282478	-0.032281	
36.68	0.0176531	-0.0163386	-0.0281676	-0.0323122	
36.68	0.017653	-0.0163387	-0.0281674	-0.0323123	
36.682	0.0175967	-0.0164033	-0.0280226	-0.0323678	
36.683	0.0175688	-0.0164358	-0.0279488	-0.0323933	
36.688	0.01743	-0.016598	-0.0275783	-0.0325179	
36.6889	0.0174056	-0.0166268	-0.0275117	-0.0325387	
36.69	0.0173751	-0.016663	-0.027428	-0.0325641	
36.69	0.017375	-0.0166631	-0.0274278	-0.0325642	
36.692	0.0173201	-0.0167283	-0.0272767	-0.0326095	
36.693	0.017293	-0.0167609	-0.0271998	-0.0326299	
36.698	0.017158	-0.0169243	-0.0268138	-0.0327289	
36.6989	0.0171343	-0.0169533	-0.0267445	-0.0327451	
36.7	0.0171046	-0.0169897	-0.0266574	-0.0327649	
36.7	0.0171045	-0.0169898	-0.0266572	-0.0327649	
36.702	0.0170512	-0.0170553	-0.0265	-0.0327999	
36.703	0.0170249	-0.0170882	-0.0264201	-0.0328151	
36.708	0.0168938	-0.0172524	-0.026019	-0.0328884	
36.7089	0.0168708	-0.0172816	-0.0259471	-0.0329	
36.71	0.016842	-0.0173181	-0.0258567	-0.032914	
36.71	0.0168419	-0.0173183	-0.0258565	-0.0329141	
36.712	0.0167902	-0.0173841	-0.0256934	-0.0329388	
36.713	0.0167647	-0.0174171	-0.0256105	-0.0329488	
36.718	0.0166377	-0.0175819	-0.025195	-0.0329962	
36.7189	0.0166154	-0.0176111	-0.0251205	-0.0330032	
36.72	0.0165876	-0.0176478	-0.0250268	-0.0330115	
36.72	0.0165875	-0.0176479	-0.0250266	-0.0330115	
36.722	0.0165374	-0.0177139	-0.0248578	-0.0330258	
36.723	0.0165128	-0.017747	-0.0247721	-0.0330306	
36.728	0.01639	-0.0179122	-0.0243425	-0.0330521	
36.7289	0.0163685	-0.0179415	-0.0242656	-0.0330545	
36.73	0.0163416	-0.0179782	-0.0241688	-0.033057	
36.73	0.0163415	-0.0179783	-0.0241686	-0.033057	
36.732	0.0162932	-0.0180444	-0.0239943	-0.0330609	
36.733	0.0162694	-0.0180775	-0.0239059	-0.0330606	
36.738	0.016151	-0.0182427	-0.0234627	-0.033056	
36.7389	0.0161302	-0.018272	-0.0233834	-0.0330539	
36.74	0.0161043	-0.0183088	-0.0232837	-0.0330506	
36.74	0.0161042	-0.0183089	-0.0232835	-0.0330506	
36.742	0.0160577	-0.018375	-0.0231038	-0.0330441	
36.743	0.0160348	-0.018408	-0.0230128	-0.0330385	
36.748	0.0159209	-0.0185731	-0.0225566	-0.0330081	
36.7489	0.0159009	-0.0186024	-0.022475	-0.0330013	
36.75	0.015876	-0.018639	-0.0223724	-0.0329922	
36.75	0.0158759	-0.0186392	-0.0223722	-0.0329922	
36.752	0.0158312	-0.0187051	-0.0221874	-0.0329754	
36.753	0.0158092	-0.0187381	-0.0220939	-0.0329646	
36.758	0.0156999	-0.0189027	-0.0216252	-0.0329083	
36.7589	0.0156808	-0.0189319	-0.0215414	-0.0328969	
36.76	0.0156569	-0.0189685	-0.0214361	-0.0328821	
36.76	0.0156569	-0.0189686	-0.0214359	-0.0328821	
36.762	0.015614	-0.0190343	-0.0212462	-0.0328549	
36.763	0.015593	-0.0190672	-0.0211503	-0.0328389	
36.768	0.0154884	-0.0192311	-0.0206696	-0.0327568	
36.7689	0.0154701	-0.0192601	-0.0205837	-0.0327408	
36.77	0.0154473	-0.0192965	-0.0204759	-0.0327203	
36.77	0.0154473	-0.0192966	-0.0204756	-0.0327203	
36.772	0.0154063	-0.0193621	-0.0202813	-0.0326828	
36.773	0.0153863	-0.0193947	-0.0201831	-0.0326617	
36.778	0.0152866	-0.0195577	-0.019691	-0.0325539	
36.7789	0.0152692	-0.0195865	-0.0196031	-0.0325334	
36.78	0.0152475	-0.0196227	-0.0194928	-0.0325072	
36.78	0.0152474	-0.0196228	-0.0194926	-0.0325071	
36.782	0.0152084	-0.0196878	-0.0192937	-0.0324594	
36.783	0.0151894	-0.0197202	-0.0191933	-0.0324332	
36.788	0.0150947	-0.019882	-0.0186905	-0.0322999	
36.7889	0.0150782	-0.0199106	-0.0186007	-0.0322749	
36.79	0.0150575	-0.0199465	-0.018488	-0.0322431	
36.79	0.0150575	-0.0199466	-0.0184878	-0.032243	
36.792	0.0150205	-0.0200111	-0.0182847	-0.0321851	
36.793	0.0150025	-0.0200432	-0.0181823	-0.0321539	
36.798	0.0149129	-0.0202035	-0.0176692	-0.0319953	
36.7989	0.0148972	-0.0202319	-0.0175777	-0.0319658	
36.8	0.0148778	-0.0202674	-0.0174627	-0.0319284	
36.8	0.0148777	-0.0202675	-0.0174625	-0.0319283	
36.802	0.0148428	-0.0203313	-0.0172555	-0.0318603	
36.803	0.0148258	-0.0203631	-0.0171511	-0.0318241	
36.808	0.0147414	-0.0205217	-0.0166284	-0.0316405	
36.8089	0.0147267	-0.0205498	-0.0165352	-0.0316066	
36.81	0.0147084	-0.0205849	-0.0164182	-0.0315636	
36.81	0.0147083	-0.020585	-0.0164179	-0.0315635	
36.812	0.0146755	-0.0206481	-0.0162071	-0.0314856	
36.813	0.0146595	-0.0206795	-0.0161009	-0.0314444	
36.818	0.0145804	-0.0208362	-0.0155692	-0.0312361	
36.8189	0.0145666	-0.0208638	-0.0154744	-0.0311978	
36.82	0.0145495	-0.0208985	-0.0153555	-0.0311494	
36.82	0.0145494	-0.0208986	-0.0153552	-0.0311492	
36.822	0.0145187	-0.0209609	-0.0151409	-0.0310615	
36.823	0.0145039	-0.0209918	-0.015033	-0.0310154	
36.828	0.01443	-0.0211463	-0.0144929	-0.0307827	
36.8289	0.0144172	-0.0211736	-0.0143967	-0.0307402	
36.83	0.0144013	-0.0212077	-0.0142759	-0.0306863	
36.83	0.0144013	-0.0212078	-0.0142756	-0.0306862	
36.832	0.0143727	-0.0212692	-0.0140581	-0.0305887	
36.833	0.0143589	-0.0212997	-0.0139487	-0.0305379	
36.838	0.0142906	-0.0214517	-0.0134008	-0.0302812	
36.8389	0.0142787	-0.0214785	-0.0133032	-0.0302344	
36.84	0.014264	-0.0215121	-0.0131807	-0.0301752	
36.84	0.014264	-0.0215122	-0.0131804	-0.0301751	
36.842	0.0142376	-0.0215725	-0.0129599	-0.0300681	
36.843	0.0142249	-0.0216024	-0.012849	-0.0300125	
36.848	0.0141621	-0.0217518	-0.012294	-0.0297322	
36.8489	0.0141512	-0.0217781	-0.0121952	-0.0296813	
36.85	0.0141377	-0.0218111	-0.0120712	-0.0296169	
36.85	0.0141377	-0.0218112	-0.0120709	-0.0296167	
36.852	0.0141136	-0.0218704	-0.0118477	-0.0295004	
36.853	0.014102	-0.0218997	-0.0117354	-0.0294401	
36.858	0.0140447	-0.0220462	-0.0111739	-0.0291367	
36.8589	0.0140349	-0.022072	-0.011074	-0.0290817	
36.86	0.0140226	-0.0221042	-0.0109486	-0.0290122	
36.86	0.0140226	-0.0221043	-0.0109483	-0.029012	
36.862	0.0140007	-0.0221624	-0.0107226	-0.0288865	
36.863	0.0139903	-0.0221911	-0.0106092	-0.0288217	
36.868	0.0139386	-0.0223344	-0.0100418	-0.0284956	
36.8689	0.0139298	-0.0223596	-0.00994086	-0.0284366	
36.87	0.0139188	-0.0223911	-0.00981425	-0.0283621	
36.87	0.0139188	-0.0223912	-0.00981398	-0.0283619	
36.872	0.0138992	-0.022448	-0.00958602	-0.0282275	
36.873	0.0138899	-0.022476	-0.00947156	-0.0281582	
36.878	0.0138439	-0.0226159	-0.008899	-0.02781	
36.8789	0.0138361	-0.0226405	-0.00879715	-0.0277471	
36.88	0.0138264	-0.0226713	-0.00866945	-0.0276677	
36.88	0.0138264	-0.0226714	-0.00866917	-0.0276675	
36.882	0.013809	-0.0227268	-0.00843925	-0.0275243	
36.883	0.0138009	-0.0227541	-0.00832388	-0.0274507	
36.888	0.0137607	-0.0228904	-0.00774678	-0.0270809	
36.8889	0.0137539	-0.0229144	-0.00764416	-0.0270142	
36.89	0.0137454	-0.0229444	-0.00751551	-0.0269301	
36.89	0.0137454	-0.0229445	-0.00751523	-0.0269298	
36.892	0.0137304	-0.0229983	-0.00728362	-0.0267781	
36.893	0.0137234	-0.0230249	-0.00716746	-0.0267003	
36.898	0.013689	-0.0231574	-0.0065865	-0.0263095	
36.8989	0.0136832	-0.0231807	-0.00648322	-0.0262391	
36.9	0.0136761	-0.0232098	-0.00635378	-0.0261504	
36.9	0.0136761	-0.0232099	-0.00635349	-0.0261501	
36.902	0.0136634	-0.0232622	-0.00612045	-0.02599	
36.903	0.0136575	-0.023288	-0.00600364	-0.0259082	
36.908	0.013629	-0.0234165	-0.00541948	-0.025497	
36.9089	0.0136242	-0.023439	-0.00531567	-0.025423	
36.91	0.0136184	-0.0234672	-0.00518557	-0.0253298	
36.91	0.0136184	-0.0234673	-0.00518529	-0.0253296	
36.912	0.013608	-0.023518	-0.00495109	-0.0251614	
