 % t	theta1	theta2	theta3	
0.856	0.762515	-1.59236	2.43333	
0.857	0.766425	-1.59716	2.43222	
0.858	0.770333	-1.60196	2.43111	
0.859	0.77424	-1.60675	2.43	
0.86	0.778147	-1.61153	2.42888	
0.861	0.782053	-1.6163	2.42776	
0.862	0.785958	-1.62107	2.42664	
0.863	0.789862	-1.62583	2.42551	
0.864	0.793765	-1.63058	2.42439	
0.865	0.797668	-1.63533	2.42325	
0.866	0.80157	-1.64007	2.42212	
0.867	0.805471	-1.6448	2.42099	
0.868	0.809371	-1.64953	2.41985	
0.869	0.813271	-1.65425	2.41871	
0.87	0.817169	-1.65896	2.41756	
0.871	0.821068	-1.66366	2.41642	
0.872	0.824965	-1.66836	2.41527	
0.873	0.828862	-1.67305	2.41412	
0.874	0.832758	-1.67773	2.41297	
0.875	0.836653	-1.68241	2.41181	
0.876	0.840548	-1.68708	2.41065	
0.877	0.844442	-1.69175	2.40949	
0.878	0.848336	-1.6964	2.40833	
0.879	0.852229	-1.70105	2.40717	
0.88	0.856121	-1.70569	2.406	
0.881	0.860012	-1.71033	2.40483	
0.882	0.863903	-1.71496	2.40366	
0.883	0.867794	-1.71958	2.40248	
0.884	0.871684	-1.7242	2.40131	
0.885	0.875573	-1.72881	2.40013	
0.886	0.879462	-1.73341	2.39895	
0.887	0.88335	-1.738	2.39777	
0.888	0.887238	-1.74259	2.39658	
0.889	0.891125	-1.74717	2.3954	
0.89	0.895011	-1.75175	2.39421	
0.891	0.898897	-1.75632	2.39302	
0.892	0.902783	-1.76088	2.39183	
0.893	0.906668	-1.76543	2.39063	
0.894	0.910552	-1.76998	2.38943	
0.895	0.914436	-1.77452	2.38824	
0.896	0.918319	-1.77906	2.38704	
0.897	0.922202	-1.78358	2.38583	
0.898	0.926084	-1.7881	2.38463	
0.899	0.929966	-1.79262	2.38342	
0.9	0.933848	-1.79712	2.38222	
0.901	0.937729	-1.80162	2.38101	
0.902	0.941609	-1.80612	2.3798	
0.903	0.945489	-1.81061	2.37858	
0.904	0.949368	-1.81509	2.37737	
0.905	0.953247	-1.81956	2.37615	
0.906	0.957126	-1.82403	2.37493	
0.907	0.961004	-1.82849	2.37371	
0.908	0.964881	-1.83294	2.37249	
0.909	0.968758	-1.83739	2.37127	
0.91	0.972635	-1.84183	2.37005	
0.911	0.976511	-1.84626	2.36882	
0.912	0.980386	-1.85069	2.36759	
0.913	0.984262	-1.85511	2.36636	
0.914	0.988136	-1.85952	2.36513	
0.915	0.99201	-1.86393	2.3639	
0.916	0.995884	-1.86833	2.36267	
0.917	0.999757	-1.87272	2.36143	
0.918	1.00363	-1.87711	2.3602	
0.919	1.0075	-1.88149	2.35896	
0.92	1.01137	-1.88586	2.35772	
0.921	1.01525	-1.89023	2.35648	
0.922	1.01912	-1.89459	2.35524	
0.923	1.02299	-1.89894	2.354	
0.924	1.02686	-1.90329	2.35275	
0.925	1.03072	-1.90763	2.35151	
0.926	1.03459	-1.91196	2.35026	
0.927	1.03846	-1.91629	2.34902	
0.928	1.04233	-1.92061	2.34777	
0.929	1.0462	-1.92492	2.34652	
0.93	1.05006	-1.92923	2.34527	
0.931	1.05393	-1.93353	2.34402	
0.932	1.05779	-1.93782	2.34276	
0.933	1.06166	-1.94211	2.34151	
0.934	1.06552	-1.94639	2.34025	
0.935	1.06939	-1.95066	2.339	
0.936	1.07325	-1.95493	2.33774	
0.937	1.07711	-1.95919	2.33648	
0.938	1.08098	-1.96344	2.33522	
0.939	1.08484	-1.96769	2.33397	
0.94	1.0887	-1.97193	2.3327	
0.941	1.09256	-1.97617	2.33144	
0.942	1.09642	-1.98039	2.33018	
0.943	1.10028	-1.98461	2.32892	
0.944	1.10414	-1.98883	2.32766	
0.945	1.10799	-1.99304	2.32639	
0.946	1.11185	-1.99724	2.32513	
0.947	1.11571	-2.00143	2.32386	
0.948	1.11956	-2.00562	2.32259	
0.949	1.12342	-2.0098	2.32133	
0.95	1.12727	-2.01398	2.32006	
0.951	1.13113	-2.01814	2.31879	
0.952	1.13498	-2.02231	2.31752	
0.953	1.13883	-2.02646	2.31625	
0.954	1.14269	-2.03061	2.31498	
0.955	1.14654	-2.03475	2.31371	
0.956	1.15039	-2.03889	2.31244	
0.957	1.15424	-2.04301	2.31117	
0.958	1.15808	-2.04714	2.3099	
0.959	1.16193	-2.05125	2.30863	
0.96	1.16578	-2.05536	2.30735	
0.961	1.16963	-2.05946	2.30608	
0.962	1.17347	-2.06356	2.30481	
0.963	1.17732	-2.06765	2.30354	
0.964	1.18116	-2.07173	2.30226	
0.965	1.185	-2.07581	2.30099	
0.966	1.18885	-2.07988	2.29971	
0.967	1.19269	-2.08394	2.29844	
0.968	1.19653	-2.088	2.29716	
0.969	1.20037	-2.09205	2.29589	
0.97	1.2042	-2.09609	2.29461	
0.971	1.20804	-2.10013	2.29334	
0.972	1.21188	-2.10416	2.29206	
0.973	1.21571	-2.10818	2.29079	
0.974	1.21955	-2.1122	2.28951	
0.975	1.22338	-2.11621	2.28824	
0.976	1.22721	-2.12021	2.28696	
0.977	1.23105	-2.12421	2.28569	
0.978	1.23488	-2.1282	2.28441	
0.979	1.2387	-2.13218	2.28314	
0.98	1.24253	-2.13616	2.28186	
0.981	1.24636	-2.14013	2.28058	
